# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-06-14 18:03:04.496
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.790229,-0.1307,0.1002,-0.1352,0.21
9.802970,-0.0903,0.1146,-0.1095,0.18
9.812760,-0.1351,0.0868,-0.1823,0.24
9.824350,-0.1400,0.1138,-0.0564,0.19
9.832865,-0.1402,0.1242,-0.0149,0.19
9.845959,-0.1926,0.1139,0.0270,0.23
9.857682,-0.1876,0.1202,0.0361,0.23
9.867030,-0.1440,0.1634,0.0746,0.23
9.874806,-0.1853,0.1032,0.0038,0.21
9.889388,-0.1549,0.1279,0.0044,0.20
9.891879,-0.1688,0.1184,0.0080,0.21
9.900232,-0.1801,0.1049,-0.0259,0.21
9.913193,-0.1748,0.1309,0.0270,0.22
9.921435,-0.1652,0.1128,-0.0147,0.20
9.932867,-0.1564,0.1077,-0.0513,0.20
9.942648,-0.1588,0.1055,-0.0293,0.19
9.951686,-0.1667,0.0974,-0.0615,0.20
9.963820,-0.1533,0.0991,-0.0619,0.19
9.973596,-0.1658,0.1041,-0.0400,0.20
9.980852,-0.1573,0.1217,-0.0177,0.20
9.993782,-0.1710,0.1113,0.0044,0.20
10.008895,-0.1573,0.1259,0.0097,0.20
10.020415,-0.1476,0.1150,-0.0176,0.19
10.023153,-0.1567,0.1180,-0.0321,0.20
10.031605,-0.1481,0.1211,-0.0347,0.19
10.040016,-0.1785,0.1205,-0.0126,0.22
10.052778,-0.1612,0.1184,-0.0147,0.20
10.065093,-0.1854,0.1262,-0.0166,0.22
10.076443,-0.1729,0.1218,-0.0303,0.21
10.082344,-0.1785,0.1337,-0.0148,0.22
10.090814,-0.1764,0.1391,-0.0034,0.22
10.104013,-0.1759,0.1329,-0.0076,0.22
10.113233,-0.1997,0.1514,-0.0292,0.25
10.124764,-0.1825,0.0921,-0.0869,0.22
10.135080,-0.2061,0.1471,-0.0914,0.27
10.141598,-0.1977,0.1315,-0.1077,0.26
10.150064,-0.2073,0.1306,-0.1322,0.28
10.162922,-0.1986,0.1251,-0.1630,0.29
10.171284,-0.1929,0.1368,-0.1609,0.29
10.179706,-0.1877,0.1138,-0.1958,0.29
10.192505,-0.1776,0.1201,-0.2330,0.32
10.200896,-0.1646,0.1317,-0.2117,0.30
10.213611,-0.1546,0.1379,-0.2148,0.30
10.222105,-0.1253,0.1492,-0.2744,0.34
10.230532,-0.0917,0.2182,-0.3429,0.42
10.243690,-0.0789,0.2377,-0.3710,0.45
10.253913,-0.0019,0.3413,-0.6262,0.71
10.262970,0.2792,0.6425,-2.5879,2.68
10.273251,2.0071,1.5385,-16.2471,16.44
10.283673,2.6367,1.0489,-14.8005,15.07
10.290315,2.1568,5.0446,-9.9694,11.38
10.302806,4.5668,5.6525,-7.9177,10.75
10.315749,5.7668,5.3933,-12.3959,14.70
10.332550,5.5549,7.1207,-17.4795,19.67
10.332612,4.9718,14.4606,-21.5368,26.41
10.342981,6.4562,26.3482,-25.7337,37.39
10.353363,12.1439,32.4648,-27.7785,44.42
10.361804,14.1833,33.8523,-25.8258,44.88
10.370266,15.1464,28.1569,-19.4338,37.42
10.383450,11.9473,23.0923,-8.9006,27.48
10.391684,5.5239,20.5703,4.9964,21.88
10.399911,6.2282,15.0288,8.8430,18.52
10.412583,3.7630,11.1722,5.9609,13.21
10.421080,1.8905,9.6874,1.2097,9.94
10.433733,2.2044,10.2201,-3.5134,11.03
10.442246,1.2384,10.7560,-2.7508,11.17
10.450669,0.7451,11.0490,-1.7985,11.22
10.463427,1.2649,9.8569,-1.9990,10.14
10.471867,2.0108,7.7642,-1.0284,8.09
10.480342,2.6197,5.7715,-0.0073,6.34
10.493068,2.0951,4.4252,0.1227,4.90
10.504464,0.7816,3.0841,-0.8632,3.30
10.521561,-0.5728,2.0819,-1.8967,2.87
10.522805,-1.3716,0.8832,-3.0094,3.42
10.533457,-1.5501,-0.2237,-4.5609,4.82
10.539826,-1.2254,-1.2438,-5.4116,5.69
10.552515,-1.0809,-2.1161,-6.0174,6.47
10.564541,-1.2739,-3.0574,-6.4188,7.22
10.580168,-0.9822,-4.3690,-6.2030,7.65
10.582117,-0.3011,-5.7269,-6.1675,8.42
10.593610,0.5248,-6.6688,-6.9757,9.66
10.608088,1.5677,-7.6409,-8.5620,11.58
10.621561,2.2332,-9.5954,-9.4717,13.67
10.621630,2.4763,-12.0883,-8.8032,15.16
10.632890,2.3563,-16.2483,-10.6044,19.55
10.643153,1.7498,-18.0144,-7.5808,19.62
10.649883,2.6278,-16.4674,-2.4308,16.85
10.662583,0.1079,-16.7897,-5.2875,17.60
10.671532,-2.6333,-17.2803,-2.5841,17.67
10.683692,-1.5218,-19.8882,-1.8775,20.03
10.696279,-3.2932,-20.1813,-2.9943,20.67
10.700677,-4.2967,-18.8441,-2.1521,19.45
10.716832,-3.8619,-19.8682,-1.3097,20.28
10.728550,-3.9736,-21.9274,-0.6498,22.29
10.730159,-4.7015,-23.8502,0.6296,24.32
10.743081,-5.2005,-24.5911,3.6276,25.40
10.758893,-5.1027,-23.3815,5.8024,24.63
10.770928,-4.1412,-22.2438,5.3283,23.24
10.772671,-2.5217,-22.4117,2.9100,22.74
10.783572,1.7381,-16.6812,8.0742,18.61
10.798155,5.6036,-1.6104,8.6399,10.42
10.807659,3.5412,-2.6904,-7.6183,8.82
10.818372,-7.5076,-4.0525,-18.4264,20.31
10.823503,-4.6311,-2.3746,-15.6937,16.53
10.833545,-1.2612,-1.0288,-4.1216,4.43
10.840904,1.0741,-1.0241,-12.8349,12.92
10.853017,-0.2193,-0.4430,-5.5999,5.62
10.865054,-0.5197,-0.2429,-1.3444,1.46
10.875713,-0.1204,-0.0568,-1.8907,1.90
10.883432,0.0352,0.0317,-0.7883,0.79
10.891129,-0.0885,0.0507,-0.2580,0.28
10.903774,-0.1326,0.0911,-0.1358,0.21
10.912216,-0.1142,0.0800,-0.1153,0.18
10.920848,-0.1067,0.0845,-0.0903,0.16
10.933606,-0.1156,0.0953,-0.0568,0.16
10.943068,-0.1272,0.0831,-0.0056,0.15
10.950623,-0.1160,0.0994,-0.0140,0.15
10.970945,-0.1138,0.1007,0.0187,0.15
10.972831,-0.1308,0.0934,0.0025,0.16
10.982193,-0.1374,0.1103,-0.0098,0.18
10.993495,-0.1660,0.1069,-0.0026,0.20
11.006586,-0.1420,0.0995,-0.0308,0.18
11.017835,-0.1511,0.0985,-0.0306,0.18
11.022675,-0.1342,0.0947,-0.0381,0.17
11.033285,-0.1364,0.1047,0.0039,0.17
11.047952,-0.1239,0.0923,0.0069,0.15
11.058109,-0.1289,0.0935,0.0140,0.16
11.067672,-0.1385,0.0950,0.0040,0.17
11.073405,-0.1380,0.0966,-0.0038,0.17
11.081645,-0.1520,0.0928,0.0074,0.18
11.092813,-0.1395,0.1005,0.0053,0.17
11.102797,-0.1458,0.0864,-0.0030,0.17
11.111263,-0.1430,0.0878,-0.0131,0.17
11.122346,-0.1414,0.1045,-0.0145,0.18
11.132530,-0.1385,0.1007,-0.0285,0.17
11.141025,-0.1303,0.0907,0.0106,0.16
11.153727,-0.1413,0.1034,0.0223,0.18
11.162604,-0.1488,0.1004,0.0169,0.18
11.176272,-0.1377,0.0979,0.0141,0.17
11.183235,-0.1508,0.0828,0.0089,0.17
11.191704,-0.1603,0.1018,-0.0009,0.19
11.203084,-0.1536,0.1013,-0.0062,0.18
11.212865,-0.1480,0.1075,-0.0087,0.18
11.221313,-0.1509,0.1134,-0.0245,0.19
11.234687,-0.1442,0.0987,-0.0493,0.18
11.245272,-0.1521,0.1086,-0.0408,0.19
11.254120,-0.1556,0.0939,-0.0180,0.18
11.265867,-0.1607,0.1050,0.0001,0.19
11.272485,-0.1378,0.1199,-0.0394,0.19
11.282542,-0.1610,0.1191,-0.0005,0.20
11.293594,-0.1595,0.1096,-0.0003,0.19
11.308900,-0.1335,0.1085,-0.0650,0.18
11.318781,-0.1560,0.1235,-0.0534,0.21
11.323419,-0.1539,0.1267,-0.1014,0.22
11.333304,-0.1791,0.1473,-0.1950,0.30
11.343816,-0.1140,0.0752,-0.2676,0.30
11.357845,-0.1234,0.1527,-0.2901,0.35
11.367529,-0.1172,0.1597,-0.3673,0.42
11.373813,-0.0835,0.1785,-0.4188,0.46
11.382710,-0.1111,0.3054,-0.4125,0.53
11.391034,0.1851,0.5633,-0.6099,0.85
11.403761,3.0949,1.0723,-1.0016,3.43
11.416408,8.9433,4.8393,-8.2422,13.09
11.427817,7.8041,7.3372,-12.7659,16.66
11.433066,-0.2963,9.2183,-7.6330,11.97
11.441501,-4.6573,13.0632,-7.2268,15.64
11.449988,-2.8074,23.8443,-12.5319,27.08
11.462694,4.3097,25.0129,-17.0070,30.55
11.471267,8.6412,19.2060,-12.8517,24.67
11.479692,5.8786,16.2710,0.4742,17.31
11.492597,4.8162,12.8556,5.7159,14.87
11.501315,5.2278,11.3811,5.5562,13.70
11.516624,4.7378,11.0494,4.5671,12.86
11.525420,4.1047,9.7142,4.3931,11.42
11.537532,3.1384,9.0406,5.1816,10.88
11.547271,2.0839,9.4486,4.8599,10.83
11.555607,0.8658,9.1555,3.2932,9.77
11.564622,-0.5886,8.0125,1.6499,8.20
11.573886,-2.0390,6.3515,1.0016,6.75
11.581515,-2.9355,4.5742,0.7233,5.48
11.593384,-3.6839,3.0934,0.1768,4.81
11.606538,-4.2982,1.9303,-0.5378,4.74
11.614293,-4.5570,0.4752,-0.6790,4.63
11.623603,-4.2313,-1.2868,-0.2424,4.43
11.634857,-3.2901,-2.8746,0.0404,4.37
11.640859,-1.7348,-3.7241,-0.8307,4.19
11.653245,-0.2911,-3.8335,-2.5470,4.61
11.661691,0.8876,-3.8104,-4.4813,5.95
11.670191,2.2707,-5.0269,-4.9882,7.44
11.682861,2.3181,-6.6843,-5.4902,8.96
11.691515,1.6590,-10.2045,-10.5788,14.79
11.699904,-0.8967,-12.1789,-7.8996,14.54
11.712501,-4.9603,-12.1978,-10.1118,16.60
11.720935,-7.6311,-14.0674,-10.7420,19.27
11.733650,-8.3136,-13.6610,-4.2383,16.54
11.742602,-7.1258,-14.7002,-1.0577,16.37
11.750959,-6.3717,-16.0464,0.0160,17.27
11.765020,-6.3181,-17.1734,1.5419,18.36
11.773882,-5.4738,-17.2630,3.5792,18.46
11.784015,-3.7172,-15.7768,1.5324,16.28
11.799215,-4.0259,-11.7552,-2.5236,12.68
11.806668,-4.6693,-12.5034,-5.3319,14.37
11.814253,-2.5515,-10.1106,-2.1798,10.65
11.824375,-0.1157,-5.6239,-0.0701,5.63
11.834615,2.2913,-5.8863,-1.8482,6.58
11.846613,2.5109,-5.8513,-2.9547,7.02
11.855394,1.5753,-5.1991,-0.9858,5.52
11.864695,0.9473,-6.2589,-0.3874,6.34
11.875168,-0.1961,-8.8406,-1.5384,8.98
11.882098,-0.3236,-7.7285,1.3123,7.85
11.890369,0.1474,-5.4816,1.6699,5.73
11.903118,0.0527,1.1592,-0.6454,1.33
11.911539,-0.7676,8.1076,-2.0740,8.40
11.920442,-2.8194,9.4575,-5.9426,11.52
11.934647,-2.6860,8.3912,-8.6226,12.33
11.941342,-1.1630,9.4499,-9.9431,13.77
11.949699,-0.0889,6.7567,-8.8953,11.17
11.962355,0.3896,2.1936,-3.2799,3.97
11.970794,1.4072,0.4890,0.0431,1.49
11.983676,2.9039,-0.2204,1.3701,3.22
11.992336,2.8658,0.2408,3.3395,4.41
12.000397,1.7406,0.5350,5.0143,5.33
12.013182,1.3859,0.1297,6.8066,6.95
12.021548,1.2158,0.1073,7.4264,7.53
12.034241,0.8390,0.8607,6.7216,6.83
12.047692,0.0712,1.5928,4.8726,5.13
12.057603,-0.9364,1.4967,1.0425,2.05
12.065322,-1.9568,1.1350,0.0392,2.26
12.077264,-9.1974,-1.9187,-40.4643,41.54
12.081327,-8.3219,0.1967,5.6897,10.08
12.093589,-2.4110,-1.3602,0.3607,2.79
12.102261,0.2267,-1.6870,2.9369,3.39
12.112175,-0.4069,-1.7435,4.5630,4.90
12.123197,-2.0104,0.1663,-2.0119,2.85
12.131851,1.3904,1.0941,-2.7736,3.29
12.140541,0.3286,-0.2097,-0.8455,0.93
12.153010,-0.6146,-0.2855,1.0094,1.22
12.164077,-0.5989,-0.1392,1.1151,1.27
12.175748,0.0125,0.1506,-0.0765,0.17
12.182801,0.2547,0.3250,-0.8556,0.95
12.191070,-0.1875,0.2270,0.0660,0.30
12.203723,-0.2932,0.0204,0.5907,0.66
12.212178,-0.1249,-0.1046,-0.0418,0.17
12.220590,-0.0601,0.0604,-0.2645,0.28
12.233356,-0.0841,0.2123,0.1183,0.26
12.241776,-0.1809,0.1817,0.2436,0.35
12.250337,-0.1259,0.0305,-0.0360,0.13
12.263030,-0.0909,0.0009,-0.0545,0.11
12.271468,-0.1411,0.1082,0.0998,0.20
12.279970,-0.1562,0.1609,0.1204,0.25
12.293052,-0.0918,0.1123,-0.0028,0.15
12.306159,-0.0993,0.0515,-0.0001,0.11
12.314260,-0.1392,0.0605,0.0651,0.17
12.329154,-0.1448,0.1031,0.0857,0.20
12.330967,-0.1007,0.1046,0.0424,0.15
12.343604,-0.1202,0.0918,0.0283,0.15
12.356195,-0.1305,0.0808,0.0637,0.17
12.373842,-0.1287,0.0778,0.0434,0.16
12.373930,-0.1123,0.1064,0.0205,0.16
12.386418,-0.1119,0.0939,0.0324,0.15
12.390486,-0.1190,0.0906,0.0747,0.17
12.402815,-0.1166,0.0824,0.0699,0.16
12.411944,-0.1161,0.0931,0.0383,0.15
12.423543,-0.1137,0.0920,0.0508,0.15
