# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 17:17:23.926
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
10.719160,5.014,-1.572,0.507,5.279
10.724377,4.730,-1.764,0.472,5.071
10.724424,4.455,-1.891,0.430,4.859
10.725636,4.199,-1.896,0.384,4.623
10.732409,3.959,-1.769,0.338,4.350
10.736348,2.987,-1.202,0.084,3.221
10.740442,2.730,-1.201,0.009,2.983
10.740587,2.485,-1.237,-0.054,2.776
10.742685,2.262,-1.215,-0.096,2.570
10.744743,2.061,-1.086,-0.117,2.332
10.748511,1.857,-0.939,-0.112,2.084
10.749387,1.662,-0.795,-0.090,1.845
10.750981,1.477,-0.653,-0.057,1.616
10.753238,1.306,-0.553,-0.019,1.418
10.756667,1.164,-0.475,0.017,1.257
10.757341,1.072,-0.359,0.050,1.132
10.759439,0.989,-0.285,0.080,1.033
10.764817,0.917,-0.243,0.109,0.955
10.767926,0.779,-0.133,0.162,0.807
10.773325,0.727,-0.151,0.161,0.759
10.776360,0.542,-0.115,0.111,0.565
10.781620,0.470,-0.099,0.092,0.489
10.781669,0.398,-0.089,0.075,0.415
10.782742,0.333,-0.098,0.062,0.353
10.784887,0.290,-0.058,0.046,0.300
10.790016,0.251,-0.055,0.035,0.260
10.790067,0.218,-0.072,0.030,0.232
10.791229,0.201,-0.063,0.028,0.213
10.793305,0.194,-0.063,0.026,0.206
10.798060,0.184,-0.073,0.025,0.200
10.798108,0.181,-0.077,0.026,0.198
10.800239,0.177,-0.074,0.028,0.194
10.806424,0.174,-0.074,0.030,0.192
10.809222,0.155,-0.085,0.033,0.180
10.819806,0.144,-0.094,0.030,0.174
10.823474,0.096,-0.116,0.014,0.151
10.825437,0.086,-0.124,0.011,0.152
10.827454,0.075,-0.137,0.008,0.156
10.833624,0.078,-0.112,0.004,0.137
10.836324,0.042,-0.093,0.001,0.102
10.847616,0.038,-0.085,0.001,0.093
10.850539,0.033,-0.061,-0.002,0.069
10.852637,0.031,-0.060,-0.002,0.068
10.861666,0.031,-0.058,-0.003,0.066
10.865443,0.035,-0.043,-0.003,0.055
10.867822,0.038,-0.041,-0.004,0.056
10.875655,0.038,-0.041,-0.002,0.056
10.878484,0.045,-0.034,-0.003,0.056
10.890423,0.050,-0.034,-0.002,0.060
10.892915,0.077,-0.056,0.003,0.095
10.904359,0.082,-0.063,0.004,0.103
10.907923,0.116,-0.090,0.009,0.147
10.910235,0.121,-0.098,0.012,0.156
10.918421,0.126,-0.102,0.014,0.163
10.932619,0.145,-0.126,0.017,0.193
10.935215,0.167,-0.162,0.024,0.234
10.946689,0.168,-0.162,0.025,0.235
10.950024,0.163,-0.199,0.029,0.259
10.952539,0.146,-0.195,0.030,0.246
10.960782,0.130,-0.198,0.030,0.239
10.974654,0.106,-0.184,0.029,0.215
10.988620,0.077,-0.164,0.026,0.183
10.992789,0.060,-0.138,0.023,0.152
11.002602,0.058,-0.133,0.022,0.147
11.005178,0.047,-0.113,0.022,0.125
11.007268,0.046,-0.112,0.020,0.123
11.009456,0.045,-0.112,0.022,0.123
11.016730,0.045,-0.116,0.020,0.126
11.031180,0.051,-0.128,0.020,0.139
11.034748,0.058,-0.150,0.022,0.162
11.045204,0.060,-0.157,0.023,0.170
11.047475,0.057,-0.165,0.025,0.176
11.052312,0.055,-0.151,0.025,0.163
11.052441,0.055,-0.153,0.025,0.164
11.059337,0.056,-0.162,0.026,0.174
11.073521,0.051,-0.166,0.020,0.175
11.077338,0.036,-0.138,0.019,0.144
11.087891,0.035,-0.135,0.018,0.141
11.093450,0.023,-0.128,0.018,0.131
11.094177,0.025,-0.131,0.018,0.134
11.102127,0.023,-0.132,0.019,0.135
11.116371,0.023,-0.131,0.020,0.134
11.130577,0.018,-0.134,0.019,0.137
11.134337,0.016,-0.126,0.022,0.128
11.144845,0.014,-0.126,0.020,0.128
11.147183,0.028,-0.145,0.014,0.149
11.149643,0.018,-0.121,0.017,0.123
11.151192,0.018,-0.116,0.018,0.119
11.159037,0.019,-0.117,0.017,0.120
11.173225,0.018,-0.109,0.017,0.111
11.176526,0.024,-0.102,0.012,0.106
11.187927,0.023,-0.106,0.012,0.109
11.191737,0.031,-0.102,0.012,0.108
11.193896,0.033,-0.099,0.009,0.104
11.202161,0.034,-0.098,0.008,0.104
11.216323,0.042,-0.079,0.012,0.091
11.218978,0.052,-0.069,0.012,0.088
11.230484,0.055,-0.066,0.012,0.086
11.233787,0.079,-0.069,0.015,0.106
11.235879,0.082,-0.073,0.017,0.111
11.244637,0.085,-0.076,0.019,0.116
11.249392,0.115,-0.090,0.020,0.147
11.250738,0.121,-0.089,0.020,0.151
11.258810,0.124,-0.096,0.020,0.159
11.273046,0.143,-0.099,0.018,0.174
11.276325,0.141,-0.105,0.013,0.177
11.287307,0.145,-0.107,0.014,0.181
11.290930,0.172,-0.106,0.015,0.203
11.293133,0.179,-0.109,0.017,0.210
11.301638,0.184,-0.111,0.018,0.216
11.316030,0.216,-0.101,0.019,0.239
11.318465,0.277,-0.050,0.020,0.282
11.330237,0.284,-0.034,0.022,0.287
11.333283,0.361,0.042,0.044,0.366
11.335364,0.381,0.066,0.050,0.390
11.347075,0.410,0.083,0.063,0.423
11.349347,0.741,0.122,0.263,0.796
11.352332,1.108,0.067,0.370,1.170
11.361265,1.521,0.076,0.466,1.592
11.365190,6.428,0.513,1.225,6.564
11.367051,7.207,0.783,1.408,7.385
11.375507,7.910,0.925,1.558,8.115
11.389935,10.026,1.111,1.800,10.247
11.392984,11.907,2.060,1.931,12.237
11.404246,12.015,2.275,1.940,12.382
11.407357,12.303,2.885,2.194,12.825
11.409523,12.184,2.649,2.241,12.668
11.418526,11.952,2.329,2.224,12.378
11.433322,10.179,0.725,1.706,10.347
11.447951,6.502,-0.980,-0.555,6.599
11.451819,-0.388,-3.074,-1.248,3.340
11.462501,-1.193,-3.586,-1.179,3.959
11.464819,-2.908,-1.785,-1.067,3.575
11.466870,-2.879,-1.307,-1.102,3.348
11.476643,-2.837,-0.914,-1.145,3.193
11.491162,-2.301,-0.655,-0.930,2.567
11.494348,-1.545,-1.402,-0.444,2.133
11.505349,-1.447,-1.505,-0.448,2.135
11.519712,-1.408,-1.224,-0.757,2.013
11.523830,-2.876,-1.655,-0.721,3.396
11.525925,-3.040,-1.633,-0.694,3.520
11.534033,-3.173,-1.567,-0.676,3.603
11.548493,-3.470,-1.115,-0.665,3.705
11.551707,-3.560,-0.746,-0.803,3.725
11.562996,-3.587,-0.774,-0.842,3.765
11.566164,-3.920,-0.988,-0.980,4.159
11.577211,-3.971,-0.977,-0.983,4.206
11.581064,-4.069,-0.664,-0.911,4.222
11.583378,-4.063,-0.613,-0.887,4.203
11.585517,-4.054,-0.575,-0.859,4.184
11.591579,-4.041,-0.547,-0.832,4.162
11.594098,-3.993,-0.522,-0.746,4.095
11.606076,-3.975,-0.522,-0.716,4.072
11.609541,-3.870,-0.486,-0.549,3.938
11.610673,-3.861,-0.463,-0.518,3.923
11.620471,-3.860,-0.429,-0.485,3.914
11.623356,-3.938,-0.221,-0.350,3.960
11.625808,-3.978,-0.172,-0.336,3.996
11.634865,-4.025,-0.128,-0.329,4.040
11.638628,-4.292,0.001,-0.394,4.310
11.640253,-4.341,0.004,-0.426,4.362
11.642538,-4.381,-0.001,-0.463,4.406
11.649217,-4.421,-0.018,-0.505,4.449
11.663771,-4.506,-0.116,-0.712,4.563
11.667816,-4.389,-0.069,-1.066,4.517
11.678108,-4.351,-0.030,-1.109,4.490
11.681012,-4.111,0.175,-1.302,4.316
11.682869,-4.053,0.212,-1.339,4.274
11.684888,-3.994,0.247,-1.379,4.233
11.693118,-3.934,0.287,-1.416,4.191
11.695683,-3.701,0.479,-1.572,4.049
11.698163,-3.645,0.533,-1.609,4.020
11.699735,-3.586,0.583,-1.649,3.990
11.701804,-3.534,0.631,-1.688,3.966
11.707168,-3.481,0.675,-1.728,3.944
11.707221,-3.435,0.719,-1.771,3.930
11.709044,-3.392,0.765,-1.816,3.923
11.710368,-3.360,0.810,-1.866,3.928
11.721812,-3.337,0.857,-1.915,3.941
11.724954,-3.320,1.013,-2.218,4.119
11.727108,-3.322,1.006,-2.262,4.143
11.736402,-3.325,0.987,-2.302,4.163
11.739758,-3.320,0.839,-2.467,4.220
11.741908,-3.311,0.821,-2.490,4.224
11.744408,-3.298,0.815,-2.510,4.224
11.751025,-3.278,0.821,-2.523,4.218
11.765457,-3.193,0.901,-2.532,4.173
11.780096,-2.836,1.273,-2.360,3.903
11.782523,-2.535,1.525,-2.171,3.670
11.784591,-2.482,1.568,-2.142,3.634
11.794729,-2.427,1.613,-2.113,3.599
11.797345,-2.186,1.943,-2.021,3.555
11.799295,-2.143,2.037,-2.015,3.578
11.801200,-2.102,2.136,-2.014,3.610
11.809331,-2.060,2.243,-2.016,3.653
11.823983,-1.876,2.677,-2.069,3.868
11.826600,-1.606,3.513,-2.343,4.517
11.838547,-1.623,3.603,-2.372,4.609
11.841423,-0.950,3.430,-2.549,4.377
11.843522,-0.858,3.301,-2.569,4.270
11.853130,-0.753,3.139,-2.580,4.132
11.856691,-0.116,2.512,-2.600,3.617
11.858339,0.011,2.424,-2.580,3.540
11.860456,0.137,2.343,-2.544,3.462
11.867819,0.270,2.269,-2.504,3.390
11.882510,0.653,2.111,-2.369,3.240
11.896962,1.629,1.521,-2.143,3.092
11.900674,2.375,0.438,-2.084,3.189
11.911410,2.498,0.255,-2.069,3.254
11.913864,2.934,-0.724,-1.988,3.618
11.915948,3.102,-1.280,-1.938,3.875
11.918051,3.557,-2.352,-1.893,4.666
11.926059,4.204,-3.743,-1.798,5.909
11.940746,4.537,-5.322,-0.726,7.031
11.943042,5.963,-0.223,0.818,6.023
11.955398,5.733,-0.193,0.988,5.821
11.958240,4.002,-0.876,1.092,4.240
11.960003,3.807,-0.800,0.951,4.004
11.969889,3.582,-0.806,0.780,3.753
11.972675,2.598,-1.151,0.024,2.842
11.974763,2.438,-1.168,-0.027,2.704
11.977068,2.300,-1.162,-0.058,2.578
11.984314,2.195,-1.131,-0.070,2.470
11.998957,1.891,-0.807,-0.007,2.056
12.013526,0.722,-0.315,0.172,0.806
12.017554,0.331,-0.226,0.057,0.405
12.028066,0.365,-0.242,0.050,0.441
12.032371,0.287,-0.219,0.037,0.363
12.034360,0.246,-0.204,0.040,0.322
12.042720,0.212,-0.188,0.040,0.286
12.057358,0.133,-0.165,0.025,0.213
12.061295,0.085,-0.177,-0.002,0.196
12.071948,0.071,-0.156,-0.005,0.172
12.086637,0.050,-0.101,-0.008,0.113
12.101193,0.018,-0.051,-0.011,0.055
12.116502,0.038,-0.061,-0.008,0.072
12.119025,0.072,-0.088,-0.005,0.114
12.131127,0.078,-0.096,-0.002,0.124
12.133608,0.091,-0.115,0.004,0.147
12.135671,0.090,-0.118,0.007,0.149
12.145782,0.089,-0.117,0.006,0.147
12.149451,0.096,-0.139,0.009,0.169
12.150763,0.097,-0.143,0.011,0.173
12.160263,0.097,-0.150,0.013,0.179
12.163234,0.089,-0.155,0.013,0.179
12.165322,0.086,-0.154,0.013,0.177
12.167436,0.083,-0.151,0.013,0.173
12.174882,0.083,-0.150,0.015,0.172
12.189616,0.080,-0.162,0.014,0.182
12.193254,0.075,-0.181,0.017,0.196
12.204176,0.074,-0.182,0.015,0.197
12.207834,0.056,-0.176,0.013,0.185
12.209842,0.055,-0.171,0.013,0.180
12.218781,0.053,-0.164,0.012,0.172
12.222755,0.045,-0.143,0.012,0.150
12.224930,0.042,-0.139,0.012,0.146
12.226956,0.041,-0.132,0.011,0.138
12.233229,0.041,-0.127,0.011,0.134
12.235583,0.035,-0.115,0.012,0.121
12.247771,0.035,-0.113,0.011,0.119
12.250044,0.027,-0.105,0.012,0.109
12.252140,0.027,-0.106,0.013,0.110
12.262916,0.027,-0.109,0.012,0.112
12.267149,0.027,-0.110,0.014,0.114
12.277609,0.028,-0.102,0.017,0.107
12.280056,0.024,-0.123,0.012,0.126
12.281753,0.023,-0.120,0.012,0.122
12.284008,0.022,-0.111,0.012,0.114
12.292260,0.019,-0.101,0.014,0.104
12.306827,0.019,-0.095,0.012,0.098
12.309449,0.014,-0.084,0.009,0.086
12.321386,0.014,-0.084,0.008,0.086
12.324176,0.011,-0.080,0.009,0.082
12.326252,0.008,-0.079,0.009,0.080
12.335851,0.007,-0.085,0.011,0.086
12.339396,0.003,-0.077,0.009,0.077
12.341366,0.007,-0.076,0.009,0.076
12.343365,0.005,-0.073,0.008,0.074
12.351027,0.003,-0.074,0.009,0.075
12.354221,0.002,-0.073,0.009,0.074
12.356260,0.001,-0.069,0.008,0.070
12.358572,-0.000,-0.076,0.008,0.076
12.360093,0.001,-0.074,0.008,0.075
12.365477,0.002,-0.073,0.008,0.074
12.380616,0.003,-0.078,0.007,0.078
12.383363,0.007,-0.094,0.007,0.094
12.385951,0.011,-0.099,0.008,0.100
12.395505,0.008,-0.098,0.008,0.098
12.398302,0.011,-0.107,0.008,0.108
12.401387,0.009,-0.109,0.009,0.109
12.410336,0.007,-0.112,0.008,0.113
12.413059,0.008,-0.116,0.008,0.116
12.415609,0.008,-0.115,0.004,0.115
12.417268,0.009,-0.113,0.004,0.114
12.425066,0.009,-0.110,0.003,0.110
12.439656,0.018,-0.088,0.003,0.090
12.442707,0.036,-0.078,0.008,0.086
12.454272,0.041,-0.077,0.007,0.087
12.457647,0.056,-0.068,0.008,0.089
12.460107,0.061,-0.067,0.009,0.091
12.468989,0.064,-0.066,0.011,0.093
12.472758,0.084,-0.054,0.008,0.100
12.474882,0.086,-0.057,0.007,0.104
12.476998,0.091,-0.061,0.006,0.110
12.483756,0.096,-0.060,0.006,0.113
12.498515,0.115,-0.051,0.004,0.126
12.502035,0.138,-0.055,0.001,0.148
12.513228,0.140,-0.055,0.001,0.151
12.516909,0.156,-0.057,-0.007,0.166
12.519119,0.159,-0.058,-0.005,0.169
12.527967,0.159,-0.058,-0.007,0.169
12.531620,0.171,-0.054,-0.008,0.179
12.533911,0.174,-0.051,-0.009,0.182
12.542833,0.179,-0.055,-0.011,0.188
12.557613,0.200,-0.054,-0.013,0.208
12.572389,0.240,-0.043,-0.011,0.244
12.576582,0.282,0.010,-0.018,0.283
12.587122,0.295,0.027,-0.018,0.297
12.589653,0.396,0.105,-0.016,0.410
12.593418,0.473,0.128,-0.016,0.490
12.601834,0.515,0.141,-0.018,0.534
12.616583,0.950,0.105,-0.029,0.956
12.631370,7.245,0.181,0.343,7.255
12.633725,9.990,0.347,0.614,10.015
12.646110,10.652,0.323,0.670,10.678
12.649080,11.758,0.383,0.807,11.791
12.650292,11.901,0.380,0.847,11.937
12.660980,12.022,0.375,0.898,12.061
12.663157,12.546,-0.001,1.148,12.598
12.665277,12.634,-0.178,1.150,12.687
12.667373,12.636,-0.441,1.081,12.690
12.675787,12.530,-0.740,0.949,12.587
12.690979,11.290,-1.703,-0.110,11.418
12.705697,7.414,-1.720,-2.931,8.156
12.709558,-0.446,-6.782,-2.953,7.410
12.720696,-1.160,-6.625,-2.918,7.332
12.724325,-2.351,-2.905,-3.105,4.859
12.726447,-2.357,-2.464,-3.127,4.627
12.735478,-2.330,-2.137,-3.112,4.436
12.750506,-1.993,-1.459,-2.624,3.603
12.765415,-1.050,-1.847,-1.445,2.569
12.780285,-2.003,-2.142,-1.076,3.123
12.783902,-3.406,-2.024,-0.743,4.032
12.795098,-3.507,-1.885,-0.713,4.044
12.798784,-3.728,-1.273,-0.619,3.987
12.802745,-3.733,-1.245,-0.631,3.985
12.811903,-3.742,-1.233,-0.657,3.995
12.815685,-3.979,-1.311,-0.995,4.306
12.817980,-4.044,-1.307,-1.065,4.382
12.827602,-4.105,-1.288,-1.132,4.449
12.830654,-4.320,-0.999,-1.416,4.655
12.832840,-4.344,-0.914,-1.457,4.672
12.834793,-4.359,-0.829,-1.493,4.682
12.842782,-4.373,-0.745,-1.524,4.690
12.858056,-4.403,-0.448,-1.607,4.709
12.873244,-4.518,-0.082,-1.690,4.825
12.888908,-4.629,0.093,-1.586,4.895
12.891579,-4.616,0.120,-1.432,4.835
12.893709,-4.616,0.143,-1.418,4.831
12.903778,-4.615,0.174,-1.405,4.827
12.906390,-4.636,0.314,-1.315,4.829
12.909668,-4.644,0.329,-1.297,4.833
12.918983,-4.655,0.335,-1.281,4.840
12.921239,-4.755,0.339,-1.227,4.923
12.923333,-4.783,0.351,-1.226,4.950
12.925531,-4.810,0.369,-1.231,4.979
12.933762,-4.840,0.389,-1.239,5.011
12.948802,-4.940,0.477,-1.336,5.139
12.951079,-4.924,0.554,-1.680,5.232
12.963759,-4.898,0.567,-1.730,5.226
12.967788,-4.516,0.741,-1.986,4.988
12.978741,-4.438,0.769,-2.010,4.932
12.980957,-3.960,0.864,-2.112,4.570
12.984956,-3.764,0.901,-2.146,4.426
12.993632,-3.669,0.926,-2.165,4.360
13.008710,-3.334,1.046,-2.262,4.163
13.023870,-2.893,1.227,-2.495,4.013
13.038907,-2.639,1.186,-2.591,3.884
13.042056,-2.081,1.453,-2.488,3.554
13.053991,-1.948,1.547,-2.456,3.496
13.056820,-1.597,1.836,-2.269,3.328
13.058852,-1.609,1.836,-2.264,3.330
13.069014,-1.620,1.800,-2.262,3.314
13.072582,-1.670,1.417,-2.207,3.110
13.083823,-1.596,1.200,-2.143,2.929
13.098862,-1.104,0.654,-1.719,2.145
13.101287,-0.700,0.160,-0.795,1.071
13.113865,-0.632,0.067,-0.642,0.903
13.116922,-0.127,-0.337,0.164,0.396
13.118425,-0.020,-0.409,0.278,0.495
13.128954,0.093,-0.487,0.382,0.626
13.132892,0.819,-0.987,0.849,1.538
13.135213,0.939,-1.037,0.907,1.668
13.143991,1.060,-1.077,0.968,1.795
13.148007,1.708,-0.967,1.391,2.406
13.150171,1.856,-0.856,1.503,2.537
13.159040,2.006,-0.710,1.607,2.667
13.174166,2.198,1.257,1.804,3.109
13.189195,6.634,-2.630,1.611,7.316
13.192208,4.266,-2.688,-0.741,5.096
13.204624,4.125,-2.245,-0.802,4.765
13.206988,3.414,-1.438,-0.284,3.716
13.209331,3.264,-1.171,-0.225,3.475
13.219822,3.092,-0.897,-0.157,3.223
13.221905,2.123,-0.233,0.272,2.153
13.224200,1.997,-0.173,0.317,2.030
13.226097,1.910,-0.116,0.355,1.947
13.234694,1.875,-0.094,0.349,1.910
13.236959,1.923,-0.176,0.102,1.933
13.239294,1.948,-0.228,0.075,1.963
13.240987,1.968,-0.315,0.073,1.994
13.243030,1.963,-0.410,0.078,2.007
13.249631,1.923,-0.478,0.081,1.983
13.264676,1.212,-0.463,0.056,1.298
13.279599,0.363,-0.121,0.046,0.385
13.283558,0.333,-0.214,0.007,0.396
13.294514,0.271,-0.199,0.004,0.336
13.298491,0.124,-0.083,0.003,0.149
13.300637,0.119,-0.084,0.002,0.146
13.309468,0.117,-0.079,0.001,0.141
13.313012,0.077,-0.049,-0.003,0.091
13.315507,0.069,-0.047,-0.004,0.084
13.317550,0.068,-0.041,-0.004,0.080
13.324649,0.068,-0.041,-0.004,0.080
13.340298,0.058,-0.030,-0.005,0.066
13.342824,0.038,-0.013,-0.005,0.040
13.355619,0.034,-0.010,-0.004,0.035
13.357983,0.019,0.010,0.001,0.022
13.359932,0.018,0.011,0.002,0.021
13.371796,0.020,0.011,0.003,0.024
13.375291,0.007,0.027,0.006,0.028
13.376633,0.003,0.034,0.008,0.035
13.387185,-0.000,0.039,0.009,0.040
13.389636,-0.005,0.054,0.015,0.056
13.391820,-0.004,0.055,0.014,0.057
13.402504,-0.006,0.055,0.015,0.058
13.406089,-0.016,0.069,0.018,0.073
13.409232,-0.013,0.070,0.019,0.073
13.410516,-0.009,0.065,0.018,0.068
13.418046,-0.009,0.056,0.015,0.059
13.433278,-0.000,0.045,0.017,0.048
13.448332,0.001,0.032,0.019,0.037
13.450557,-0.005,0.038,0.022,0.044
13.463751,-0.005,0.037,0.023,0.044
13.467687,0.002,0.021,0.024,0.032
13.479195,0.001,0.018,0.025,0.031
13.482311,0.016,-0.011,0.028,0.034
13.484415,0.017,-0.017,0.026,0.036
13.494223,0.018,-0.021,0.026,0.038
13.497124,0.022,-0.041,0.026,0.054
13.499214,0.023,-0.045,0.026,0.057
13.501385,0.024,-0.050,0.026,0.061
13.509244,0.022,-0.041,0.024,0.053
13.524308,0.027,-0.071,0.030,0.081
13.526750,0.025,-0.047,0.025,0.059
13.539362,0.027,-0.051,0.024,0.062
13.541826,0.040,-0.102,0.024,0.113
13.554503,0.039,-0.101,0.024,0.111
13.556855,0.042,-0.137,0.024,0.145
13.558817,0.045,-0.142,0.023,0.150
13.569622,0.045,-0.140,0.023,0.149
13.573334,0.044,-0.159,0.020,0.166
13.575477,0.045,-0.166,0.023,0.173
13.584884,0.046,-0.167,0.022,0.175
13.589458,0.042,-0.184,0.018,0.190
13.590652,0.040,-0.189,0.018,0.194
13.592907,0.040,-0.186,0.018,0.191
13.600026,0.038,-0.186,0.018,0.190
13.615416,0.034,-0.190,0.018,0.194
13.617876,0.030,-0.205,0.014,0.208
13.630765,0.029,-0.206,0.015,0.209
13.634764,0.033,-0.182,0.014,0.185
13.646133,0.035,-0.178,0.013,0.182
13.649916,0.041,-0.154,0.012,0.160
13.651704,0.041,-0.148,0.012,0.154
13.661336,0.042,-0.140,0.012,0.147
13.664678,0.046,-0.115,0.011,0.124
13.666596,0.047,-0.102,0.011,0.113
13.676797,0.047,-0.098,0.011,0.109
13.679568,0.058,-0.091,0.013,0.109
13.681525,0.061,-0.088,0.012,0.107
13.683493,0.062,-0.083,0.013,0.104
13.691926,0.064,-0.080,0.014,0.104
13.707179,0.071,-0.069,0.014,0.100
13.709712,0.089,-0.066,0.011,0.111
13.722469,0.091,-0.062,0.012,0.111
13.725807,0.124,-0.060,0.012,0.138
13.737703,0.126,-0.062,0.013,0.141
13.740613,0.144,-0.071,0.011,0.161
13.743100,0.150,-0.069,0.009,0.166
13.753050,0.148,-0.065,0.007,0.161
13.755916,0.155,-0.078,0.008,0.174
13.757788,0.160,-0.080,0.009,0.179
13.759888,0.167,-0.083,0.008,0.187
13.768450,0.173,-0.082,0.008,0.192
13.783885,0.194,-0.096,0.009,0.217
13.799275,0.297,-0.091,0.014,0.311
13.814591,0.378,0.014,0.029,0.380
13.816885,0.567,0.126,0.118,0.592
13.830014,0.645,0.139,0.156,0.678
13.833847,5.268,0.422,1.251,5.431
13.845189,6.128,0.697,1.452,6.336
13.849486,9.855,1.434,2.090,10.176
13.850689,10.273,1.497,2.123,10.597
13.860541,10.659,1.596,2.157,10.992
13.863397,11.986,2.425,2.282,12.440
13.865549,12.120,2.629,2.304,12.615
13.867581,12.228,2.814,2.340,12.764
13.875781,12.312,2.984,2.377,12.890
13.892269,12.563,3.580,2.514,13.303
13.895159,10.912,1.647,1.927,11.203
13.897261,10.476,1.196,1.684,10.678
13.899365,10.022,0.719,1.405,10.145
13.901537,9.562,0.243,1.102,9.628
13.907613,9.086,-0.182,0.773,9.120
13.909911,7.516,-0.881,-0.296,7.573
13.922952,6.970,-1.047,-0.650,7.078
13.938207,-0.518,-5.013,-1.195,5.179
13.941728,-3.592,-2.327,-1.110,4.422
13.953472,-3.609,-1.751,-1.197,4.186
13.956523,-3.150,-0.451,-1.005,3.337
13.958656,-3.016,-0.407,-0.885,3.169
13.968968,-2.886,-0.388,-0.764,3.011
13.971382,-2.285,-0.860,-0.343,2.465
13.973467,-2.174,-0.969,-0.314,2.401
13.975585,-2.078,-1.029,-0.303,2.339
13.984491,-2.003,-1.030,-0.310,2.273
13.989432,-1.981,-0.526,-0.487,2.106
13.990667,-2.048,-0.386,-0.539,2.153
13.992581,-2.135,-0.256,-0.594,2.231
13.999922,-2.236,-0.154,-0.648,2.333
14.015564,-2.732,-0.133,-0.771,2.842
14.017981,-3.703,-1.092,-0.439,3.886
14.030794,-3.813,-1.112,-0.395,3.992
14.033031,-4.230,-0.708,-0.322,4.301
14.046195,-4.296,-0.522,-0.313,4.339
14.049923,-4.344,-0.249,-0.277,4.359
14.061700,-4.356,-0.242,-0.275,4.371
14.064564,-4.460,-0.197,-0.290,4.473
14.066649,-4.477,-0.179,-0.289,4.490
14.077235,-4.493,-0.159,-0.286,4.505
14.081010,-4.540,-0.060,-0.263,4.548
14.092585,-4.572,-0.013,-0.245,4.579
14.108022,-4.687,0.062,-0.197,4.691
14.123512,-4.786,0.086,-0.225,4.792
14.125895,-4.866,0.072,-0.325,4.878
14.138973,-4.869,0.058,-0.341,4.881
14.142836,-4.859,0.192,-0.449,4.884
14.154343,-4.851,0.244,-0.463,4.879
14.157694,-4.732,0.633,-0.554,4.806
14.159784,-4.693,0.678,-0.569,4.776
14.169840,-4.649,0.719,-0.580,4.740
14.185102,-4.414,0.783,-0.603,4.524
14.187308,-4.000,0.946,-0.744,4.177
14.189474,-3.993,1.002,-0.775,4.189
14.191541,-3.993,1.055,-0.803,4.207
14.200398,-3.989,1.098,-0.824,4.219
14.216310,-3.949,1.163,-0.863,4.206
14.231782,-2.537,1.062,-0.846,2.877
14.233938,-2.493,1.372,-0.961,3.003
14.247338,-2.544,1.395,-0.979,3.062
14.251410,-2.689,0.782,-0.982,2.968
14.262966,-2.681,0.645,-0.980,2.926
14.265742,-2.314,0.292,-1.011,2.542
14.267797,-2.213,0.297,-1.024,2.456
14.278483,-2.107,0.314,-1.043,2.371
14.282598,-1.488,0.431,-1.171,1.942
14.284744,-1.404,0.395,-1.184,1.879
14.293953,-1.326,0.346,-1.195,1.818
14.297461,-0.962,-0.220,-1.129,1.500
14.299689,-0.890,-0.348,-1.091,1.451
14.301883,-0.819,-0.454,-1.043,1.401
14.309373,-0.738,-0.555,-0.977,1.344
14.324804,-0.302,-0.757,-0.554,0.986
14.340570,0.716,-0.656,0.248,1.002
14.356273,1.831,-0.616,0.825,2.101
14.358890,2.662,0.480,1.098,2.919
14.371889,2.455,0.701,1.126,2.791
14.375782,5.821,-1.924,1.109,6.230
14.387323,5.913,-1.324,0.895,6.125
14.389492,4.398,-2.231,-0.369,4.945
14.392737,4.156,-2.072,-0.493,4.670
14.402872,4.114,-1.863,-0.477,4.542
14.405396,3.805,-1.088,-0.256,3.966
14.407505,3.680,-1.015,-0.196,3.822
14.409733,3.545,-0.937,-0.125,3.669
14.418509,3.408,-0.798,-0.029,3.501
14.422397,2.424,-0.282,0.175,2.446
14.424725,2.238,-0.203,0.150,2.252
14.426715,2.072,-0.137,0.133,2.080
14.434037,1.939,-0.107,0.131,1.946
14.450071,1.643,-0.254,0.138,1.668
14.465605,0.733,-0.249,0.057,0.776
14.482040,0.349,-0.137,0.047,0.378
14.497788,0.111,-0.071,0.020,0.133
14.500767,0.068,-0.044,0.009,0.082
14.513383,0.062,-0.038,0.008,0.073
14.515525,0.047,-0.034,0.002,0.058
14.517707,0.049,-0.033,-0.000,0.059
14.529077,0.051,-0.038,0.001,0.063
14.532477,0.068,-0.051,-0.000,0.085
14.534551,0.069,-0.052,-0.002,0.087
14.544770,0.066,-0.055,-0.002,0.086
14.547262,0.055,-0.046,-0.002,0.072
14.549864,0.055,-0.045,-0.003,0.071
14.551668,0.055,-0.045,-0.000,0.071
14.560435,0.056,-0.044,-0.000,0.071
14.564220,0.061,-0.041,0.003,0.074
14.566554,0.061,-0.040,0.002,0.073
14.576098,0.061,-0.039,0.003,0.072
14.579108,0.058,-0.034,0.006,0.068
14.581239,0.057,-0.030,0.006,0.065
14.583286,0.057,-0.029,0.004,0.064
14.591742,0.058,-0.030,0.006,0.066
14.607523,0.058,-0.029,0.008,0.066
14.623171,0.045,-0.016,0.014,0.050
14.625726,0.045,-0.033,0.015,0.058
14.638728,0.045,-0.036,0.014,0.060
