# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:07:43.007
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
6.591171,0.095,0.005,0.018,0.097
6.597899,0.095,0.005,0.018,0.097
6.604595,0.102,0.010,0.019,0.105
6.607907,0.107,0.007,0.023,0.110
6.613442,0.109,0.010,0.021,0.111
6.616447,0.113,0.016,0.022,0.117
6.620873,0.113,0.016,0.023,0.117
6.620913,0.116,0.018,0.021,0.119
6.623792,0.113,0.017,0.022,0.117
6.624907,0.117,0.018,0.021,0.120
6.629947,0.116,0.020,0.022,0.120
6.629999,0.116,0.018,0.022,0.119
6.631208,0.118,0.022,0.022,0.122
6.633319,0.118,0.025,0.022,0.123
6.637841,0.121,0.026,0.021,0.125
6.637901,0.118,0.026,0.021,0.123
6.639884,0.122,0.031,0.019,0.127
6.641797,0.122,0.032,0.021,0.128
6.645992,0.123,0.033,0.021,0.129
6.646296,0.121,0.033,0.021,0.127
6.648343,0.124,0.036,0.022,0.131
6.650235,0.124,0.039,0.021,0.132
6.654157,0.124,0.039,0.021,0.132
6.654496,0.131,0.048,0.017,0.140
6.656799,0.131,0.050,0.017,0.141
6.658934,0.132,0.047,0.018,0.141
6.664021,0.134,0.056,0.006,0.146
6.667415,0.140,0.045,0.018,0.149
6.673164,0.144,0.049,0.021,0.154
6.675766,0.165,0.060,0.021,0.177
6.680867,0.171,0.062,0.021,0.183
6.680948,0.176,0.066,0.022,0.189
6.682091,0.182,0.065,0.023,0.194
6.684159,0.188,0.064,0.026,0.200
6.688499,0.195,0.065,0.026,0.207
6.688542,0.198,0.061,0.026,0.209
6.690518,0.209,0.062,0.024,0.219
6.692582,0.211,0.064,0.027,0.222
6.698932,0.214,0.062,0.027,0.224
6.701293,0.232,0.064,0.026,0.242
6.704829,0.238,0.065,0.026,0.248
6.705213,0.245,0.065,0.024,0.255
6.707338,0.252,0.062,0.022,0.260
6.709462,0.259,0.067,0.021,0.268
6.711572,0.260,0.061,0.017,0.268
6.713692,0.265,0.064,0.015,0.273
6.715761,0.269,0.055,0.012,0.274
6.719355,0.271,0.053,0.011,0.276
6.720111,0.276,0.051,0.011,0.281
6.722191,0.278,0.051,0.011,0.283
6.724378,0.280,0.051,0.008,0.284
6.729658,0.282,0.048,0.010,0.286
6.729737,0.282,0.048,0.011,0.286
6.730722,0.278,0.040,0.010,0.281
6.732869,0.277,0.036,0.010,0.280
6.737929,0.275,0.034,0.011,0.277
6.737977,0.271,0.029,0.010,0.273
6.739179,0.269,0.028,0.012,0.270
6.741280,0.261,0.028,0.015,0.263
6.746540,0.258,0.025,0.015,0.259
6.746603,0.247,0.021,0.016,0.248
6.747623,0.239,0.016,0.017,0.240
6.749709,0.230,0.011,0.019,0.231
6.757311,0.221,0.007,0.022,0.222
6.765207,0.186,-0.008,0.026,0.187
6.772809,0.170,-0.026,0.035,0.175
6.775287,0.176,-0.032,0.044,0.184
6.780296,0.184,-0.039,0.047,0.194
6.780349,0.195,-0.040,0.055,0.207
6.781500,0.204,-0.040,0.066,0.218
6.783687,0.215,-0.033,0.106,0.242
6.787796,0.241,-0.034,0.123,0.272
6.787985,0.278,-0.024,0.111,0.301
6.789971,0.324,-0.015,0.113,0.343
6.792048,0.387,0.007,0.145,0.414
6.796073,0.471,0.032,0.186,0.508
6.796609,0.602,0.054,0.219,0.643
6.798449,0.811,0.047,0.247,0.849
6.800624,1.129,0.045,0.277,1.163
6.806271,1.545,0.109,0.319,1.582
6.809065,3.374,0.270,0.561,3.431
6.814131,4.126,0.352,0.718,4.202
6.814209,4.927,0.405,0.848,5.016
6.815562,5.740,0.472,1.011,5.847
6.817734,6.575,0.452,1.135,6.688
6.823172,7.374,0.528,1.223,7.494
6.831238,9.483,0.817,1.279,9.604
6.838704,10.802,2.381,1.292,11.137
6.840830,10.295,5.075,1.637,11.594
6.847788,9.981,5.687,1.826,11.632
6.857570,9.347,5.596,2.727,11.230
6.860270,9.757,4.606,3.379,11.306
6.865558,9.838,4.462,3.482,11.350
6.865632,9.937,4.356,3.565,11.421
6.866192,10.046,4.297,3.647,11.519
6.872715,10.138,4.224,3.704,11.590
6.879324,10.312,3.445,3.804,11.519
6.883799,9.796,2.477,3.652,10.744
6.887233,9.537,2.078,3.463,10.357
6.887478,9.258,1.704,3.219,9.949
6.889757,8.967,1.337,2.917,9.524
6.891603,8.672,0.975,2.572,9.097
6.896796,8.371,0.618,2.195,8.676
6.900176,7.285,-0.344,0.961,7.356
6.905022,6.833,-0.597,0.523,6.879
6.905077,5.904,-1.302,0.040,6.046
6.906398,4.507,-2.305,-0.389,5.077
6.910243,3.071,-3.115,-0.797,4.447
6.912368,1.548,-4.000,-1.178,4.448
6.912795,0.054,-4.958,-1.448,5.165
6.914970,-1.227,-5.832,-1.584,6.167
6.917004,-2.093,-6.407,-1.659,6.941
6.920120,-2.511,-6.661,-1.682,7.314
6.921269,-2.679,-6.513,-1.657,7.235
6.923746,-2.852,-5.964,-1.648,6.813
6.925483,-3.076,-5.294,-1.667,6.345
6.928858,-3.322,-4.640,-1.681,5.949
6.929631,-3.548,-4.034,-1.758,5.653
6.931741,-3.730,-3.484,-1.878,5.439
6.934006,-3.868,-3.048,-1.941,5.294
6.936912,-3.960,-2.684,-1.984,5.179
6.938267,-4.007,-2.382,-2.017,5.080
6.940307,-4.036,-2.132,-2.040,4.999
6.946341,-4.051,-1.905,-2.067,4.931
6.949000,-3.972,-1.421,-1.906,4.629
6.954207,-3.844,-1.449,-1.818,4.492
6.954239,-3.682,-1.533,-1.719,4.344
6.955162,-3.494,-1.628,-1.601,4.174
6.957240,-3.284,-1.700,-1.463,3.977
6.966422,-3.070,-1.732,-1.309,3.760
6.972695,-2.362,-1.742,-0.717,3.021
6.979932,-2.423,-1.873,-0.219,3.070
6.983594,-3.007,-1.942,0.094,3.581
6.988249,-3.249,-1.907,0.160,3.770
6.988324,-3.500,-1.839,0.210,3.959
6.989002,-3.751,-1.733,0.250,4.140
6.991147,-3.987,-1.598,0.280,4.304
6.996989,-4.204,-1.441,0.302,4.455
6.999564,-4.690,-0.928,0.325,4.792
7.004418,-4.804,-0.779,0.322,4.877
7.004657,-4.899,-0.653,0.317,4.953
7.006022,-4.980,-0.555,0.310,5.020
7.008136,-5.041,-0.482,0.299,5.073
7.011930,-5.081,-0.435,0.288,5.108
7.012213,-5.101,-0.399,0.271,5.124
7.014390,-5.105,-0.374,0.250,5.124
7.016704,-5.090,-0.353,0.223,5.107
7.021651,-5.057,-0.326,0.193,5.071
7.021714,-5.013,-0.299,0.153,5.024
7.023991,-4.960,-0.266,0.106,4.969
7.024998,-4.905,-0.236,0.051,4.911
7.032849,-4.844,-0.194,-0.012,4.848
7.042622,-4.650,0.000,-0.308,4.660
7.046254,-4.660,0.143,-0.589,4.699
7.048745,-4.682,0.161,-0.620,4.725
7.050445,-4.706,0.175,-0.639,4.753
7.058083,-4.726,0.192,-0.648,4.774
7.071028,-4.750,0.281,-0.605,4.797
7.074045,-4.598,0.541,-0.507,4.657
7.075898,-4.571,0.600,-0.508,4.638
7.082930,-4.544,0.659,-0.516,4.620
7.090693,-4.452,0.861,-0.629,4.578
7.093153,-4.461,0.970,-0.808,4.636
7.098197,-4.480,1.002,-0.888,4.676
7.098250,-4.501,1.024,-0.973,4.717
7.099118,-4.535,1.031,-1.061,4.770
7.101199,-4.561,1.031,-1.161,4.818
7.104695,-4.578,1.023,-1.267,4.859
7.105442,-4.601,1.011,-1.373,4.907
7.107613,-4.621,0.989,-1.482,4.952
7.114333,-4.637,0.974,-1.592,4.998
7.122819,-4.668,0.866,-2.007,5.155
7.129946,-4.596,0.755,-2.359,5.221
7.132972,-4.518,0.748,-2.551,5.242
7.137981,-4.485,0.760,-2.602,5.241
7.138045,-4.464,0.782,-2.642,5.246
7.139273,-4.446,0.811,-2.673,5.251
7.141371,-4.435,0.849,-2.695,5.259
7.147231,-4.423,0.882,-2.709,5.261
7.149992,-4.404,1.008,-2.697,5.262
7.156487,-4.395,1.044,-2.682,5.253
7.165101,-4.320,1.142,-2.596,5.168
7.173547,-4.148,1.161,-2.500,4.980
7.180769,-3.003,-0.263,-2.097,3.672
7.183883,-2.910,0.180,-2.038,3.557
7.187421,-2.973,0.530,-2.077,3.665
7.188483,-3.053,0.863,-2.121,3.816
7.190111,-3.138,1.152,-2.154,3.976
7.192235,-3.200,1.381,-2.171,4.106
7.195749,-3.219,1.520,-2.159,4.164
7.196528,-3.188,1.543,-2.116,4.126
7.198604,-3.097,1.466,-2.047,3.991
7.200668,-2.963,1.329,-1.956,3.791
7.205969,-2.799,1.160,-1.855,3.552
7.213913,-2.236,0.708,-1.559,2.816
7.217836,-1.744,0.874,-1.372,2.385
7.220910,-1.636,0.945,-1.366,2.331
7.221834,-1.515,0.976,-1.356,2.256
7.224124,-1.387,0.975,-1.338,2.160
7.226119,-1.254,0.957,-1.304,2.046
7.229797,-1.123,0.932,-1.260,1.928
7.230342,-1.002,0.896,-1.211,1.809
7.232411,-0.893,0.868,-1.161,1.702
7.239359,-0.791,0.824,-1.111,1.593
7.247557,-0.303,0.521,-0.968,1.140
7.251687,0.540,-0.397,-0.892,1.116
7.257617,0.898,-0.767,-0.777,1.414
7.264930,1.786,-1.924,-0.466,2.666
7.273312,2.757,-3.446,-0.126,4.415
7.281060,3.774,-4.157,0.369,5.627
7.283797,4.243,-4.236,0.057,5.995
7.289797,4.419,-4.206,0.017,6.101
7.297939,5.324,-2.806,-0.419,6.033
7.300267,5.165,-1.799,-0.534,5.496
7.306585,5.080,-1.774,-0.436,5.398
7.308845,4.705,-1.299,-0.056,4.881
7.313911,4.585,-0.890,0.013,4.671
7.313966,4.429,-0.572,0.036,4.466
7.315079,4.260,-0.344,0.039,4.274
7.321110,4.069,-0.121,0.034,4.071
7.321145,3.842,0.109,0.043,3.844
7.321298,3.581,0.290,0.074,3.593
7.324018,3.279,0.400,0.106,3.305
7.325482,2.964,0.482,0.121,3.005
7.331059,2.639,0.536,0.121,2.695
7.331120,2.271,0.587,0.102,2.348
7.332215,1.848,0.607,0.074,1.947
7.334004,1.463,0.546,0.047,1.563
7.337655,1.147,0.474,0.028,1.242
7.338257,0.920,0.412,0.010,1.008
7.340472,0.754,0.359,-0.007,0.835
7.345068,0.641,0.325,-0.017,0.719
7.345125,0.569,0.306,-0.023,0.646
7.346713,0.517,0.293,-0.025,0.595
7.348995,0.487,0.301,-0.018,0.573
7.351184,0.476,0.310,-0.012,0.569
7.355194,0.469,0.324,-0.004,0.570
7.355262,0.462,0.345,0.007,0.576
7.357422,0.446,0.363,0.019,0.575
7.363272,0.432,0.376,0.029,0.574
7.365831,0.360,0.347,0.057,0.504
7.371973,0.324,0.324,0.062,0.462
7.374626,0.222,0.229,0.062,0.325
7.380762,0.197,0.203,0.060,0.289
7.383860,0.134,0.128,0.039,0.190
7.387753,0.120,0.111,0.035,0.167
7.387799,0.112,0.097,0.032,0.151
7.391154,0.099,0.077,0.028,0.128
7.395235,0.095,0.070,0.028,0.121
7.395470,0.090,0.064,0.029,0.114
7.397667,0.085,0.055,0.029,0.106
7.399703,0.083,0.053,0.029,0.102
7.404315,0.079,0.050,0.029,0.098
7.406509,0.069,0.045,0.029,0.088
7.408577,0.066,0.038,0.027,0.081
7.412925,0.063,0.038,0.026,0.078
7.413002,0.055,0.033,0.023,0.068
7.416616,0.050,0.031,0.019,0.062
7.420549,0.049,0.026,0.018,0.058
7.420917,0.051,0.027,0.018,0.061
7.423957,0.051,0.021,0.019,0.059
7.425182,0.052,0.027,0.018,0.062
7.429202,0.054,0.025,0.018,0.062
7.429432,0.055,0.016,0.017,0.060
7.431510,0.060,0.017,0.016,0.064
7.433550,0.062,0.014,0.016,0.066
7.437048,0.063,0.011,0.015,0.066
7.437991,0.067,0.001,0.013,0.068
7.440460,0.067,0.000,0.011,0.068
7.442305,0.068,-0.002,0.011,0.069
7.446862,0.067,-0.002,0.010,0.068
7.450581,0.072,-0.004,0.006,0.072
7.454802,0.074,-0.004,0.006,0.075
7.455194,0.073,-0.008,0.005,0.074
7.457298,0.076,-0.006,0.004,0.076
7.459005,0.080,-0.008,0.004,0.081
7.464131,0.083,-0.010,0.002,0.084
7.467721,0.089,-0.022,0.002,0.092
7.471409,0.091,-0.022,0.004,0.094
7.471843,0.094,-0.022,0.002,0.096
7.473907,0.094,-0.026,0.002,0.097
7.479334,0.096,-0.022,0.001,0.099
7.482478,0.100,-0.024,0.004,0.103
7.484642,0.100,-0.023,0.002,0.103
7.488105,0.099,-0.026,0.004,0.102
7.491989,0.101,-0.019,0.001,0.103
7.494884,0.101,-0.021,0.002,0.103
7.497003,0.101,-0.019,0.002,0.103
7.499093,0.100,-0.016,0.004,0.101
7.502039,0.098,-0.012,0.002,0.098
7.503683,0.096,-0.013,0.002,0.097
7.505502,0.096,-0.011,0.004,0.097
7.507731,0.095,-0.005,0.002,0.095
7.510449,0.094,-0.006,0.002,0.094
7.512281,0.093,-0.002,0.002,0.093
7.513952,0.089,0.000,0.002,0.089
7.516048,0.085,-0.004,0.002,0.085
7.519441,0.083,0.001,0.001,0.083
7.520534,0.082,0.003,0.002,0.082
7.523803,0.082,0.006,0.002,0.082
7.524546,0.079,0.005,0.004,0.079
7.528941,0.077,0.010,0.004,0.078
7.529259,0.076,0.009,0.002,0.076
7.531054,0.073,0.011,0.002,0.074
7.533023,0.076,0.016,0.002,0.077
7.536847,0.074,0.012,0.001,0.075
7.537297,0.073,0.016,0.002,0.075
7.539398,0.073,0.016,0.001,0.075
7.541479,0.071,0.015,0.004,0.072
7.546454,0.073,0.018,0.001,0.075
7.549904,0.072,0.016,0.002,0.074
7.553969,0.069,0.017,0.002,0.072
7.554187,0.071,0.018,0.004,0.073
7.556513,0.072,0.016,0.004,0.074
7.558605,0.068,0.015,0.005,0.070
7.560808,0.069,0.020,0.005,0.072
7.563996,0.068,0.020,0.002,0.071
7.564750,0.069,0.021,0.004,0.073
7.566883,0.067,0.016,0.005,0.069
7.569032,0.065,0.020,0.005,0.068
7.571600,0.066,0.021,0.005,0.069
7.573683,0.068,0.025,0.004,0.073
7.575314,0.066,0.020,0.006,0.069
7.577500,0.065,0.020,0.007,0.068
7.579552,0.062,0.021,0.008,0.066
7.581692,0.065,0.020,0.006,0.068
7.583938,0.063,0.021,0.008,0.067
7.585957,0.063,0.021,0.006,0.067
7.588091,0.063,0.017,0.008,0.066
7.590685,0.063,0.020,0.008,0.067
7.593937,0.063,0.021,0.008,0.067
7.594657,0.065,0.020,0.011,0.068
7.596844,0.066,0.020,0.012,0.070
7.598637,0.063,0.020,0.011,0.067
7.604253,0.066,0.022,0.011,0.070
7.607619,0.066,0.023,0.011,0.071
7.613729,0.063,0.025,0.012,0.069
7.616141,0.067,0.027,0.012,0.073
7.620850,0.067,0.028,0.013,0.074
7.620924,0.067,0.026,0.013,0.073
7.624166,0.067,0.029,0.013,0.074
7.628840,0.069,0.032,0.012,0.077
7.632558,0.069,0.031,0.013,0.077
7.637932,0.069,0.032,0.013,0.078
7.641370,0.073,0.039,0.013,0.084
7.648399,0.072,0.040,0.013,0.084
7.657376,0.072,0.040,0.013,0.084
7.664653,0.078,0.049,0.015,0.093
7.673275,0.078,0.045,0.015,0.091
7.675390,0.082,0.045,0.012,0.094
7.679274,0.083,0.043,0.011,0.094
7.681459,0.084,0.043,0.010,0.095
7.683785,0.085,0.045,0.010,0.097
7.686805,0.088,0.039,0.010,0.097
7.687658,0.087,0.037,0.010,0.095
7.690226,0.091,0.044,0.008,0.102
7.692142,0.094,0.040,0.010,0.103
7.695768,0.094,0.043,0.007,0.104
7.696622,0.098,0.047,0.007,0.108
7.698570,0.102,0.044,0.007,0.112
7.700429,0.104,0.045,0.006,0.113
7.705726,0.106,0.043,0.006,0.115
7.708878,0.117,0.043,0.005,0.125
7.714761,0.123,0.043,0.005,0.131
7.717284,0.138,0.048,0.004,0.146
7.720996,0.142,0.042,0.004,0.148
7.721483,0.146,0.039,0.005,0.152
7.724174,0.153,0.043,0.002,0.159
7.726003,0.160,0.040,0.001,0.165
7.730940,0.166,0.037,0.002,0.170
7.730978,0.172,0.037,0.001,0.176
7.731997,0.182,0.037,-0.000,0.186
7.734247,0.190,0.042,-0.001,0.195
7.737609,0.193,0.033,0.001,0.196
7.738382,0.203,0.031,0.004,0.205
7.740425,0.208,0.029,0.008,0.210
7.744866,0.217,0.033,0.008,0.220
7.744928,0.222,0.031,0.007,0.224
7.746886,0.228,0.027,0.006,0.230
7.749151,0.232,0.026,0.005,0.233
7.755396,0.239,0.033,0.006,0.242
7.757770,0.245,0.051,0.006,0.251
7.762373,0.253,0.050,0.005,0.258
7.762450,0.263,0.044,0.006,0.266
7.764180,0.271,0.039,0.005,0.274
7.766396,0.277,0.031,0.004,0.279
7.772245,0.281,0.023,0.004,0.282
7.774856,0.305,0.016,0.004,0.306
7.779551,0.308,0.011,0.004,0.308
7.779606,0.314,0.009,0.004,0.314
7.780798,0.316,0.004,0.006,0.316
7.784123,0.319,0.003,0.006,0.319
7.787659,0.316,-0.001,0.010,0.316
7.787710,0.317,-0.004,0.011,0.318
7.789402,0.307,-0.007,0.015,0.307
7.791575,0.298,-0.010,0.017,0.299
7.797417,0.288,-0.013,0.017,0.289
7.799875,0.253,-0.029,0.019,0.255
7.804611,0.244,-0.034,0.022,0.248
7.804672,0.234,-0.035,0.022,0.238
7.806582,0.223,-0.035,0.021,0.227
7.808366,0.212,-0.038,0.021,0.217
7.812927,0.203,-0.036,0.023,0.207
7.812995,0.198,-0.034,0.022,0.202
7.814658,0.188,-0.038,0.023,0.193
7.816819,0.179,-0.045,0.024,0.187
7.822352,0.175,-0.043,0.022,0.181
7.822445,0.175,-0.043,0.023,0.181
7.823934,0.181,-0.040,0.022,0.186
7.825206,0.190,-0.039,0.015,0.195
7.829651,0.200,-0.034,0.016,0.204
7.830043,0.215,-0.028,0.017,0.217
7.832147,0.242,-0.022,0.018,0.243
7.833647,0.263,-0.002,0.018,0.263
7.837106,0.294,0.017,0.023,0.296
7.837927,0.350,0.039,0.026,0.354
7.840478,0.432,0.067,0.026,0.438
7.842561,0.548,0.102,0.033,0.559
7.846254,0.707,0.154,0.062,0.726
7.846864,1.007,0.154,0.071,1.021
7.849032,1.428,0.253,0.088,1.453
7.856094,1.930,0.391,0.145,1.975
7.864705,4.884,0.875,0.225,4.967
7.871639,8.033,1.626,0.326,8.202
7.873850,9.550,2.979,0.353,10.010
7.878165,9.848,3.591,0.330,10.488
7.878394,10.075,4.133,0.291,10.894
7.880537,10.176,4.512,0.265,11.134
7.883627,10.182,4.745,0.211,11.235
7.887524,10.116,4.839,0.148,11.215
7.887615,10.040,4.847,0.132,11.149
7.888830,9.997,4.770,0.144,11.078
7.891274,9.979,4.582,0.182,10.982
7.897603,9.964,4.296,0.223,10.853
7.906318,9.942,3.102,0.337,10.420
7.913218,10.041,2.806,0.407,10.434
7.916291,10.270,2.953,0.380,10.693
7.919853,10.328,2.941,0.370,10.745
7.920551,10.334,2.848,0.380,10.726
7.922669,10.268,2.689,0.449,10.624
7.925435,10.185,2.538,0.515,10.509
7.931406,10.035,2.367,0.485,10.322
7.933622,8.950,1.621,0.115,9.097
7.939522,8.481,1.289,-0.078,8.579
7.939596,7.920,0.798,-0.314,7.967
7.941708,5.665,-1.545,-0.655,5.908
7.947365,4.386,-2.691,-0.870,5.219
7.950227,0.322,-6.788,-1.425,6.943
7.956289,-0.455,-7.490,-1.519,7.656
7.959205,-1.433,-6.789,-1.656,7.133
7.963610,-1.779,-6.051,-1.750,6.545
7.963667,-2.163,-5.369,-1.841,6.074
7.965365,-2.525,-4.773,-1.955,5.743
7.970460,-2.877,-4.313,-2.022,5.565
7.970494,-3.195,-3.974,-2.088,5.510
7.972809,-3.438,-3.744,-2.110,5.504
7.973433,-3.586,-3.622,-2.109,5.516
7.975501,-3.682,-3.569,-2.084,5.535
7.980054,-3.735,-3.570,-2.001,5.541
7.980082,-3.753,-3.644,-1.907,5.568
7.981926,-3.740,-3.820,-1.816,5.646
7.986078,-3.693,-4.077,-1.714,5.762
7.986105,-3.620,-4.359,-1.598,5.887
7.988238,-3.509,-4.635,-1.458,5.993
7.990408,-3.361,-4.865,-1.299,6.054
7.994903,-3.189,-5.037,-1.130,6.068
7.995089,-3.004,-5.160,-0.981,6.051
7.996865,-2.824,-5.231,-0.909,6.014
7.998740,-2.664,-5.267,-0.857,5.964
8.003340,-2.536,-5.296,-0.800,5.926
8.003378,-2.467,-5.330,-0.755,5.922
8.005304,-2.453,-5.341,-0.717,5.921
8.007235,-2.494,-5.339,-0.682,5.932
8.013164,-2.577,-5.334,-0.650,5.959
8.016369,-2.979,-5.314,-0.543,6.116
8.020884,-3.142,-5.274,-0.502,6.160
8.020963,-3.309,-5.202,-0.460,6.182
8.022171,-3.476,-5.101,-0.414,6.186
8.025340,-3.642,-4.966,-0.370,6.170
8.030120,-3.805,-4.805,-0.329,6.138
8.032732,-4.244,-4.185,-0.230,5.965
8.039340,-4.367,-3.933,-0.213,5.880
8.047749,-4.789,-2.856,-0.274,5.583
8.050086,-4.975,-2.153,-0.453,5.440
8.055466,-4.997,-1.962,-0.533,5.395
8.055530,-4.997,-1.804,-0.616,5.348
8.056438,-4.975,-1.671,-0.703,5.295
8.062876,-4.888,-1.473,-0.887,5.182
8.065346,-4.767,-1.336,-1.092,5.070
8.067039,-4.705,-1.285,-1.202,5.023
8.070791,-4.654,-1.244,-1.315,4.993
8.071327,-4.606,-1.192,-1.433,4.969
8.075236,-4.554,-1.112,-1.671,4.976
8.080457,-4.539,-1.065,-1.792,4.995
8.083600,-4.539,-0.892,-2.130,5.092
8.088921,-4.543,-0.822,-2.232,5.128
8.092155,-4.558,-0.557,-2.485,5.222
8.096389,-4.568,-0.462,-2.554,5.254
8.096659,-4.577,-0.357,-2.613,5.282
8.098790,-4.584,-0.258,-2.666,5.309
8.100795,-4.590,-0.162,-2.710,5.333
8.103283,-4.591,-0.074,-2.748,5.351
8.105172,-4.587,0.011,-2.780,5.363
8.107077,-4.571,0.083,-2.806,5.364
8.109280,-4.547,0.159,-2.837,5.362
8.110952,-4.518,0.240,-2.863,5.354
8.113257,-4.488,0.314,-2.887,5.345
8.115462,-4.458,0.383,-2.910,5.338
8.121176,-4.425,0.451,-2.929,5.326
8.131351,-4.328,0.653,-2.954,5.280
8.138041,-4.202,0.847,-2.908,5.179
8.140620,-4.237,0.910,-2.855,5.190
8.145076,-4.273,0.920,-2.835,5.209
8.145137,-4.315,0.926,-2.813,5.234
8.147225,-4.358,0.924,-2.792,5.257
8.149544,-4.406,0.910,-2.770,5.283
8.154455,-4.450,0.892,-2.748,5.305
8.154514,-4.490,0.868,-2.725,5.323
8.155961,-4.525,0.838,-2.700,5.336
8.157672,-4.551,0.804,-2.673,5.339
8.163795,-4.569,0.776,-2.643,5.335
8.166223,-4.590,0.701,-2.528,5.287
8.172284,-4.585,0.689,-2.488,5.262
8.174627,-4.521,0.714,-2.351,5.145
8.180588,-4.480,0.745,-2.301,5.091
8.180670,-4.426,0.782,-2.251,5.027
8.181170,-4.365,0.831,-2.200,4.959
8.183108,-4.296,0.888,-2.148,4.884
8.187221,-4.213,0.951,-2.102,4.803
8.187295,-4.123,1.017,-2.058,4.719
8.189374,-4.031,1.080,-2.021,4.636
8.191580,-3.927,1.145,-1.992,4.549
8.195224,-3.816,1.210,-1.971,4.462
8.195707,-3.701,1.259,-1.956,4.371
8.198386,-3.582,1.305,-1.946,4.281
8.200293,-3.459,1.331,-1.940,4.183
8.204378,-3.327,1.357,-1.924,4.076
8.205517,-3.196,1.360,-1.902,3.960
8.206273,-3.069,1.357,-1.888,3.850
8.208483,-2.951,1.357,-1.877,3.751
8.214562,-2.833,1.343,-1.873,3.652
8.216830,-2.467,1.279,-1.900,3.366
8.223608,-2.093,0.970,-1.907,2.993
8.230043,-0.817,0.347,-1.769,1.980
8.235699,-0.424,1.029,-2.033,2.318
8.236318,-0.460,1.059,-2.150,2.441
8.238268,-0.530,0.971,-2.251,2.508
8.240399,-0.591,0.825,-2.328,2.539
8.244815,-0.631,0.670,-2.368,2.540
8.249052,-0.679,0.288,-2.317,2.431
8.254720,-0.645,0.248,-2.280,2.382
8.257624,-0.456,0.279,-2.160,2.225
8.263528,-0.449,0.299,-2.114,2.181
8.265691,-0.579,0.335,-2.001,2.110
8.272255,-0.644,0.387,-1.981,2.118
8.280117,-0.733,0.547,-1.973,2.175
8.282758,-0.786,0.686,-1.943,2.205
8.287739,-0.759,0.643,-1.913,2.156
8.287847,-0.690,0.543,-1.869,2.065
8.289306,-0.580,0.395,-1.810,1.941
8.290986,-0.452,0.219,-1.737,1.809
8.296072,-0.312,0.039,-1.663,1.692
8.296152,-0.172,-0.160,-1.584,1.601
8.297569,-0.049,-0.368,-1.498,1.543
8.299577,0.060,-0.564,-1.410,1.520
8.305990,0.150,-0.721,-1.317,1.509
8.314020,0.331,-0.790,-1.067,1.368
8.316816,0.748,-1.198,-0.828,1.637
8.321655,0.942,-1.384,-0.710,1.818
8.321719,1.145,-1.555,-0.579,2.016
8.323062,1.368,-1.699,-0.436,2.225
8.325546,1.598,-1.804,-0.293,2.428
8.329971,1.841,-1.890,-0.153,2.643
8.330026,2.089,-1.951,-0.020,2.858
8.331625,2.360,-1.984,0.106,3.085
8.333800,2.679,-1.956,0.230,3.325
8.338212,3.051,-1.799,0.336,3.558
8.338260,3.440,-1.473,0.424,3.766
8.339649,3.810,-1.041,0.486,3.980
8.341791,4.091,-0.669,0.517,4.178
8.345754,4.288,-0.473,0.502,4.343
8.346267,4.410,-0.487,0.355,4.451
8.348449,4.479,-0.669,0.188,4.532
8.350342,4.608,-0.969,0.100,4.710
8.354493,4.817,-1.147,0.041,4.952
8.354541,4.977,-1.158,0.007,5.110
8.357018,5.108,-0.834,0.012,5.176
8.358681,5.054,-0.535,0.024,5.082
8.364858,4.893,-0.314,0.023,4.903
8.372828,3.681,0.402,-0.037,3.703
8.381648,1.406,0.480,-0.005,1.486
8.387733,0.782,0.427,0.002,0.891
8.387796,0.817,0.463,0.005,0.939
8.388419,0.855,0.497,0.008,0.989
8.390865,0.856,0.497,0.011,0.990
8.395587,0.804,0.488,0.008,0.940
8.395632,0.726,0.451,0.006,0.854
8.397237,0.636,0.431,0.005,0.769
8.398930,0.541,0.398,0.010,0.672
8.405038,0.447,0.362,0.012,0.575
8.407842,0.299,0.276,0.013,0.407
8.413490,0.287,0.264,0.013,0.390
8.416408,0.260,0.223,0.018,0.343
8.421538,0.248,0.208,0.019,0.324
8.421582,0.233,0.190,0.019,0.301
8.422217,0.216,0.175,0.017,0.278
8.425131,0.192,0.159,0.015,0.249
8.429455,0.167,0.144,0.008,0.221
8.429519,0.143,0.127,0.005,0.191
8.430781,0.128,0.113,0.005,0.171
8.432854,0.113,0.100,0.007,0.152
8.438351,0.099,0.091,0.006,0.134
8.438409,0.093,0.087,0.006,0.127
8.439322,0.089,0.078,0.006,0.119
8.441654,0.091,0.066,0.007,0.113
8.445817,0.088,0.062,0.007,0.108
8.445872,0.088,0.056,0.010,0.105
8.448107,0.094,0.051,0.010,0.108
8.450031,0.099,0.042,0.011,0.108
8.454523,0.099,0.040,0.010,0.107
8.454600,0.102,0.039,0.011,0.110
8.456173,0.099,0.037,0.011,0.106
8.458486,0.093,0.032,0.011,0.099
8.463146,0.090,0.029,0.008,0.095
8.463216,0.090,0.031,0.008,0.096
8.465335,0.087,0.028,0.010,0.092
8.466825,0.087,0.039,0.008,0.095
8.478887,0.087,0.040,0.006,0.096
8.481979,0.101,0.028,0.004,0.105
8.489450,0.104,0.027,0.002,0.107
