# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-06-14 17:11:32.505
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.922928,-0.8216,-0.3494,-5.6186,5.69
4.931480,-0.0813,-0.2824,-1.2747,1.31
4.944139,0.9758,-0.4995,0.1279,1.10
4.952520,0.7818,-0.5064,-1.4269,1.70
4.965307,0.9964,-0.3843,-2.3609,2.59
4.974116,0.9165,-0.3525,-2.3206,2.52
4.988120,-0.2347,-0.2735,-1.9145,1.95
4.997614,-0.3234,-0.2781,-2.9668,3.00
5.005247,-0.0844,-0.2031,-2.6039,2.61
5.013361,-0.1876,-0.1030,-0.8012,0.83
5.024599,-0.1416,-0.0661,-1.2126,1.22
5.033047,-0.0585,-0.0930,-1.6443,1.65
5.041606,-0.0897,-0.0322,-0.4989,0.51
5.054307,-0.0001,-0.0062,-0.2305,0.23
5.065237,0.0018,-0.0060,-0.2480,0.25
5.075440,-0.0039,-0.0039,-0.1939,0.19
5.083824,-0.0578,-0.0101,-0.1892,0.20
5.092258,-0.1117,-0.0049,-0.1054,0.15
5.104998,-0.0928,-0.0013,-0.1314,0.16
5.114498,-0.1020,0.0047,-0.1143,0.15
5.123702,-0.0566,-0.0171,-0.0506,0.08
5.134690,-0.0890,0.0047,0.0503,0.10
5.143087,-0.0741,-0.0003,-0.0227,0.08
5.151549,0.0008,0.0175,0.1795,0.18
5.164255,-0.0540,0.0095,0.0740,0.09
5.172962,-0.0732,0.0042,0.0263,0.08
5.185470,-0.0914,-0.0159,-0.0328,0.10
5.193946,-0.0726,-0.0336,-0.0551,0.10
5.202383,-0.0424,-0.0133,-0.0436,0.06
5.215372,-0.0239,-0.0071,-0.0187,0.03
5.225312,-0.0119,0.0023,0.0341,0.04
5.232029,-0.0184,0.0079,0.0787,0.08
5.245011,0.0365,0.0375,0.2349,0.24
5.255318,0.0309,0.0228,0.2034,0.21
5.265019,0.0196,0.0114,0.1769,0.18
5.274468,0.0321,0.0083,0.1339,0.14
5.282855,0.0204,0.0106,0.1136,0.12
5.291618,0.0421,0.0089,0.1532,0.16
5.304114,-0.0331,0.0062,0.1161,0.12
5.314476,0.0548,0.0117,0.1704,0.18
5.325773,0.0246,0.0076,0.0612,0.07
5.333662,-0.0173,-0.0019,0.0089,0.02
5.342069,-0.0333,-0.0277,-0.0649,0.08
5.354803,-0.0157,-0.0077,-0.0852,0.09
5.365028,-0.0378,0.0006,-0.1019,0.11
5.375797,-0.0490,-0.0140,-0.0886,0.10
5.384626,-0.0540,0.1394,-0.1834,0.24
5.392851,-0.0479,0.0524,-0.0375,0.08
5.401369,0.0006,0.0341,-0.0463,0.06
5.414185,-0.0492,0.0296,-0.0409,0.07
5.423275,-0.0503,0.0437,-0.0443,0.08
5.435295,-0.0866,0.0153,0.0026,0.09
5.443718,-0.0768,0.0368,-0.0920,0.13
5.452187,-0.0825,0.0629,-0.0995,0.14
5.464856,-0.0504,0.0602,-0.1121,0.14
5.473364,-0.0897,0.0133,-0.1271,0.16
5.481893,-0.0714,0.0143,-0.1702,0.19
5.494840,-0.0069,-0.0016,-0.1672,0.17
5.503265,0.0525,0.0498,-0.3435,0.35
5.513845,-0.0016,0.1951,-0.3455,0.40
5.524187,0.0493,0.2351,-0.4735,0.53
5.532694,0.1746,0.2984,-0.6667,0.75
5.545438,0.8244,0.7618,-1.0892,1.56
5.554710,5.2964,2.7889,-10.2726,11.89
5.563997,3.1284,4.3468,-15.3617,16.27
5.575050,-1.6013,5.6865,-9.1867,10.92
5.583451,-2.8212,8.5631,-9.0518,12.78
5.591932,-1.9382,10.6634,-10.3374,14.98
5.604701,0.4127,20.3216,-15.2549,25.41
5.614247,6.4864,28.2475,-24.7762,38.13
5.621804,6.7326,27.1822,-20.6448,34.79
5.634548,4.8938,20.6063,-18.9242,28.40
5.642868,-0.0741,22.9573,-13.0398,26.40
5.651197,-3.0100,20.2280,-4.4473,20.93
5.664011,-2.7520,17.6071,-6.4078,18.94
5.676598,-0.5679,16.0433,-5.1773,16.87
5.685066,0.3280,16.9185,-3.0536,17.20
5.693530,1.1901,17.2240,-0.3296,17.27
5.702016,3.4028,14.4944,1.8622,15.00
5.714625,5.0383,12.2906,3.8011,13.82
5.725811,5.8615,11.3823,4.6242,13.61
5.740967,6.1317,10.7641,4.2274,13.09
5.749331,6.2554,9.8591,2.6188,11.97
5.755349,6.7573,8.7872,0.9317,11.12
5.762663,6.8285,7.6924,0.3479,10.29
5.774129,6.1790,6.3970,0.0520,8.89
5.782428,4.8247,4.4949,-0.2764,6.60
5.795161,3.5516,2.8965,-0.5805,4.62
5.808502,2.9029,1.7805,-0.9085,3.52
5.822865,2.6116,0.8058,-1.5584,3.15
5.824849,2.8603,0.0083,-2.3230,3.68
5.833324,3.0079,-0.4098,-4.5319,5.45
5.841705,3.4918,-1.0833,-7.2842,8.15
5.854508,4.7769,-2.6382,-9.0727,10.59
5.864282,5.8421,-4.8724,-9.0031,11.79
5.872473,6.5650,-7.5528,-6.9075,12.16
5.884080,7.3824,-9.4099,-5.9137,13.34
5.892574,8.4673,-10.5246,-7.9988,15.70
5.905223,8.7865,-11.6954,-11.5546,18.64
5.915317,6.7023,-14.7725,-10.3199,19.23
5.927394,2.0801,-19.5203,-6.3250,20.62
5.934872,-2.6258,-22.3480,-4.6999,22.99
5.943331,-4.6940,-22.1226,-6.4257,23.51
5.951839,-8.0852,-24.9743,-7.5469,27.31
5.964712,-8.6130,-25.1385,-6.0347,27.25
5.973402,-9.1976,-27.3826,-3.4951,29.10
5.984105,-8.0121,-29.0852,0.6290,30.18
5.994172,-4.9963,-28.5720,3.5401,29.22
6.002600,-1.4679,-26.3229,4.1503,26.69
6.015519,2.2136,-22.6455,2.6846,22.91
6.023867,6.0119,-20.6449,1.3270,21.54
6.032288,10.3845,-23.5687,5.2415,26.28
6.044951,13.8377,-20.5698,17.4536,30.32
6.058445,10.3745,-8.5579,21.9689,25.76
6.067340,6.1264,-2.2029,-8.7354,10.89
6.074916,6.5599,1.0279,-28.2432,29.01
6.083106,2.6466,-4.5307,-29.3307,29.80
6.091506,-9.8436,-2.7148,-17.7908,20.51
6.104303,-2.3586,-0.7799,-2.9596,3.86
6.117100,2.7961,-0.4487,-0.9312,2.98
6.132363,1.8633,-0.3073,-1.0658,2.17
6.134104,0.6473,-0.3873,-3.1792,3.27
6.142396,-0.1727,-0.3312,-5.1451,5.16
6.155065,-0.1137,-0.3195,-4.1914,4.21
6.163536,0.0196,-0.1001,-2.0730,2.08
6.171966,0.1716,-0.0349,-1.5717,1.58
6.184746,-0.1388,-0.0295,-1.4949,1.50
6.193183,-0.1520,0.0251,-0.5376,0.56
6.201616,-0.0763,0.0638,-0.0945,0.14
6.214359,-0.0690,0.0663,-0.0016,0.10
6.222815,0.0888,0.0580,-0.0097,0.11
6.231265,0.1080,0.0618,0.1925,0.23
6.243955,0.0630,0.0885,0.3505,0.37
6.252701,0.0127,0.0734,-0.0888,0.12
6.267677,-0.0397,0.0483,-0.0983,0.12
6.280064,-0.0545,0.0464,-0.1151,0.14
6.282120,-0.0717,0.0525,-0.0772,0.12
6.294781,-0.0482,0.0438,-0.0031,0.07
6.307968,-0.0087,0.0618,0.0968,0.12
6.320984,-0.0292,0.0569,0.0293,0.07
6.324511,-0.0583,0.0410,-0.0067,0.07
6.332941,-0.0297,0.0375,0.0186,0.05
6.341398,-0.0176,0.0324,-0.0188,0.04
6.354069,-0.0444,0.0322,-0.0052,0.06
6.363314,-0.0320,0.0280,-0.0133,0.04
6.376210,-0.0406,0.0361,-0.0136,0.06
6.383759,-0.0427,0.0287,0.0154,0.05
6.392247,-0.0582,0.0419,0.0912,0.12
6.404916,0.0108,0.0580,0.0931,0.11
6.415425,-0.0202,0.0529,0.0823,0.10
6.429509,-0.0206,0.0396,0.0278,0.05
6.434574,-0.0362,0.0463,0.0389,0.07
6.443090,-0.0436,0.0378,0.0403,0.07
6.451709,-0.0475,0.0493,0.0397,0.08
6.464134,-0.0515,0.0778,0.0550,0.11
6.472655,-0.0459,0.0657,0.0758,0.11
6.485378,-0.0240,0.0580,0.0705,0.09
6.493830,-0.0276,0.0724,0.0622,0.10
6.502887,0.0011,0.0600,0.0530,0.08
6.514929,-0.0721,0.0929,0.0838,0.14
6.523453,-0.0388,0.0905,0.0083,0.10
6.531997,-0.0660,0.0777,-0.0539,0.12
6.544694,-0.0702,0.0740,-0.0647,0.12
6.555005,-0.0785,0.0791,-0.0489,0.12
6.568958,-0.0813,0.0813,-0.0616,0.13
6.574366,-0.0912,0.0757,-0.0681,0.14
6.582765,-0.0718,0.1233,-0.1094,0.18
6.591265,-0.0917,0.1047,-0.0629,0.15
6.603965,-0.0683,0.1988,-0.1719,0.27
6.612972,-0.0474,0.0827,-0.2781,0.29
6.625074,-0.0175,0.1929,-0.2688,0.33
6.633557,0.0042,0.1516,-0.3446,0.38
6.642092,0.0963,0.1025,-0.3832,0.41
6.654719,0.3847,0.0049,-0.7100,0.81
6.663578,1.3279,0.4032,-5.2388,5.42
6.671840,3.1157,2.6323,-17.6823,18.15
6.684444,1.2623,4.9248,-16.4302,17.20
6.692835,1.8281,6.7899,-11.4056,13.40
6.701228,4.0668,8.5743,-9.5233,13.44
6.714168,6.2663,9.1327,-9.7821,14.78
6.724575,9.2699,11.6886,-16.6535,22.36
6.736599,11.8448,16.1542,-24.4942,31.64
6.743699,19.0307,26.9478,-28.3384,43.49
6.752173,22.2409,34.2674,-26.2611,48.56
6.764770,19.0311,31.1309,-27.8843,45.92
6.773652,12.5260,21.3302,-8.5620,26.18
6.783285,8.3366,16.9479,-2.0785,19.00
6.794489,1.7927,10.6438,1.9018,10.96
6.805512,0.3921,8.0461,-0.4184,8.07
6.821694,-0.4816,10.4446,0.9752,10.50
6.824148,-3.1358,11.7541,1.2322,12.23
6.832624,-3.3226,12.1755,0.1766,12.62
6.845262,-1.6606,10.4831,-1.5489,10.73
6.856476,-0.7641,8.0780,-2.4286,8.47
6.863488,0.3901,7.4963,-2.9857,8.08
6.875010,1.2547,7.6927,-3.0267,8.36
6.883373,1.6161,6.8635,-2.3241,7.42
6.891896,1.9446,5.1750,-1.6969,5.78
6.904624,1.4491,3.6082,-1.6292,4.22
6.916703,0.2260,2.4598,-2.4998,3.51
6.927840,-0.6020,1.4003,-3.7366,4.04
6.934152,-0.7116,0.2643,-5.0037,5.06
6.942656,-0.3296,-0.5938,-6.3397,6.38
6.955479,0.1410,-1.4343,-6.8019,6.95
6.963986,0.5787,-2.6367,-6.4173,6.96
6.975041,0.8159,-3.8467,-5.5866,6.83
6.985120,1.1606,-4.9209,-4.9940,7.11
6.993437,2.5258,-5.8197,-5.5886,8.45
7.001961,4.0509,-6.4502,-7.2720,10.53
7.014732,5.3345,-7.6111,-7.8481,12.16
7.023146,6.1998,-9.3408,-7.1411,13.29
7.031648,6.5146,-10.9570,-7.7337,14.91
7.044288,5.6424,-12.9578,-8.8718,16.69
7.054175,4.2229,-15.0000,-8.4290,17.72
7.062567,2.3178,-17.8186,-8.1392,19.73
7.073906,0.6371,-18.7118,-4.6024,19.28
7.082446,-1.6113,-19.4977,-2.3027,19.70
7.095146,-2.7847,-18.7130,-1.8696,19.01
7.105021,-2.7033,-19.0204,-1.9110,19.31
7.117989,-3.0991,-20.2643,-0.1890,20.50
7.126117,-4.7061,-23.8842,-0.6547,24.35
7.133197,-5.4304,-29.4503,1.6606,29.99
7.141876,-4.6330,-32.4186,7.4076,33.58
7.154300,-3.3676,-30.1825,10.8551,32.25
7.164142,-2.9708,-24.5439,7.2737,25.77
7.176482,-1.7383,-18.9406,-0.6078,19.03
7.184141,0.5979,-18.3046,-4.1408,18.78
7.192518,3.6831,-21.8901,2.0338,22.29
7.205222,-4.8860,-2.4924,15.8204,16.74
7.213737,-8.2707,0.3402,15.9667,17.98
7.222148,13.2134,0.2084,-25.7358,28.93
7.234789,3.5824,-4.8476,-25.8182,26.51
7.243317,-3.8667,-3.0529,-6.8834,8.46
7.251770,-0.6908,-1.8356,-6.0753,6.38
7.264498,0.5473,-1.1759,-12.5054,12.57
7.273430,0.5083,-0.9372,-8.8899,8.95
7.282778,-0.6537,-0.4312,-4.7999,4.86
7.294423,0.3843,-0.3263,-4.7275,4.75
7.304954,0.0482,-0.0584,-2.4679,2.47
7.315584,0.4775,0.0600,-0.3200,0.58
7.323746,0.3278,0.0743,-0.6493,0.73
7.332249,0.2720,0.0498,-0.5957,0.66
7.344985,0.1629,0.0645,-0.7055,0.73
7.355295,0.2420,0.0927,0.0982,0.28
7.367307,0.1160,0.0732,-0.4500,0.47
7.375419,-0.0326,0.0795,-0.4299,0.44
7.383086,0.0016,0.1092,0.0093,0.11
7.391490,-0.0508,0.1072,-0.0380,0.12
7.404204,0.0187,0.0803,-0.0278,0.09
7.413081,-0.0574,0.0759,-0.0984,0.14
7.425428,-0.0511,0.0759,-0.1147,0.15
7.433856,-0.0726,0.0647,-0.1378,0.17
7.442336,-0.0572,0.0695,-0.1082,0.14
7.454988,-0.0628,0.0702,-0.0817,0.12
7.463437,-0.0527,0.0727,-0.0554,0.11
7.471926,-0.0544,0.0634,-0.0682,0.11
7.484591,-0.0421,0.0605,-0.0477,0.09
7.493246,-0.0351,0.0714,-0.0221,0.08
7.501627,-0.0176,0.0784,-0.0053,0.08
7.514344,-0.0190,0.0967,0.0064,0.10
7.522808,-0.0227,0.0859,0.0046,0.09
7.531409,-0.0247,0.0895,0.0030,0.09
7.544138,-0.0372,0.0843,0.0280,0.10
7.554485,-0.0419,0.0839,0.0287,0.10
7.565210,-0.0536,0.1030,0.0337,0.12
7.573632,-0.0519,0.0895,0.0311,0.11
7.582595,-0.0657,0.1141,0.0304,0.14
7.594815,-0.0533,0.0959,0.0320,0.11
7.606052,-0.0427,0.1055,0.0474,0.12
7.622427,-0.0593,0.1111,0.0394,0.13
7.624547,-0.0488,0.1141,0.0420,0.13
7.632909,-0.0660,0.1274,0.0502,0.15
7.641379,-0.0631,0.1180,0.0390,0.14
7.654003,-0.0606,0.1149,0.0331,0.13
7.666505,-0.0659,0.1183,0.0383,0.14
7.675229,-0.0668,0.1097,0.0282,0.13
7.683652,-0.0764,0.1247,0.0251,0.15
7.692159,-0.0771,0.1394,0.0402,0.16
7.704926,-0.0705,0.1373,0.0224,0.16
7.716269,-0.0798,0.1310,0.0069,0.15
7.729266,-0.0796,0.1363,0.0118,0.16
7.734545,-0.0862,0.1351,0.0270,0.16
7.743062,-0.0929,0.1372,0.0047,0.17
7.751455,-0.0880,0.1407,-0.0105,0.17
7.764181,-0.0700,0.1539,-0.0174,0.17
7.772812,-0.0664,0.1310,-0.0478,0.15
7.786232,-0.1135,0.1337,-0.0848,0.19
7.797713,-0.1055,0.1224,-0.1185,0.20
7.804472,-0.0721,0.1316,-0.1120,0.19
7.815076,-0.0430,0.1557,-0.1919,0.25
7.823355,-0.0324,0.1668,-0.2438,0.30
7.831881,-0.0213,0.1769,-0.3749,0.42
7.844673,0.0271,0.2081,-0.4230,0.47
7.855170,0.1185,0.1805,-0.4610,0.51
7.863804,0.4026,0.2887,-1.1441,1.25
7.874232,0.9105,1.6523,-4.8337,5.19
7.888617,1.1258,3.5587,-15.8294,16.26
7.896269,1.3954,4.6026,-11.5028,12.47
7.905119,3.5720,7.5664,-9.0762,12.34
7.913799,6.9330,14.3182,-12.4298,20.19
7.925445,13.1758,20.9098,-12.6237,27.75
7.933906,16.6955,19.7800,-13.9851,29.42
7.942237,17.8716,15.9207,0.0310,23.93
7.954717,18.2431,11.9980,-3.5344,22.12
7.963855,12.9065,14.7116,-1.9437,19.67
7.976684,9.3272,13.0975,1.8612,16.19
7.985363,6.5366,10.8853,3.8121,13.26
7.992915,3.1160,11.3393,3.3560,12.23
8.001687,1.8859,10.5853,1.8570,10.91
8.014390,1.2414,9.1459,0.2561,9.23
8.024809,1.0435,8.8167,0.2467,8.88
8.040879,1.6394,8.8601,0.7325,9.04
8.048959,2.7688,8.6393,0.2906,9.08
8.057550,4.0195,7.8147,-0.5869,8.81
8.065262,5.1930,6.9574,-0.7718,8.72
8.073694,6.1463,6.2422,-0.1891,8.76
8.082019,7.2828,5.4069,0.2913,9.08
8.094860,8.2376,4.4159,0.7543,9.38
8.108526,9.0712,3.5018,0.4963,9.74
8.122491,9.2398,2.6105,0.1396,9.60
8.124827,9.0093,2.1348,-1.1365,9.33
8.133029,8.4511,1.5529,-2.2466,8.88
8.145289,8.2229,0.9856,-3.7769,9.10
8.154327,7.8517,0.2289,-4.8020,9.21
8.165345,7.4130,-0.8743,-4.7414,8.84
8.175580,7.3110,-2.0322,-3.7053,8.44
8.183676,7.5569,-2.9916,-2.3628,8.46
8.191846,7.5364,-3.6700,-1.2630,8.48
8.204937,7.4408,-4.2475,-0.9971,8.63
8.213750,7.5936,-4.5792,-2.2203,9.14
8.228274,7.6291,-4.7592,-4.2665,9.95
8.234465,7.1644,-5.2335,-5.2998,10.33
8.243125,6.8821,-5.7955,-5.6290,10.61
8.255774,5.2636,-6.4067,-5.3534,9.87
8.263926,3.1940,-7.4589,-3.2590,8.74
8.272482,1.5920,-8.4649,-0.7835,8.65
8.285612,0.2924,-9.0618,1.1396,9.14
8.293952,-0.3480,-9.4267,2.5095,9.76
8.302659,0.0063,-9.2339,1.7743,9.40
8.320246,1.0569,-8.6299,-0.9227,8.74
8.323690,2.3169,-8.0074,-4.6946,9.57
8.332001,3.3195,-7.8539,-7.9624,11.67
8.344405,3.1227,-8.6885,-7.9497,12.18
8.354814,2.0682,-10.5797,-2.8889,11.16
8.366044,1.1070,-12.2361,2.1658,12.48
8.374349,0.3545,-13.1268,4.9155,14.02
8.382767,-0.6320,-13.3161,5.1632,14.30
8.395372,-1.3415,-12.9227,2.7905,13.29
8.406052,-2.0759,-12.7812,-1.5872,13.05
8.422459,-2.8003,-12.9771,-4.2307,13.93
8.424921,-3.6085,-13.4426,-4.2805,14.56
8.433403,-4.0186,-14.2886,-2.1684,15.00
8.442270,-3.3005,-14.6068,-1.6521,15.07
8.454849,-2.7913,-14.5254,-2.0314,14.93
8.463183,-1.9238,-14.0789,-1.3210,14.27
8.471392,-0.1956,-13.9602,0.5769,13.97
8.484453,1.9784,-15.8189,3.1086,16.24
8.492834,5.0446,-15.6413,7.3401,18.00
8.505191,2.4309,0.5996,11.8244,12.09
8.513711,-2.0598,3.1492,14.8229,15.29
8.522513,9.9191,3.0309,-11.1298,15.21
8.535235,3.9357,-5.1419,-20.3328,21.34
8.543724,-4.0061,-3.3012,-11.1962,12.34
8.557767,0.5457,-1.6233,-13.9098,14.01
8.565082,-0.7358,-0.7768,-11.9109,11.96
8.573282,0.9674,-0.2584,-3.0142,3.18
8.581678,-0.2662,-0.0208,1.1413,1.17
8.594114,-0.1871,-0.0211,-1.6362,1.65
8.607009,-0.4216,-0.0975,-2.5692,2.61
8.624732,-0.1504,-0.0636,-1.2541,1.26
8.645328,-0.1535,0.0611,-0.4891,0.52
8.655502,-0.0811,0.0618,-0.4245,0.44
8.664626,-0.1203,0.0606,-0.4476,0.47
8.674577,-0.1399,0.0663,-0.1124,0.19
8.683432,-0.1316,0.0894,-0.0242,0.16
8.691857,-0.1542,0.0935,0.1015,0.21
8.704628,-0.1984,0.0966,0.0381,0.22
8.716595,-0.2276,0.0686,-0.1295,0.27
8.731799,-0.2150,0.0523,-0.2781,0.36
8.734301,-0.2470,0.0302,-0.4366,0.50
8.742613,-0.1958,0.0653,-0.0516,0.21
8.754941,-0.1984,0.0805,0.0648,0.22
8.764077,-0.2088,0.0766,0.0265,0.22
8.773165,-0.2081,0.0719,0.0457,0.22
8.785043,-0.1946,0.0712,0.0647,0.22
8.794399,-0.2098,0.0878,0.1046,0.25
8.801848,-0.1573,0.1015,0.2479,0.31
8.814751,-0.1714,0.1136,0.0437,0.21
8.823083,-0.1246,0.0682,-0.0254,0.14
8.831284,-0.1591,0.0566,-0.0637,0.18
8.844460,-0.1995,0.0536,0.0108,0.21
8.857166,-0.1831,0.0623,-0.0238,0.19
8.872766,-0.1583,0.0776,0.0656,0.19
8.873857,-0.1383,0.0942,0.1771,0.24
8.882685,-0.1285,0.0869,0.1806,0.24
8.895098,-0.1273,0.0946,0.1738,0.24
8.904386,-0.1972,0.0574,0.0220,0.21
8.913202,-0.2301,0.0456,-0.0401,0.24
8.924857,-0.2114,0.0492,0.0431,0.22
8.933247,-0.1970,0.0814,0.0942,0.23
8.941660,-0.1529,0.0730,0.1785,0.25
8.954279,-0.1414,0.0824,0.1836,0.25
8.962863,-0.1365,0.0752,0.1622,0.22
8.975547,-0.1155,0.0535,0.1095,0.17
8.983728,-0.1162,0.0538,0.0496,0.14
8.992136,-0.1106,0.0791,0.0310,0.14
9.005217,-0.1187,0.0519,0.0242,0.13
9.014057,-0.0892,0.0888,-0.0117,0.13
9.027492,-0.1087,0.0814,-0.0554,0.15
9.034817,-0.0315,-0.0716,-0.0989,0.13
9.043391,-0.2316,0.1346,0.0065,0.27
9.058414,-0.1353,0.1137,-0.0302,0.18
9.071133,-0.1703,0.1013,-0.0812,0.21
9.072761,-0.1522,0.0750,-0.1088,0.20
9.085818,-0.1722,0.1104,-0.0506,0.21
9.095155,-0.1647,0.0716,-0.1023,0.21
9.103995,-0.1414,0.0142,-0.2764,0.31
9.115216,-0.1223,0.1142,-0.1668,0.24
9.123875,-0.0799,0.2320,-0.3252,0.41
9.132266,-0.1105,0.2145,-0.2617,0.36
9.144819,-0.1020,0.2342,-0.2727,0.37
9.153375,0.0585,0.1907,-0.5146,0.55
9.163238,0.8600,0.2072,-1.1246,1.43
9.174751,3.9921,1.6314,-10.8286,11.66
9.183084,2.7745,2.7684,-12.2305,12.84
9.195717,-1.3825,5.2752,-9.6217,11.06
9.204552,-1.8163,6.8381,-7.3645,10.21
9.218568,-0.8511,7.5946,-6.8662,10.27
9.225407,-0.0187,8.6591,-7.9996,11.79
9.233501,1.1039,9.8477,-11.1612,14.93
9.242396,2.4359,15.3251,-20.8773,26.01
9.255144,3.7440,22.2833,-26.2803,34.66
9.266216,5.9865,25.2554,-25.4925,36.38
9.280225,5.1107,29.0046,-26.6845,39.74
9.284739,1.9560,22.9377,-14.0733,26.98
9.293237,2.4257,16.2555,-4.5104,17.04
9.301561,0.5337,11.4040,2.9125,11.78
9.314059,1.4374,9.9846,2.5633,10.41
9.322986,1.7442,12.5567,1.9819,12.83
9.338593,0.5332,14.6306,0.5547,14.65
9.347662,1.4372,14.5503,-1.1612,14.67
9.353633,3.1973,12.0472,-2.0113,12.63
9.365221,4.0147,10.0949,-1.7725,11.01
9.373611,4.0677,9.6753,-1.6033,10.62
9.381934,3.6578,9.3114,-1.5431,10.12
9.394407,2.9958,7.7985,-1.6307,8.51
9.406533,2.1434,6.0897,-2.0736,6.78
9.422452,0.6841,4.7657,-2.3587,5.36
9.424547,-0.3314,3.4701,-2.5409,4.31
9.432610,-0.7300,2.1724,-2.2247,3.19
9.445631,-0.5518,0.8766,-2.0114,2.26
9.454058,-0.0879,0.0118,-2.9124,2.91
9.462409,0.3474,-0.7516,-4.9000,4.97
9.474937,1.0594,-1.5605,-7.6156,7.85
9.483752,1.5657,-2.6784,-9.5535,10.04
9.492264,2.1622,-4.4292,-9.5221,10.72
9.504850,2.8288,-6.1410,-7.8261,10.34
9.513044,3.4664,-7.4516,-6.0928,10.23
9.521778,3.7336,-8.4525,-5.1568,10.58
9.534544,3.4321,-9.4454,-5.5469,11.48
9.542872,3.1297,-10.7156,-6.2382,12.79
9.555359,2.9892,-12.1473,-6.2682,13.99
9.564443,3.0456,-13.4490,-6.3641,15.19
9.575273,3.4262,-14.5344,-8.0092,16.95
9.585450,3.2713,-15.1970,-9.1375,18.03
9.596711,3.1820,-16.6129,-7.1915,18.38
9.604716,2.7858,-17.3438,-2.6282,17.76
9.615011,1.2466,-18.6800,1.0524,18.75
9.623352,-1.9078,-21.2540,2.4774,21.48
9.631618,-6.4898,-28.3368,-0.3144,29.07
9.644577,-9.5808,-35.9275,0.1983,37.18
9.654937,-10.8653,-37.1852,6.4586,39.27
9.665845,-9.3673,-30.9975,8.7689,33.55
9.674180,-7.2616,-21.9549,2.5229,23.26
9.682832,-4.7108,-17.7294,-3.5056,18.68
9.695456,-0.7947,-20.6469,-1.9796,20.76
9.708183,0.5743,-8.4427,7.7366,11.47
9.724691,-1.1991,0.4098,9.9355,10.02
9.725312,16.7895,7.2210,-8.7002,20.24
9.733565,12.2775,-5.1485,-20.0822,24.09
9.741834,-1.4229,-2.5904,-10.9645,11.36
9.754689,-2.5152,-1.9727,-4.4389,5.47
9.763220,-4.6533,-1.1930,-4.4558,6.55
9.775593,-0.7003,-0.9544,-6.3311,6.44
9.784484,-1.6243,-0.9142,-8.1172,8.33
9.792468,0.1652,-0.5787,-6.3951,6.42
9.805608,0.0639,-0.2680,-3.9555,3.97
9.814251,0.0430,-0.0523,-1.8862,1.89
9.825528,-0.0247,0.0471,-0.7523,0.75
9.835529,-0.0667,0.0694,-0.2733,0.29
9.845420,-0.0507,0.0171,-0.7660,0.77
9.853814,-0.0626,0.0625,-0.3555,0.37
9.864382,-0.0902,0.1172,0.0310,0.15
9.872920,-0.1094,0.1261,0.0507,0.17
9.881637,-0.0846,0.1014,0.0170,0.13
9.894537,-0.0758,0.0872,0.0494,0.13
9.904811,-0.1108,0.1002,0.0940,0.18
