# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-06-14 17:41:59.499
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.398529,3.5599,8.3272,-18.0327,20.18
6.411340,4.1841,12.4918,-15.9337,20.67
6.420972,8.3897,31.8270,-22.8024,40.04
6.434802,13.8446,35.1648,-24.3695,44.97
6.441076,14.5050,30.3606,-15.2818,36.96
6.449349,12.1751,23.5564,-5.9271,27.17
6.462168,8.0652,21.5661,0.1331,23.03
6.473942,3.0114,18.9626,1.8470,19.29
6.486506,3.0515,15.8022,-1.7520,16.19
6.491955,0.0217,15.6013,-3.0286,15.89
6.504702,-1.3984,15.0619,-3.6902,15.57
6.511754,-2.4474,13.3909,-3.1649,13.98
6.521878,-2.8113,12.4546,-1.6120,12.87
6.530575,-2.3650,11.5080,-0.3563,11.75
6.538578,-1.6461,10.3809,0.5659,10.53
6.551492,-0.7036,9.4321,1.3760,9.56
6.562054,0.1108,8.8766,1.6090,9.02
6.577717,0.8075,8.3813,0.9826,8.48
6.580933,1.8282,7.3671,0.1447,7.59
6.589665,2.1919,6.3514,-0.9648,6.79
6.602146,2.1500,5.5551,-1.8606,6.24
6.613581,2.2133,4.4871,-1.9075,5.35
6.629528,2.4640,3.0541,-2.0801,4.44
6.631522,2.5028,1.7698,-2.7466,4.12
6.640317,2.9598,0.2650,-2.5516,3.92
6.649159,4.0618,-1.4581,-2.1189,4.81
6.661139,4.7966,-2.1682,-2.2434,5.72
6.669917,5.7173,-2.5837,-3.0906,6.99
6.678251,6.2207,-3.7327,-4.9548,8.79
6.691112,5.9036,-5.4913,-7.4785,11.00
6.699575,6.2242,-8.5713,-8.7795,13.76
6.712307,6.6669,-11.3862,-9.4477,16.23
6.720890,7.4003,-12.8897,-10.1292,17.99
6.734201,8.3118,-14.3671,-8.6176,18.70
6.741745,8.7972,-17.3019,-7.8081,20.92
6.752907,8.7139,-20.6129,-7.1840,23.50
6.765789,7.0234,-20.1543,-4.1078,21.73
6.771547,5.5375,-20.3294,-1.4070,21.12
6.779869,4.6857,-21.0822,0.3921,21.60
6.789168,4.4992,-21.2642,-1.0812,21.76
6.801137,5.0105,-21.5738,-5.0080,22.71
6.810096,4.6399,-21.5948,-6.9363,23.15
6.821921,2.5756,-22.5235,-5.7820,23.40
6.830811,-1.0844,-25.5005,-3.2869,25.73
6.839308,-4.1749,-28.0527,0.2040,28.36
6.851958,-4.5122,-27.3480,3.6790,27.96
6.861130,-2.6400,-24.1554,4.1330,24.65
6.881729,0.8899,-21.1735,2.8393,21.38
6.881805,5.5849,-7.9075,4.7499,10.78
6.891632,10.0733,11.6160,8.2628,17.46
6.898399,9.0899,-1.0881,15.8165,18.27
6.911431,4.9918,-6.7271,-12.2858,14.87
6.922454,-4.5037,-7.0404,-29.3890,30.55
6.938351,-2.2139,-3.5102,-32.3711,32.64
6.940655,-0.1679,-0.6320,-10.7338,10.75
6.949303,1.0142,0.1709,0.6979,1.24
6.962034,-0.0878,-0.0990,-2.3201,2.32
6.970680,-0.3016,-0.0092,-0.9975,1.04
6.982114,0.1535,0.1124,-0.3793,0.42
6.994012,0.2063,0.1457,-0.3327,0.42
7.001199,-0.0343,0.1297,-0.1459,0.20
7.009903,0.0043,0.1344,-0.1455,0.20
7.021165,-0.0266,0.1515,-0.0683,0.17
7.029744,-0.1082,0.1683,0.0791,0.22
7.038160,-0.1172,0.1772,0.2106,0.30
7.051082,-0.1070,0.1543,0.1506,0.24
7.061182,-0.1183,0.1454,0.0942,0.21
7.072236,-0.1514,0.1499,0.1754,0.28
7.080674,-0.1481,0.1527,0.1349,0.25
7.089271,-0.1549,0.1651,0.2554,0.34
7.101464,-0.1594,0.1644,0.2329,0.33
7.115552,-0.1285,0.1458,0.0620,0.20
7.130529,-0.1348,0.1356,-0.0513,0.20
7.131464,-0.1484,0.1282,-0.0297,0.20
7.139804,-0.1373,0.1164,-0.1124,0.21
7.149304,-0.1229,0.1151,-0.0640,0.18
7.161189,-0.1168,0.1177,-0.0619,0.18
7.169412,-0.1178,0.1192,-0.0394,0.17
7.181896,-0.1267,0.1296,0.0719,0.19
7.190657,-0.1336,0.1493,0.0802,0.22
7.199183,-0.1390,0.1356,0.0753,0.21
7.211875,-0.1305,0.1408,0.0701,0.20
7.220289,-0.1458,0.1323,0.0344,0.20
7.228975,-0.1312,0.1361,0.0402,0.19
7.241507,-0.1248,0.1424,0.0760,0.20
7.249918,-0.1293,0.1557,0.0561,0.21
7.258276,-0.1432,0.1459,0.0830,0.22
7.272574,-0.1567,0.1632,0.0431,0.23
7.281731,-0.1302,0.1393,-0.0023,0.19
7.292470,-0.1351,0.1443,0.0399,0.20
7.301793,-0.0115,0.1754,-0.0565,0.18
7.310004,-0.1382,0.1438,-0.0210,0.20
7.321955,-0.1069,0.1449,-0.0405,0.18
7.330446,-0.1152,0.1571,-0.0589,0.20
7.338846,-0.1019,0.1333,-0.0710,0.18
7.351474,-0.1064,0.1485,-0.0804,0.20
7.361199,-0.1409,0.1463,-0.0837,0.22
7.376552,-0.1156,0.1227,-0.1293,0.21
7.380906,-0.0923,0.1184,-0.1735,0.23
7.389582,-0.0881,0.1406,-0.1982,0.26
7.403124,-0.0952,0.0719,-0.2392,0.27
7.410834,-0.0589,0.1219,-0.2359,0.27
7.419317,-0.0952,0.1722,-0.2403,0.31
7.431926,-0.0464,0.1343,-0.3426,0.37
7.440594,-0.0319,0.1450,-0.3266,0.36
7.449173,0.0010,0.1598,-0.3340,0.37
7.461398,0.0027,0.1919,-0.3958,0.44
7.470054,0.2284,0.4999,-0.8205,0.99
7.478596,0.9791,1.5851,-5.7911,6.08
7.491567,3.8017,3.8477,-27.5683,28.09
7.499655,3.9288,7.4832,-20.4829,22.16
7.509080,2.5404,7.1901,-14.5785,16.45
7.522666,2.5415,7.5813,-12.9677,15.23
7.538789,6.2048,11.6979,-14.0329,19.29
7.547790,10.6307,31.1948,-18.2550,37.67
7.553801,19.1722,35.7170,-20.9427,45.63
7.560055,21.9118,31.4559,-13.8783,40.77
7.571760,18.6236,25.6383,-11.4069,33.68
7.580151,9.9906,24.0781,-7.9152,27.24
7.589132,2.1561,20.9719,-0.8085,21.10
7.601452,1.2753,15.6983,0.5636,15.76
7.610796,-1.3633,13.2672,0.0707,13.34
7.624989,-4.0916,12.8325,-0.6747,13.49
7.631190,-3.8661,12.1834,-2.2650,12.98
7.639118,-2.9368,11.8160,-2.5601,12.44
7.652454,-1.1839,11.6921,-2.0200,11.92
7.665179,0.7762,10.9769,-1.2367,11.07
7.678129,2.7474,9.4850,-0.0415,9.87
7.681958,4.1395,8.1194,0.8968,9.16
7.690209,4.5941,6.5819,1.0626,8.10
7.698661,4.5391,5.2876,0.5087,6.99
7.711485,4.1391,4.1967,-0.2800,5.90
7.719961,3.1149,3.1935,-1.7732,4.80
7.729289,1.9840,2.0122,-3.6456,4.61
7.740663,1.3480,0.6819,-5.1680,5.38
7.749596,1.0343,-0.3655,-6.5167,6.61
7.762407,1.1417,-1.4087,-6.6123,6.86
7.770833,0.8128,-2.8061,-5.7955,6.49
7.779119,0.2400,-4.5869,-4.7007,6.57
7.791954,0.0026,-6.2589,-6.0077,8.68
7.801454,-0.0853,-6.7896,-8.6211,10.97
7.809813,-0.2047,-7.9555,-9.9067,12.71
7.821343,0.3038,-11.3863,-10.2629,15.33
7.830596,0.7042,-11.4344,-9.4870,14.87
7.838485,2.5829,-13.6670,-7.4582,15.78
7.851169,3.6908,-14.1817,-4.5680,15.35
7.860674,2.7410,-13.6780,-3.8136,14.46
7.873623,2.5846,-15.1316,-5.9342,16.46
7.880807,3.0703,-17.7953,-5.0996,18.76
7.889221,3.6586,-20.2384,-4.1754,20.99
7.901687,2.3996,-20.7506,-1.9398,20.98
7.910991,1.5008,-20.3908,0.7414,20.46
7.919001,1.2852,-21.0047,2.1673,21.16
7.931584,0.5250,-22.3085,1.5761,22.37
7.940062,-0.5670,-24.1684,0.9105,24.19
7.948923,-1.5669,-25.9515,1.3514,26.03
7.961275,-1.2464,-25.2970,2.4764,25.45
7.969921,0.3684,-23.0791,2.5046,23.22
7.983027,3.3380,-20.2982,0.9335,20.59
7.990896,7.9385,-21.0294,-0.1762,22.48
7.999428,15.3754,-6.3589,10.0450,19.44
8.012567,10.2646,-0.3337,22.2020,24.46
8.022219,-3.3642,-7.2161,-8.8149,11.88
8.030571,-7.9298,-6.6727,-34.0736,35.61
8.041787,-4.3881,-3.5453,-24.1162,24.77
8.052894,1.0874,-1.0650,-12.3363,12.43
8.065170,0.9757,-0.0992,-3.0485,3.20
8.081789,-0.2537,-0.0539,-1.9984,2.02
8.081884,-0.4984,-0.0624,-1.3144,1.41
8.092089,0.0605,-0.0222,-1.0623,1.06
8.101049,0.1146,0.0639,-0.4368,0.46
8.109424,-0.1431,0.1239,0.0094,0.19
8.122094,-0.1761,0.1293,0.0101,0.22
8.130596,-0.0676,0.1072,-0.1680,0.21
8.139102,-0.1157,0.1227,-0.1022,0.20
8.151686,-0.1765,0.1368,-0.0308,0.23
8.160920,-0.1548,0.1259,0.0017,0.20
8.174596,-0.1722,0.1283,0.0673,0.23
8.184137,-0.2146,0.1288,0.0608,0.26
8.189856,-0.1746,0.1389,0.0758,0.24
8.198372,-0.1794,0.1307,0.0657,0.23
8.215227,-0.1849,0.1194,0.0618,0.23
8.219564,-0.1867,0.1280,0.0480,0.23
8.231970,-0.1783,0.1338,0.0393,0.23
8.240809,-0.1660,0.1228,0.0296,0.21
8.249581,-0.1538,0.1260,0.0257,0.20
8.261586,-0.1611,0.1219,0.0541,0.21
8.270199,-0.1628,0.1427,0.0526,0.22
8.278794,-0.1690,0.1323,0.0205,0.22
8.291574,-0.1549,0.1243,0.0218,0.20
8.303941,-0.1589,0.1276,0.0227,0.21
8.312012,-0.1649,0.1342,0.0280,0.21
8.321270,-0.1617,0.1357,0.0261,0.21
8.329645,-0.1634,0.1467,0.0356,0.22
8.341998,-0.1641,0.1310,0.0589,0.22
8.354800,-0.1686,0.1428,0.0491,0.23
8.369815,-0.1713,0.1421,0.0498,0.23
8.372072,-0.1630,0.1298,0.0205,0.21
8.380223,-0.1655,0.1340,0.0071,0.21
8.389366,-0.1484,0.1461,-0.0070,0.21
8.401637,-0.1686,0.1338,-0.0237,0.22
8.411570,-0.1713,0.1376,-0.0248,0.22
8.421994,-0.1779,0.1333,-0.0438,0.23
8.431284,-0.1706,0.1322,-0.0455,0.22
8.439593,-0.1685,0.1404,-0.0492,0.22
8.452454,-0.1549,0.1503,-0.1026,0.24
8.460852,-0.1675,0.1445,-0.1620,0.27
8.475340,-0.1789,0.1448,-0.1403,0.27
8.482272,-0.1064,0.0207,-0.2267,0.25
8.490620,-0.1804,0.1318,-0.1707,0.28
8.499349,-0.1119,0.0986,-0.1999,0.25
8.511757,-0.1160,0.1262,-0.2012,0.26
8.520244,-0.1087,0.1381,-0.1503,0.23
8.528962,-0.1178,0.1535,-0.2574,0.32
8.541272,-0.0874,0.1516,-0.2675,0.32
8.552463,-0.0825,0.2125,-0.4099,0.47
8.564316,0.0235,0.2685,-0.7891,0.83
8.575004,1.0864,0.7061,-3.8952,4.11
8.579423,2.5381,2.1196,-18.1883,18.49
8.592123,3.6496,4.7803,-21.4408,22.27
8.602174,0.9472,8.4123,-13.9605,16.33
8.613367,1.8913,7.7414,-13.8642,15.99
8.621576,3.1332,7.7444,-16.0275,18.07
8.630059,3.5229,9.8652,-15.4760,18.69
8.638731,1.1656,20.4643,-23.4875,31.17
8.651376,6.3790,33.4812,-30.7812,45.93
8.663750,9.0647,38.9375,-27.7974,48.69
8.681429,10.6678,32.0484,-23.9085,41.38
8.681500,7.6962,26.3390,-14.4191,31.00
8.689651,2.3462,23.2787,2.6235,23.54
8.701940,3.9542,16.7346,4.7993,17.85
8.710801,2.4265,11.9729,3.8539,12.81
8.719165,-0.8955,10.5943,3.5981,11.22
8.732044,-0.5492,10.5441,-0.6859,10.58
8.740278,-0.6851,9.3171,-1.5710,9.47
8.749095,-0.3802,9.3956,-0.2994,9.41
8.761568,0.5808,9.8860,-0.3294,9.91
8.769919,1.2365,9.4164,-0.3044,9.50
8.778278,1.6920,8.3813,-0.0378,8.55
8.790933,1.7544,7.4601,0.5837,7.69
8.799721,1.3354,6.1811,0.8649,6.38
8.812334,0.6885,4.1916,-0.3704,4.26
8.820424,-0.5131,3.1665,-1.6637,3.61
8.829554,-0.9512,2.2270,-3.3869,4.16
8.841967,-0.9650,1.3777,-5.0398,5.31
8.851659,-0.2286,0.9771,-5.9616,6.05
8.865642,1.0465,0.4542,-5.9720,6.08
8.873804,1.7713,-0.6983,-5.3068,5.64
8.880277,2.1372,-2.1179,-4.5403,5.45
8.889162,3.2388,-3.9486,-4.4459,6.77
8.901000,4.6350,-5.5191,-4.7478,8.63
8.912977,5.4483,-6.7178,-5.4923,10.25
8.922635,6.2609,-8.1251,-7.2047,12.53
8.930967,6.3784,-9.4829,-10.1176,15.26
8.939092,6.4751,-12.5472,-14.4704,20.22
8.951946,5.5026,-13.7898,-13.2079,19.87
8.961205,6.5894,-17.2468,-14.5165,23.49
8.975686,4.9637,-17.4067,-7.8827,19.74
8.981329,5.0016,-19.2478,-5.5958,20.66
8.989951,3.6890,-21.1086,-0.6221,21.44
8.998550,2.5103,-22.1942,1.0452,22.36
9.011266,2.1850,-22.5193,1.4464,22.67
9.021796,1.8492,-22.5922,1.6056,22.72
9.040918,0.8668,-25.0354,0.7229,25.06
9.041131,0.6206,-29.3897,0.5126,29.40
9.049435,-0.2321,-31.5119,3.3802,31.69
9.061762,-1.2011,-28.5837,5.0032,29.04
9.070669,-1.2036,-21.9508,2.4572,22.12
9.079060,-0.0266,-15.9751,-3.1487,16.28
9.091727,0.8888,-15.4633,-1.2922,15.54
9.106140,9.6270,-5.2675,4.6831,11.93
9.121037,-7.1138,-2.8412,16.9019,18.56
9.121377,-13.1588,-6.5022,-2.3278,14.86
9.129786,-4.7582,-7.0319,-30.9013,32.05
9.138192,0.2907,-3.3849,-26.0379,26.26
9.150925,1.3617,-1.4609,-18.4510,18.56
9.161613,-0.0398,-0.0523,-2.2445,2.25
9.178096,-0.6383,-0.0162,-0.8491,1.06
9.180410,-0.1540,-0.0584,-1.7829,1.79
9.189205,0.0973,0.0248,-0.7616,0.77
9.201751,-0.0829,0.1474,0.0763,0.19
9.211037,-0.2048,0.1879,0.1879,0.34
9.222938,-0.0910,0.1302,-0.1459,0.22
9.231698,-0.0536,0.1309,-0.1384,0.20
9.239929,-0.1092,0.1515,-0.0554,0.19
9.249098,-0.1239,0.1304,-0.0948,0.20
9.261147,-0.1385,0.1412,-0.0635,0.21
9.270459,-0.1496,0.1546,0.0085,0.22
9.288229,-0.1683,0.1526,0.0537,0.23
9.291044,-0.1797,0.1330,0.0864,0.24
9.303161,-0.1663,0.1531,0.1786,0.29
9.312510,-0.1681,0.1581,0.1878,0.30
9.320381,-0.1883,0.1661,0.1160,0.28
9.329257,-0.1714,0.1287,-0.0174,0.22
9.341406,-0.1456,0.1307,0.0158,0.20
9.351987,-0.1542,0.1388,0.0261,0.21
9.360203,-0.1651,0.1309,0.0419,0.21
9.371156,-0.1679,0.1352,0.0412,0.22
9.379525,-0.1740,0.1236,0.0326,0.22
9.392335,-0.1739,0.1313,0.0669,0.23
9.401696,-0.1747,0.1371,0.0908,0.24
9.418130,-0.1825,0.1346,0.0921,0.24
9.422050,-0.1756,0.1490,0.0862,0.25
9.430615,-0.1746,0.1411,0.0645,0.23
9.439364,-0.1736,0.1348,0.0458,0.22
9.451901,-0.1696,0.1369,0.0478,0.22
9.460038,-0.1665,0.1297,0.0582,0.22
9.468924,-0.1629,0.1424,0.0845,0.23
9.481307,-0.1779,0.1513,0.0908,0.25
9.489592,-0.1731,0.1429,0.0854,0.24
9.502522,-0.1663,0.1417,0.0757,0.23
9.513295,-0.1758,0.1512,0.0459,0.24
9.525186,-0.1950,0.1435,0.0460,0.25
9.532181,-0.1858,0.1459,0.0102,0.24
9.540214,-0.1931,0.1297,0.0060,0.23
9.548864,-0.1798,0.1089,-0.0438,0.21
9.561229,-0.1763,0.1518,-0.0738,0.24
9.569885,-0.1779,0.1602,-0.1109,0.26
9.584353,-0.1773,0.1039,-0.1581,0.26
9.590986,-0.1843,0.1451,-0.1182,0.26
9.601393,-0.1433,0.1046,-0.1217,0.22
9.609469,-0.1391,0.1155,-0.0848,0.20
9.620661,-0.1376,0.1414,-0.1396,0.24
9.629113,-0.1023,0.1623,-0.2786,0.34
9.641822,-0.0847,0.1858,-0.3984,0.45
9.651119,-0.0219,0.2143,-0.4322,0.48
9.664422,0.0390,0.3351,-0.5308,0.63
9.672266,1.1150,0.7292,-2.4794,2.81
9.679872,4.7957,3.1932,-17.4904,18.41
9.689316,5.9703,6.3336,-23.7966,25.34
9.701087,2.5195,7.0488,-14.0025,15.88
9.709694,1.9992,7.4448,-14.0620,16.04
9.717906,2.0163,8.1532,-13.7078,16.08
9.730595,2.2073,16.8731,-15.5883,23.08
9.739074,5.7848,29.8918,-23.7256,38.60
9.752868,9.5970,37.3982,-25.6452,46.35
9.760310,10.3724,35.1016,-21.5080,42.45
9.769015,9.0198,29.0840,-20.8355,36.90
9.781398,3.1342,26.8644,-6.1633,27.74
9.789961,0.7276,19.9682,4.9941,20.60
9.798398,2.9508,15.0229,4.4405,15.94
9.811232,0.7136,12.1212,5.8889,13.49
9.819612,-0.8044,12.5658,2.1725,12.78
9.829017,1.2754,12.7113,-1.9805,12.93
9.840961,2.1540,11.6442,-1.9618,12.00
9.849467,2.7520,12.3854,-1.6616,12.80
9.864521,2.8862,12.0842,-1.7335,12.54
9.873456,2.7054,10.3073,-1.2046,10.72
9.879941,2.3107,8.5389,-0.6821,8.87
9.891516,1.9284,6.7685,-0.6363,7.07
9.904605,1.6662,4.9399,-1.2768,5.37
9.917702,0.9192,3.5254,-2.6077,4.48
