# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:01:28.551
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
1.807447,0.076,0.056,-0.056,0.110
1.809427,0.069,0.048,-0.055,0.100
1.811402,0.062,0.038,-0.051,0.089
1.813920,0.055,0.028,-0.051,0.080
1.816186,0.048,0.016,-0.049,0.070
1.818179,0.043,0.013,-0.048,0.066
1.820297,0.036,0.004,-0.047,0.059
1.824190,0.028,-0.005,-0.047,0.055
1.824777,0.026,-0.007,-0.045,0.053
1.826386,0.021,-0.013,-0.044,0.051
1.828714,0.018,-0.017,-0.043,0.050
1.833293,0.016,-0.022,-0.040,0.049
1.833333,0.012,-0.024,-0.038,0.047
1.835198,0.006,-0.023,-0.036,0.043
1.837044,0.005,-0.027,-0.032,0.042
1.839933,0.003,-0.032,-0.029,0.043
1.841084,-0.002,-0.035,-0.028,0.045
1.843744,-0.005,-0.037,-0.027,0.046
1.847788,-0.011,-0.042,-0.023,0.049
1.847829,-0.017,-0.049,-0.021,0.056
1.849531,-0.022,-0.056,-0.020,0.063
1.851637,-0.023,-0.055,-0.018,0.062
1.857307,-0.029,-0.057,-0.017,0.067
1.860327,-0.041,-0.073,-0.015,0.085
1.865758,-0.044,-0.083,-0.014,0.095
1.869016,-0.054,-0.082,-0.014,0.099
1.874171,-0.060,-0.086,-0.015,0.105
1.877223,-0.080,-0.087,-0.016,0.119
1.882681,-0.090,-0.092,-0.017,0.130
1.886793,-0.105,-0.094,-0.021,0.142
1.891688,-0.105,-0.090,-0.022,0.140
1.894092,-0.090,-0.067,-0.022,0.115
1.904817,-0.091,-0.075,-0.023,0.120
1.909361,-0.117,-0.062,-0.026,0.135
1.910958,-0.123,-0.067,-0.026,0.143
1.917863,-0.128,-0.060,-0.027,0.144
1.928631,-0.138,-0.071,-0.023,0.157
1.932327,-0.116,-0.076,-0.018,0.140
1.934795,-0.111,-0.072,-0.017,0.133
1.936821,-0.106,-0.070,-0.018,0.128
1.941212,-0.105,-0.067,-0.018,0.126
1.944121,-0.106,-0.066,-0.016,0.126
1.950025,-0.115,-0.071,-0.012,0.135
1.958759,-0.133,-0.099,-0.010,0.166
1.966110,-0.146,-0.128,-0.009,0.195
1.968696,-0.148,-0.145,-0.011,0.208
1.974862,-0.148,-0.145,-0.015,0.208
1.982607,-0.148,-0.148,-0.021,0.210
1.985414,-0.150,-0.127,-0.028,0.199
1.992392,-0.153,-0.131,-0.027,0.203
1.999977,-0.165,-0.137,-0.036,0.217
2.002069,-0.170,-0.137,-0.039,0.221
2.008546,-0.173,-0.147,-0.040,0.231
2.015447,-0.178,-0.142,-0.043,0.232
2.019313,-0.188,-0.155,-0.045,0.248
2.024954,-0.192,-0.153,-0.048,0.250
2.027662,-0.216,-0.167,-0.049,0.278
2.032822,-0.225,-0.171,-0.053,0.287
2.032865,-0.233,-0.169,-0.054,0.293
2.033776,-0.242,-0.169,-0.056,0.300
2.035859,-0.258,-0.171,-0.060,0.315
2.039410,-0.270,-0.170,-0.065,0.325
2.040223,-0.292,-0.180,-0.072,0.350
2.042211,-0.313,-0.186,-0.081,0.372
2.044422,-0.342,-0.208,-0.092,0.410
2.048372,-0.371,-0.239,-0.100,0.453
2.048728,-0.403,-0.270,-0.110,0.497
2.050901,-0.431,-0.314,-0.120,0.547
2.053750,-0.460,-0.354,-0.125,0.594
2.059755,-0.481,-0.396,-0.131,0.637
2.066593,-0.507,-0.457,-0.143,0.697
2.070198,-0.434,-0.413,-0.143,0.616
2.073953,-0.408,-0.376,-0.143,0.573
2.074246,-0.383,-0.352,-0.144,0.540
2.076171,-0.363,-0.329,-0.142,0.510
2.078296,-0.343,-0.299,-0.139,0.476
2.081562,-0.331,-0.271,-0.139,0.450
2.083564,-0.324,-0.250,-0.138,0.432
2.084713,-0.324,-0.237,-0.139,0.425
2.086780,-0.325,-0.233,-0.139,0.424
2.091278,-0.331,-0.237,-0.141,0.431
2.091405,-0.338,-0.252,-0.142,0.445
2.093490,-0.344,-0.260,-0.147,0.456
2.099361,-0.353,-0.274,-0.152,0.472
2.101796,-0.347,-0.293,-0.171,0.485
2.108240,-0.336,-0.294,-0.177,0.481
2.116247,-0.230,-0.236,-0.182,0.376
2.118566,-0.110,-0.158,-0.171,0.257
2.130438,-0.072,-0.134,-0.165,0.225
2.133223,0.081,-0.082,-0.124,0.169
2.135789,0.095,-0.090,-0.117,0.176
2.142496,0.106,-0.092,-0.114,0.181
2.154031,0.137,-0.151,-0.102,0.228
2.156517,0.157,-0.232,-0.060,0.286
2.158630,0.158,-0.250,-0.050,0.300
2.160889,0.154,-0.272,-0.039,0.315
2.167868,0.153,-0.294,-0.029,0.333
2.180296,0.143,-0.385,0.011,0.411
2.184664,0.147,-0.404,0.046,0.433
2.186669,0.148,-0.393,0.047,0.423
2.193551,0.152,-0.380,0.049,0.412
2.204194,0.163,-0.315,0.046,0.358
2.207488,0.171,-0.243,0.041,0.300
2.209661,0.171,-0.232,0.041,0.291
2.215888,0.171,-0.219,0.038,0.280
2.218089,0.174,-0.194,0.026,0.262
2.224255,0.171,-0.187,0.019,0.254
2.226423,0.172,-0.180,0.001,0.249
2.232139,0.171,-0.170,-0.006,0.241
2.232199,0.171,-0.172,-0.014,0.243
2.232796,0.171,-0.172,-0.020,0.244
2.234866,0.168,-0.175,-0.028,0.244
2.241517,0.166,-0.169,-0.034,0.239
2.243704,0.159,-0.155,-0.051,0.228
2.249408,0.153,-0.142,-0.053,0.215
2.249496,0.143,-0.137,-0.055,0.206
2.249925,0.135,-0.121,-0.058,0.190
2.258329,0.111,-0.109,-0.059,0.166
2.260550,0.099,-0.094,-0.066,0.152
2.264889,0.104,-0.098,-0.069,0.158
2.264950,0.113,-0.103,-0.070,0.168
2.266711,0.126,-0.101,-0.071,0.177
2.268762,0.137,-0.108,-0.071,0.188
2.273806,0.139,-0.116,-0.072,0.195
2.273888,0.139,-0.128,-0.071,0.202
2.275312,0.130,-0.150,-0.070,0.210
2.277213,0.120,-0.164,-0.067,0.214
2.280307,0.100,-0.184,-0.066,0.220
2.281425,0.078,-0.192,-0.064,0.217
2.283710,0.059,-0.195,-0.064,0.214
2.285916,0.043,-0.204,-0.061,0.217
2.290697,0.028,-0.203,-0.059,0.213
2.290764,0.011,-0.216,-0.058,0.224
2.292774,0.000,-0.221,-0.055,0.228
2.294435,-0.008,-0.226,-0.051,0.232
2.299816,-0.021,-0.237,-0.047,0.242
2.299872,-0.029,-0.249,-0.040,0.254
2.300527,-0.040,-0.247,-0.034,0.252
2.308107,-0.043,-0.247,-0.028,0.252
2.316182,-0.027,-0.215,-0.009,0.217
2.319771,0.026,-0.150,-0.004,0.153
2.326292,0.042,-0.131,-0.005,0.137
2.333790,0.084,-0.086,-0.006,0.120
2.340604,0.084,-0.060,-0.009,0.104
2.344234,0.065,-0.039,-0.011,0.077
2.349201,0.053,-0.043,-0.012,0.069
2.351338,0.031,-0.045,-0.007,0.055
2.360136,0.025,-0.040,-0.005,0.047
2.368578,0.021,-0.028,0.006,0.036
2.375129,0.037,-0.011,0.015,0.041
2.381772,0.040,0.017,0.022,0.049
2.385250,0.038,0.016,0.029,0.050
2.391695,0.037,0.027,0.029,0.054
2.394005,0.034,0.024,0.034,0.054
2.399701,0.033,0.022,0.036,0.054
2.399786,0.033,0.026,0.036,0.056
2.400166,0.033,0.027,0.039,0.058
2.402234,0.036,0.027,0.043,0.062
2.408241,0.037,0.032,0.045,0.066
2.408303,0.037,0.027,0.049,0.067
2.408458,0.038,0.031,0.051,0.071
2.410608,0.037,0.034,0.054,0.073
2.414850,0.043,0.043,0.056,0.083
2.415482,0.042,0.048,0.057,0.085
2.416951,0.043,0.051,0.060,0.090
2.419064,0.042,0.051,0.060,0.089
2.423602,0.044,0.060,0.062,0.097
2.424143,0.043,0.064,0.061,0.098
2.426047,0.044,0.067,0.065,0.103
2.428184,0.042,0.070,0.065,0.104
2.433672,0.043,0.066,0.065,0.102
2.436087,0.036,0.062,0.067,0.098
2.440219,0.033,0.051,0.067,0.091
2.440516,0.032,0.060,0.066,0.095
2.443314,0.028,0.054,0.065,0.089
2.444508,0.023,0.051,0.063,0.085
2.448984,0.021,0.049,0.063,0.083
2.449100,0.018,0.053,0.061,0.083
2.450999,0.015,0.051,0.060,0.080
2.456228,0.011,0.049,0.058,0.077
2.456276,0.010,0.055,0.058,0.081
2.457409,0.007,0.060,0.058,0.084
2.459509,0.006,0.066,0.057,0.088
2.465287,0.005,0.066,0.057,0.088
2.467798,-0.006,0.072,0.060,0.094
2.469922,-0.008,0.071,0.060,0.093
2.473842,-0.010,0.066,0.062,0.091
2.474569,-0.013,0.071,0.061,0.094
2.476314,-0.016,0.066,0.062,0.092
2.481562,-0.021,0.064,0.065,0.093
2.481602,-0.022,0.064,0.065,0.093
2.483488,-0.027,0.064,0.066,0.095
2.484613,-0.030,0.056,0.066,0.092
2.489643,-0.034,0.056,0.067,0.094
2.489682,-0.036,0.059,0.068,0.097
2.491120,-0.038,0.064,0.068,0.101
2.493618,-0.039,0.065,0.067,0.101
2.498743,-0.044,0.064,0.068,0.103
2.501633,-0.050,0.079,0.067,0.115
2.509701,-0.055,0.078,0.067,0.117
2.517944,-0.068,0.084,0.067,0.128
2.524764,-0.068,0.097,0.067,0.136
2.527184,-0.079,0.095,0.069,0.142
2.533227,-0.088,0.086,0.071,0.142
2.533331,-0.094,0.093,0.068,0.149
2.533937,-0.105,0.082,0.068,0.150
2.535709,-0.113,0.077,0.069,0.154
2.539972,-0.122,0.079,0.068,0.161
2.539997,-0.129,0.073,0.067,0.163
2.542009,-0.131,0.077,0.066,0.165
2.544403,-0.129,0.084,0.063,0.167
2.546877,-0.131,0.093,0.065,0.173
2.548484,-0.128,0.100,0.063,0.175
2.550668,-0.126,0.110,0.061,0.178
2.552601,-0.124,0.106,0.062,0.175
2.556982,-0.121,0.119,0.061,0.180
2.557044,-0.116,0.127,0.061,0.182
2.558799,-0.117,0.126,0.058,0.182
2.560914,-0.113,0.128,0.060,0.181
2.565761,-0.113,0.131,0.056,0.182
2.565832,-0.116,0.134,0.055,0.186
2.567315,-0.117,0.139,0.054,0.190
2.569305,-0.117,0.140,0.052,0.190
2.573595,-0.121,0.145,0.050,0.196
2.573669,-0.122,0.143,0.050,0.194
2.576297,-0.123,0.149,0.051,0.200
2.578264,-0.126,0.148,0.054,0.201
2.581273,-0.129,0.145,0.054,0.202
2.582312,-0.129,0.153,0.055,0.208
2.584716,-0.131,0.159,0.055,0.213
2.586495,-0.129,0.160,0.056,0.213
2.590371,-0.131,0.161,0.057,0.215
2.590685,-0.131,0.164,0.058,0.217
2.593086,-0.129,0.166,0.058,0.219
2.598970,-0.128,0.170,0.060,0.221
2.601171,-0.127,0.165,0.062,0.217
2.607787,-0.127,0.169,0.062,0.220
2.610013,-0.128,0.173,0.063,0.225
2.614693,-0.127,0.178,0.063,0.228
2.614766,-0.126,0.181,0.065,0.229
2.616502,-0.126,0.180,0.066,0.229
2.618337,-0.126,0.181,0.065,0.229
2.623051,-0.127,0.182,0.066,0.231
2.623127,-0.124,0.186,0.068,0.234
2.624578,-0.123,0.186,0.067,0.233
2.626764,-0.121,0.183,0.071,0.231
2.633878,-0.118,0.184,0.073,0.231
2.640913,-0.116,0.195,0.083,0.242
2.643686,-0.118,0.206,0.090,0.255
2.647846,-0.118,0.204,0.094,0.254
2.647906,-0.121,0.204,0.094,0.255
2.649848,-0.123,0.205,0.096,0.258
2.652373,-0.124,0.205,0.098,0.259
2.656315,-0.128,0.202,0.101,0.259
2.656369,-0.129,0.204,0.100,0.261
2.658259,-0.131,0.205,0.100,0.263
2.660654,-0.133,0.204,0.102,0.264
2.666919,-0.134,0.209,0.102,0.269
2.669188,-0.138,0.211,0.107,0.274
2.673683,-0.137,0.222,0.105,0.281
2.673704,-0.145,0.216,0.106,0.281
2.677255,-0.151,0.236,0.105,0.299
2.680985,-0.161,0.241,0.102,0.307
2.681594,-0.171,0.241,0.102,0.312
2.683792,-0.178,0.250,0.099,0.323
2.686484,-0.192,0.253,0.095,0.331
2.690004,-0.210,0.254,0.090,0.342
2.692196,-0.248,0.252,0.079,0.362
2.694806,-0.269,0.247,0.073,0.372
2.699053,-0.289,0.235,0.068,0.379
2.699127,-0.307,0.232,0.063,0.390
2.703743,-0.325,0.225,0.062,0.400
2.706088,-0.336,0.211,0.062,0.402
2.706108,-0.341,0.202,0.063,0.401
2.706894,-0.337,0.203,0.065,0.399
2.709116,-0.328,0.205,0.066,0.393
2.713333,-0.314,0.210,0.071,0.384
2.713507,-0.292,0.214,0.076,0.370
2.715390,-0.269,0.222,0.078,0.357
2.717497,-0.243,0.227,0.084,0.343
2.719691,-0.220,0.235,0.088,0.333
2.721717,-0.200,0.243,0.090,0.328
2.723923,-0.183,0.246,0.095,0.321
2.725970,-0.171,0.249,0.102,0.319
2.731093,-0.161,0.255,0.113,0.323
2.731142,-0.150,0.257,0.126,0.323
2.732597,-0.144,0.255,0.140,0.325
2.734850,-0.140,0.252,0.153,0.326
2.740139,-0.135,0.250,0.159,0.326
2.743853,-0.128,0.250,0.156,0.322
2.747163,-0.122,0.252,0.153,0.319
2.747337,-0.120,0.257,0.148,0.319
2.749602,-0.110,0.263,0.144,0.319
2.752479,-0.100,0.263,0.142,0.315
2.755967,-0.085,0.279,0.139,0.323
2.756001,-0.073,0.280,0.137,0.320
2.757776,-0.057,0.283,0.132,0.318
2.759898,-0.038,0.296,0.127,0.324
2.763750,-0.023,0.304,0.122,0.329
2.764228,-0.001,0.315,0.113,0.335
2.766363,0.022,0.321,0.105,0.339
2.768799,0.042,0.316,0.100,0.334
2.776490,0.064,0.321,0.089,0.339
2.784553,0.135,0.313,0.054,0.345
2.792027,0.169,0.298,0.024,0.343
2.799186,0.177,0.319,0.006,0.365
2.802341,0.165,0.323,0.006,0.362
2.808372,0.159,0.332,0.008,0.368
2.810795,0.136,0.330,0.024,0.358
2.815314,0.132,0.335,0.032,0.361
2.815498,0.130,0.341,0.039,0.367
2.817477,0.122,0.340,0.047,0.364
2.819620,0.121,0.346,0.052,0.370
2.823370,0.117,0.345,0.055,0.368
2.823732,0.116,0.341,0.058,0.365
2.825527,0.114,0.335,0.060,0.359
2.827911,0.116,0.335,0.063,0.360
2.830758,0.115,0.330,0.067,0.356
2.832423,0.117,0.324,0.072,0.352
2.834519,0.121,0.315,0.079,0.347
2.836196,0.126,0.314,0.087,0.349
2.839956,0.132,0.305,0.094,0.346
2.840458,0.133,0.293,0.101,0.338
2.843472,0.141,0.287,0.106,0.337
2.844935,0.143,0.275,0.111,0.329
2.849825,0.146,0.268,0.117,0.326
2.849882,0.147,0.254,0.123,0.318
2.851409,0.148,0.247,0.127,0.314
2.857675,0.149,0.231,0.134,0.306
2.864801,0.144,0.202,0.144,0.287
2.868310,0.139,0.182,0.143,0.270
2.874654,0.136,0.169,0.143,0.259
2.882897,0.136,0.144,0.131,0.237
2.891682,0.143,0.171,0.109,0.248
2.899135,0.143,0.263,0.090,0.312
2.901958,0.148,0.315,0.078,0.357
2.906251,0.157,0.326,0.071,0.369
2.906285,0.166,0.341,0.063,0.385
2.908091,0.179,0.348,0.056,0.395
2.910200,0.191,0.363,0.047,0.413
2.913271,0.199,0.363,0.038,0.416
2.914806,0.202,0.363,0.030,0.416
2.916473,0.197,0.353,0.021,0.405
2.918593,0.187,0.340,0.012,0.388
2.921059,0.176,0.327,0.005,0.372
2.923622,0.163,0.320,-0.003,0.359
2.924938,0.144,0.313,-0.009,0.345
2.927062,0.131,0.307,-0.014,0.334
2.931310,0.119,0.303,-0.020,0.326
2.931883,0.108,0.298,-0.022,0.318
2.933776,0.102,0.297,-0.023,0.315
2.936185,0.091,0.290,-0.022,0.304
2.941790,0.084,0.283,-0.020,0.296
2.944546,0.070,0.263,-0.009,0.272
2.949985,0.070,0.264,-0.004,0.273
2.950034,0.075,0.263,0.004,0.273
2.950971,0.081,0.266,0.010,0.278
2.957175,0.088,0.271,0.018,0.286
2.961057,0.135,0.285,0.045,0.318
2.965183,0.146,0.282,0.051,0.322
2.965239,0.158,0.280,0.055,0.326
2.967616,0.170,0.288,0.058,0.340
2.969584,0.177,0.283,0.061,0.340
2.973884,0.185,0.287,0.063,0.347
2.976084,0.187,0.271,0.067,0.336
2.978181,0.186,0.270,0.067,0.335
2.982624,0.180,0.263,0.066,0.325
2.982697,0.171,0.252,0.065,0.311
2.984836,0.160,0.241,0.063,0.296
2.989674,0.152,0.236,0.062,0.287
2.989755,0.143,0.227,0.058,0.275
2.990732,0.130,0.217,0.058,0.260
2.992826,0.122,0.213,0.056,0.252
2.998595,0.116,0.203,0.055,0.240
2.998634,0.110,0.198,0.055,0.233
2.999138,0.105,0.193,0.054,0.226
3.001245,0.105,0.189,0.051,0.223
3.006922,0.103,0.187,0.050,0.219
3.006963,0.103,0.184,0.046,0.216
3.007695,0.106,0.180,0.045,0.214
3.009828,0.105,0.176,0.040,0.209
3.015094,0.108,0.178,0.038,0.212
3.015131,0.108,0.175,0.034,0.208
3.016629,0.105,0.170,0.029,0.202
3.018443,0.104,0.160,0.026,0.193
3.023537,0.104,0.160,0.022,0.192
3.023578,0.100,0.160,0.017,0.190
3.024615,0.097,0.148,0.013,0.177
3.026688,0.094,0.143,0.011,0.172
3.030878,0.087,0.133,0.008,0.159
3.031322,0.080,0.123,0.005,0.147
3.033446,0.072,0.117,0.002,0.138
3.035044,0.069,0.114,-0.001,0.133
3.040317,0.064,0.109,-0.005,0.126
3.040353,0.056,0.088,-0.006,0.105
3.041468,0.055,0.077,-0.007,0.095
3.043633,0.049,0.073,-0.012,0.089
3.047591,0.050,0.070,-0.014,0.087
3.047847,0.048,0.055,-0.015,0.074
3.049892,0.044,0.049,-0.015,0.067
3.052292,0.044,0.043,-0.016,0.064
3.055284,0.042,0.032,-0.016,0.055
3.056767,0.042,0.028,-0.016,0.053
3.058446,0.040,0.024,-0.016,0.050
3.060593,0.039,0.016,-0.017,0.046
3.064735,0.038,0.017,-0.016,0.045
3.065220,0.032,0.010,-0.017,0.038
3.066892,0.028,0.006,-0.017,0.034
3.069369,0.026,0.004,-0.018,0.032
3.073240,0.020,-0.012,-0.020,0.030
3.073727,0.017,-0.012,-0.021,0.030
3.075395,0.012,-0.022,-0.021,0.033
3.077506,0.010,-0.028,-0.022,0.037
3.081764,0.003,-0.039,-0.022,0.045
3.081795,-0.001,-0.042,-0.025,0.048
3.084188,-0.007,-0.055,-0.023,0.060
3.089819,-0.011,-0.060,-0.023,0.065
3.092689,-0.026,-0.078,-0.025,0.086
3.094645,-0.032,-0.089,-0.027,0.098
3.099443,-0.034,-0.095,-0.027,0.105
3.099512,-0.038,-0.099,-0.029,0.110
3.101141,-0.041,-0.104,-0.032,0.116
3.106728,-0.045,-0.116,-0.032,0.129
3.109273,-0.051,-0.131,-0.037,0.145
3.111428,-0.054,-0.133,-0.038,0.149
3.116147,-0.055,-0.140,-0.038,0.156
3.116242,-0.057,-0.142,-0.039,0.158
3.117972,-0.057,-0.143,-0.040,0.159
3.123280,-0.062,-0.145,-0.039,0.163
3.123321,-0.066,-0.150,-0.039,0.169
3.124146,-0.068,-0.150,-0.040,0.170
3.126117,-0.068,-0.150,-0.039,0.170
3.131916,-0.073,-0.154,-0.039,0.175
3.135003,-0.076,-0.156,-0.040,0.178
3.140509,-0.079,-0.161,-0.040,0.184
3.143740,-0.084,-0.154,-0.040,0.180
3.147761,-0.088,-0.156,-0.040,0.184
3.147794,-0.091,-0.154,-0.044,0.184
3.149954,-0.090,-0.150,-0.044,0.181
3.153184,-0.091,-0.143,-0.045,0.176
3.157487,-0.093,-0.148,-0.047,0.181
3.160085,-0.077,-0.125,-0.049,0.154
3.164956,-0.074,-0.125,-0.050,0.154
3.164979,-0.069,-0.119,-0.050,0.146
3.166459,-0.072,-0.123,-0.050,0.151
3.168857,-0.072,-0.125,-0.050,0.152
3.172478,-0.076,-0.133,-0.049,0.161
3.173248,-0.078,-0.133,-0.049,0.162
3.175066,-0.083,-0.136,-0.049,0.166
3.177023,-0.090,-0.145,-0.048,0.178
3.182045,-0.091,-0.143,-0.050,0.177
3.182108,-0.098,-0.144,-0.050,0.181
3.184162,-0.099,-0.145,-0.049,0.182
3.185678,-0.098,-0.148,-0.050,0.184
3.190054,-0.094,-0.149,-0.049,0.183
3.190095,-0.090,-0.145,-0.050,0.178
3.192252,-0.084,-0.143,-0.049,0.173
3.193899,-0.082,-0.138,-0.051,0.168
3.198657,-0.074,-0.140,-0.051,0.167
3.198704,-0.072,-0.134,-0.050,0.160
3.200405,-0.069,-0.139,-0.050,0.164
3.207724,-0.069,-0.147,-0.049,0.169
3.210886,-0.069,-0.162,-0.054,0.185
3.215322,-0.068,-0.162,-0.055,0.185
3.215377,-0.071,-0.167,-0.055,0.190
3.217543,-0.073,-0.169,-0.056,0.192
3.219754,-0.074,-0.166,-0.058,0.191
3.223718,-0.078,-0.175,-0.059,0.200
3.224188,-0.080,-0.178,-0.060,0.205
3.226177,-0.080,-0.176,-0.061,0.203
3.232830,-0.082,-0.181,-0.062,0.208
3.239921,-0.076,-0.192,-0.065,0.216
3.243589,-0.072,-0.204,-0.067,0.227
3.248913,-0.072,-0.205,-0.071,0.229
3.251503,-0.069,-0.214,-0.075,0.237
3.257444,-0.073,-0.221,-0.076,0.245
3.259762,-0.073,-0.233,-0.081,0.258
3.265432,-0.072,-0.233,-0.082,0.258
3.265498,-0.074,-0.243,-0.084,0.268
3.266063,-0.074,-0.241,-0.087,0.266
3.268452,-0.073,-0.243,-0.091,0.270
3.274170,-0.071,-0.246,-0.092,0.272
3.276477,-0.069,-0.261,-0.098,0.288
3.281538,-0.071,-0.265,-0.100,0.292
3.281605,-0.071,-0.271,-0.104,0.299
3.283828,-0.072,-0.271,-0.106,0.300
3.284956,-0.071,-0.270,-0.110,0.300
3.290565,-0.072,-0.276,-0.113,0.307
3.290642,-0.076,-0.279,-0.114,0.310
3.291376,-0.076,-0.287,-0.115,0.318
3.293918,-0.077,-0.287,-0.117,0.320
3.298237,-0.074,-0.296,-0.116,0.326
3.298278,-0.076,-0.303,-0.119,0.334
3.299870,-0.078,-0.304,-0.119,0.336
3.303443,-0.080,-0.309,-0.120,0.341
3.308912,-0.079,-0.305,-0.120,0.338
3.316536,-0.082,-0.315,-0.119,0.347
3.318723,-0.083,-0.321,-0.117,0.352
3.324071,-0.085,-0.323,-0.117,0.354
3.324123,-0.088,-0.329,-0.117,0.360
3.325379,-0.088,-0.335,-0.117,0.365
3.327456,-0.090,-0.342,-0.120,0.374
3.333438,-0.094,-0.347,-0.124,0.380
3.336503,-0.102,-0.364,-0.131,0.400
3.340639,-0.105,-0.367,-0.133,0.404
3.340690,-0.111,-0.374,-0.137,0.413
3.342445,-0.112,-0.382,-0.138,0.422
3.344694,-0.118,-0.395,-0.142,0.436
3.348114,-0.122,-0.398,-0.144,0.441
3.348459,-0.126,-0.414,-0.144,0.456
3.350935,-0.126,-0.417,-0.148,0.460
3.356492,-0.124,-0.423,-0.149,0.465
3.359147,-0.116,-0.429,-0.150,0.469
3.361398,-0.106,-0.423,-0.152,0.461
3.364690,-0.095,-0.417,-0.150,0.453
3.365401,-0.083,-0.408,-0.149,0.442
3.367492,-0.068,-0.392,-0.147,0.424
3.369682,-0.055,-0.381,-0.144,0.411
3.372864,-0.044,-0.363,-0.139,0.391
3.374234,-0.032,-0.347,-0.135,0.373
3.376454,-0.018,-0.336,-0.130,0.361
3.381194,-0.005,-0.315,-0.125,0.339
3.381235,0.003,-0.310,-0.120,0.333
3.383283,0.009,-0.292,-0.115,0.314
3.384657,0.012,-0.277,-0.113,0.300
3.389093,0.017,-0.274,-0.109,0.295
3.389137,0.018,-0.268,-0.106,0.289
3.391175,0.022,-0.261,-0.104,0.282
3.393358,0.022,-0.255,-0.102,0.276
3.397883,0.026,-0.252,-0.098,0.271
3.397928,0.031,-0.252,-0.095,0.271
3.399279,0.036,-0.248,-0.091,0.266
3.401341,0.040,-0.250,-0.089,0.269
3.406124,0.047,-0.247,-0.088,0.266
3.406165,0.054,-0.253,-0.084,0.272
3.408250,0.062,-0.259,-0.081,0.278
3.410308,0.072,-0.258,-0.080,0.279
3.414451,0.080,-0.263,-0.076,0.285
3.414505,0.091,-0.268,-0.075,0.292
3.416350,0.099,-0.272,-0.075,0.299
3.418539,0.106,-0.277,-0.073,0.306
3.422676,0.113,-0.290,-0.073,0.319
3.423809,0.115,-0.303,-0.072,0.332
3.425085,0.120,-0.323,-0.072,0.352
3.426782,0.119,-0.332,-0.070,0.360
3.430426,0.117,-0.349,-0.069,0.375
3.430960,0.115,-0.371,-0.065,0.394
3.433342,0.110,-0.392,-0.061,0.412
3.435572,0.102,-0.415,-0.059,0.432
3.440245,0.093,-0.435,-0.056,0.448
3.443799,0.076,-0.479,-0.045,0.487
3.447420,0.073,-0.498,-0.044,0.506
3.447966,0.071,-0.514,-0.040,0.521
3.449998,0.069,-0.524,-0.037,0.530
3.452371,0.070,-0.530,-0.032,0.536
3.455802,0.072,-0.536,-0.025,0.542
3.456467,0.076,-0.539,-0.017,0.544
3.458525,0.077,-0.544,-0.011,0.549
3.460652,0.086,-0.542,-0.009,0.549
3.465350,0.087,-0.545,-0.006,0.552
3.469642,0.092,-0.533,-0.001,0.541
3.472733,0.091,-0.525,-0.003,0.533
3.473807,0.092,-0.523,-0.003,0.531
3.475434,0.089,-0.513,-0.003,0.521
3.477561,0.092,-0.506,-0.003,0.514
3.481167,0.095,-0.495,-0.003,0.504
3.481804,0.095,-0.489,-0.003,0.498
3.484159,0.100,-0.476,-0.003,0.487
3.486404,0.105,-0.465,-0.005,0.477
3.489477,0.110,-0.461,-0.006,0.474
3.490686,0.115,-0.446,-0.007,0.461
3.492865,0.120,-0.441,-0.010,0.457
3.497621,0.126,-0.431,-0.012,0.449
3.500848,0.141,-0.396,-0.017,0.420
3.506023,0.143,-0.387,-0.021,0.413
3.509683,0.153,-0.359,-0.027,0.391
3.514902,0.155,-0.349,-0.029,0.384
3.517795,0.165,-0.327,-0.038,0.369
3.522856,0.168,-0.314,-0.040,0.358
3.522904,0.172,-0.312,-0.040,0.358
3.524264,0.177,-0.308,-0.042,0.358
3.526206,0.181,-0.299,-0.043,0.352
3.531192,0.182,-0.303,-0.044,0.356
3.531231,0.185,-0.304,-0.043,0.358
3.532659,0.183,-0.308,-0.042,0.361
3.534722,0.187,-0.313,-0.039,0.367
3.539542,0.186,-0.320,-0.038,0.372
3.539586,0.185,-0.326,-0.036,0.377
3.541413,0.188,-0.327,-0.032,0.379
3.543971,0.185,-0.326,-0.031,0.376
3.547590,0.185,-0.335,-0.027,0.383
3.547635,0.181,-0.331,-0.025,0.378
3.549577,0.177,-0.319,-0.021,0.365
3.551704,0.169,-0.312,-0.020,0.355
3.555068,0.161,-0.309,-0.015,0.349
3.555872,0.152,-0.297,-0.010,0.334
3.559247,0.148,-0.298,-0.005,0.333
3.560135,0.143,-0.294,-0.003,0.327
3.567569,0.144,-0.293,0.002,0.327
3.574838,0.191,-0.294,0.013,0.351
3.577320,0.204,-0.334,0.022,0.392
3.582396,0.196,-0.342,0.023,0.395
3.582431,0.188,-0.352,0.024,0.400
3.583672,0.174,-0.369,0.026,0.409
3.585589,0.161,-0.371,0.024,0.406
3.589929,0.153,-0.370,0.024,0.401
3.590098,0.142,-0.362,0.023,0.389
3.592445,0.135,-0.362,0.023,0.387
3.597601,0.127,-0.360,0.019,0.383
3.597643,0.121,-0.359,0.018,0.379
3.598291,0.113,-0.360,0.017,0.378
3.600372,0.106,-0.358,0.016,0.374
3.606042,0.100,-0.352,0.013,0.366
