# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-03 19:34:40.829
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.702344,-1.8668,0.3219,0.1156,1.90
7.711852,-1.6157,-0.0531,0.0965,1.62
7.722674,-1.3440,-0.2516,0.4747,1.45
7.731707,-0.1800,0.1460,0.5604,0.61
7.742344,0.6005,0.4145,0.2891,0.78
7.755761,0.4625,0.5639,-0.1498,0.74
7.762900,-0.3279,0.3207,-0.9219,1.03
7.773990,-0.7925,-0.2401,-0.8731,1.20
7.782986,-0.4929,-0.4994,-0.6189,0.94
7.792804,-0.0557,-0.5114,0.0353,0.52
7.806201,0.4581,-0.2196,0.2323,0.56
7.813063,0.7199,0.1718,0.5384,0.92
7.823050,0.8187,0.1444,0.5234,0.98
7.833116,0.7020,-0.2643,-0.1154,0.76
7.843490,0.1641,-0.3820,-0.7089,0.82
7.855377,-0.2064,-0.3455,-0.7179,0.82
7.863664,-0.1603,-0.1336,-0.4730,0.52
7.873468,0.1049,0.1478,-0.4511,0.49
7.884037,0.5808,0.6485,0.1959,0.89
7.893640,0.9945,0.5226,0.4108,1.20
7.906986,0.7991,-0.4288,0.4028,0.99
7.914311,0.6077,-0.6007,-0.2030,0.88
7.924169,0.1178,-0.4965,-0.1807,0.54
7.938768,0.4241,-0.2197,-0.2543,0.54
7.944385,1.0263,0.6540,0.2837,1.25
7.955732,1.4795,1.0198,0.5085,1.87
7.964755,1.9095,0.0889,0.5135,1.98
7.975610,1.6964,-0.2797,0.7877,1.89
7.984940,1.8266,-0.4932,0.9246,2.11
7.996311,1.9198,0.3049,1.6724,2.56
8.005861,2.1533,0.8157,1.7275,2.88
8.015687,2.3276,1.1576,1.5751,3.04
8.025216,2.6317,-0.0418,1.9440,3.27
8.038768,3.0354,-0.5258,1.8883,3.61
8.045162,3.5356,-0.3406,2.4355,4.31
8.056157,4.0133,0.5680,3.4324,5.31
8.065569,4.3557,0.6169,2.9636,5.30
8.075950,4.0216,0.8634,3.2258,5.23
8.089098,5.0164,1.9376,3.3333,6.33
8.096096,5.1719,2.5269,2.0748,6.12
8.106004,4.5840,3.3970,1.3183,5.86
8.122728,4.0287,7.1191,1.0956,8.25
8.125746,6.9872,8.4372,1.5261,11.06
8.138998,5.8904,8.2427,1.2530,10.21
8.146527,7.4170,8.5569,1.2705,11.40
8.156491,9.2533,9.0057,2.5739,13.17
8.166463,10.6953,8.4963,3.2104,14.03
8.176805,10.5201,8.5061,3.8757,14.07
8.189426,11.3005,10.0391,6.4857,16.45
8.197212,11.6278,11.2824,7.8788,18.02
8.206894,10.9513,13.2916,6.4237,18.38
8.217087,5.8966,11.1327,3.4511,13.06
8.226901,1.7227,6.7080,4.1653,8.08
8.238624,0.0142,3.7361,3.2333,4.94
8.247621,1.3572,-2.3388,1.9042,3.31
8.257293,3.9338,-4.1755,2.1012,6.11
8.272080,2.5203,-3.0034,-2.2021,4.50
8.277434,6.4585,-0.8730,0.7254,6.56
8.288763,9.5346,-3.9007,5.4254,11.64
8.298124,8.4347,-4.9875,3.2548,10.33
8.307481,8.2213,-4.7041,0.7333,9.50
8.321855,8.8729,-5.4796,1.2839,10.51
8.328572,8.0422,-6.2055,1.5680,10.28
8.338889,6.7251,-5.0565,0.7185,8.44
8.348312,5.1798,-4.0924,-0.4967,6.62
8.358456,4.2554,-3.1598,-1.2525,5.45
8.372686,3.8459,-2.6246,-1.5226,4.90
8.378464,3.5047,-2.5036,-1.6951,4.63
8.388799,3.1722,-2.3106,-1.8841,4.35
8.399108,2.6276,-1.7955,-2.0703,3.80
8.408445,2.0697,-1.0390,-1.9502,3.03
8.421649,1.4044,-0.4748,-1.8238,2.35
8.429039,0.9530,-0.4288,-1.5697,1.89
8.438925,1.0313,0.1191,-1.8793,2.15
8.449423,0.9318,1.5410,-1.5894,2.40
8.459511,0.5320,3.0638,-0.3255,3.13
8.470841,-0.3330,4.7183,-0.7759,4.79
8.480063,-2.3474,6.0833,-1.8341,6.77
8.489504,-4.5006,6.6305,-1.3353,8.12
8.499853,-5.9560,7.0895,-1.0669,9.32
8.510135,-6.7995,7.1103,-0.7743,9.87
8.523862,-6.2907,6.6944,-0.6634,9.21
8.529770,-6.3363,6.4866,-0.9186,9.11
8.540552,-6.8977,6.6349,-0.8905,9.61
8.550589,-7.6880,6.7079,-1.3791,10.30
8.560492,-8.5637,6.7542,-2.0978,11.11
8.573792,-8.8854,6.8336,-3.8140,11.84
8.581029,-8.6121,6.9090,-5.0564,12.14
8.596062,-8.9398,5.6753,-4.3869,11.46
8.604716,-10.1275,3.8796,-3.4618,11.38
8.610396,-12.3697,2.5599,-4.1280,13.29
8.624121,-13.0952,5.2143,-4.6616,14.85
8.631211,-13.0654,6.1313,-4.3528,15.07
8.641226,-14.3062,4.2677,-5.7011,15.98
8.652572,-15.4960,3.5443,-3.8831,16.36
8.661479,-19.2393,1.0728,-1.2436,19.31
8.671267,-10.3533,2.9556,-2.4030,11.03
8.681581,1.4848,5.2563,-6.7227,8.66
8.691882,7.1704,9.2554,-3.3515,12.18
8.704632,9.6094,13.0130,-4.5372,16.80
8.711810,10.8655,14.8730,-6.1204,19.41
8.722152,10.2404,7.6695,-4.7816,13.66
8.731718,-0.3739,-2.2580,2.5404,3.42
8.742137,-5.9958,-7.1424,2.8613,9.75
8.756176,-5.7381,-6.6944,1.1922,8.90
8.762321,-4.3982,0.6831,3.5791,5.71
8.772251,-5.4721,6.1147,3.9169,9.09
8.783255,-7.0455,6.1673,1.2501,9.45
8.792981,-7.0186,2.7501,-2.0218,7.80
8.805163,-3.6126,-0.0342,-2.6012,4.45
8.813203,-2.2141,-1.2661,-0.6950,2.64
8.823059,-1.9695,0.1237,0.8475,2.15
8.833169,-1.3292,0.9542,0.9599,1.90
8.843373,-1.2883,0.5658,0.4618,1.48
8.856874,-1.3534,-0.3846,0.3777,1.46
8.863555,-1.0405,-0.9318,0.3443,1.44
8.873917,-0.1672,-0.0408,0.1706,0.24
8.884178,0.3717,0.6656,-0.1424,0.78
8.893845,0.6115,0.7867,-0.8283,1.30
8.909437,0.1891,0.1334,-1.4879,1.51
8.925242,-0.2010,0.5103,-0.5957,0.81
8.942438,-0.3434,0.4984,-0.3974,0.72
8.944471,-0.7995,-0.3580,-0.0421,0.88
8.958046,-0.4946,-0.6213,0.3125,0.85
8.964738,-0.4166,-0.4558,0.2270,0.66
8.975856,-0.3501,-0.2283,0.2214,0.47
8.991165,-0.0154,-0.2805,0.1856,0.34
8.996106,0.2747,-0.0625,-0.0259,0.28
9.007715,0.4770,-0.1029,0.1654,0.52
9.016071,0.4306,-0.1452,0.4241,0.62
9.025093,0.7804,0.0727,0.6063,0.99
9.041266,1.2245,-0.0680,0.4650,1.31
9.045035,1.2141,-0.1175,0.6439,1.38
9.056829,1.4687,0.0578,0.5502,1.57
9.065317,1.2470,0.3188,0.5011,1.38
9.076038,0.9412,0.0711,0.2205,0.97
9.086730,0.9852,-0.3519,0.2021,1.07
9.096135,1.6200,0.0033,0.6635,1.75
9.105722,2.3796,0.5760,1.0701,2.67
9.116247,2.9808,0.2006,1.2697,3.25
9.126130,3.4901,-0.0356,0.8550,3.59
9.137612,3.1310,0.4147,0.7142,3.24
9.146354,2.5024,0.5351,0.7001,2.65
9.156206,2.2111,-0.2370,0.6004,2.30
9.166192,2.3647,-0.3800,1.2254,2.69
9.176807,1.9900,-0.0335,1.5215,2.51
9.187134,2.2316,0.6893,1.3318,2.69
9.197032,2.6894,1.0673,0.8536,3.02
9.207183,2.5446,0.9640,0.6754,2.80
9.220640,2.4785,1.7878,0.7462,3.15
9.227539,3.3223,2.5768,1.3441,4.41
9.237265,4.3346,3.1462,1.4913,5.56
9.247993,5.2435,4.3730,1.8910,7.08
9.257705,6.3452,5.5527,2.4131,8.77
9.273631,7.6005,6.6203,3.2157,10.58
9.277756,8.5442,7.2253,3.1551,11.63
9.287999,8.7089,7.5451,1.9714,11.69
9.298279,9.3670,8.6912,1.2016,12.83
9.307912,10.0560,11.8197,1.9946,15.65
9.321134,12.9448,12.0696,6.4146,18.83
9.328821,14.0885,11.5119,5.5151,19.01
9.339465,13.6294,15.0103,3.5182,20.58
9.348511,7.9251,12.6297,4.2093,15.49
9.358725,2.9174,8.9570,6.0055,11.17
9.372072,0.2947,6.0625,5.3928,8.12
9.378870,-0.3834,0.9296,4.6704,4.78
9.389578,-0.2808,-7.2182,2.7047,7.71
9.399345,1.3079,-5.9115,-2.3656,6.50
9.408642,1.9160,-1.5103,-3.4632,4.24
9.423098,6.1584,-0.4129,0.8625,6.23
9.429434,8.0229,-4.2214,2.7555,9.48
9.439568,5.0141,-6.4186,-0.3785,8.15
9.449123,3.1832,-7.1776,-1.8666,8.07
9.459879,3.8148,-7.8488,-1.6633,8.88
9.473208,5.1306,-7.8229,-0.4446,9.37
9.480357,5.2358,-7.4138,0.1214,9.08
9.489712,4.8516,-6.5597,0.1409,8.16
9.506661,4.0828,-5.9557,-1.2557,7.33
9.509996,3.2038,-5.5832,-2.4957,6.90
9.521361,2.6804,-4.7292,-1.9741,5.78
9.529672,2.4509,-3.4520,-1.9380,4.66
9.540528,1.8379,-2.3519,-2.4832,3.88
9.553507,0.8137,-2.1029,-2.8379,3.62
9.560718,0.4021,-1.6653,-3.5672,3.96
9.570230,-0.0687,-0.4440,-2.6951,2.73
9.580885,-0.8115,1.2935,-1.7208,2.30
9.590887,-1.8379,3.2463,-2.8418,4.69
9.604269,-3.2065,4.5452,-2.4642,6.08
9.610698,-4.6060,5.1163,-0.3164,6.89
9.621017,-5.7289,5.7222,0.0106,8.10
9.631808,-6.7327,6.4551,-0.1203,9.33
9.641234,-7.1829,7.2377,-0.4252,10.21
9.653874,-8.2581,7.9943,-1.9707,11.66
9.661727,-9.6223,8.6782,-1.8707,13.09
9.671454,-10.1010,9.7598,-0.4786,14.05
9.681528,-10.6414,10.1554,0.0794,14.71
9.692301,-10.2543,9.2331,-0.9283,13.83
9.702788,-9.5585,6.8162,0.5004,11.75
9.712245,-10.2244,5.4157,1.2778,11.64
9.723734,-11.7586,3.6280,-0.4137,12.31
9.732463,-11.7553,2.7184,-1.3481,12.14
9.742035,-11.3131,2.3216,-2.0181,11.72
9.753261,-11.4155,2.2461,-2.1635,11.83
9.762850,-12.2956,2.4410,-3.1406,12.92
9.772314,-12.5648,2.0242,-3.9449,13.32
9.783084,-11.4406,1.6115,-2.2266,11.77
9.792658,-6.2146,0.0253,-2.8110,6.82
9.806358,1.0294,-0.2164,-0.5741,1.20
9.813185,7.6633,-0.7402,2.6027,8.13
9.823188,9.1151,-0.4327,0.8618,9.17
9.833131,9.6868,1.5900,-2.9425,10.25
9.843523,10.3984,4.4861,-6.2906,12.95
9.854180,8.6471,6.1575,-5.4768,11.94
9.863771,6.1219,6.9408,-1.1771,9.33
9.873548,2.5470,5.8083,1.2355,6.46
9.886188,-0.4331,3.8000,1.5793,4.14
9.893982,-3.3919,2.0572,3.0830,5.02
9.903498,-6.1433,-0.7523,3.2752,7.00
9.914166,-6.6811,-3.9104,2.3220,8.08
9.924125,-3.9995,-4.7342,2.3998,6.65
9.936320,-1.1886,-3.1799,3.6068,4.95
9.944237,0.0029,-1.3439,3.5470,3.79
9.955539,-1.8113,0.1230,2.9066,3.43
9.964482,-2.7326,1.1936,0.5527,3.03
9.975762,-2.0796,2.3805,-1.2018,3.38
9.986281,-1.5534,2.0644,-0.9808,2.76
9.996168,-0.5827,0.7956,-0.5632,1.14
10.004719,-0.2378,0.0948,-0.8172,0.86
10.015775,-0.6333,0.4249,-1.1299,1.36
10.025265,-0.9431,0.7276,-0.5591,1.32

