# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-03 19:34:15.382
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.532939,0.6212,-0.5849,1.8113,2.00
2.550187,0.0390,-0.9403,1.0511,1.41
2.553068,-0.3058,-0.7630,1.0386,1.32
2.565791,0.3891,-0.3574,0.5024,0.73
2.572433,0.8968,-0.1215,0.2034,0.93
2.584459,0.7952,-0.0271,0.3899,0.89
2.598571,0.6810,0.2716,0.5260,0.90
2.603714,0.4641,0.5429,0.5798,0.92
2.618117,0.4542,0.9783,0.7680,1.32
2.624078,0.8732,1.2292,0.3394,1.55
2.633527,1.3668,1.3251,-0.0040,1.90
2.646519,1.7984,1.5948,-0.1473,2.41
2.653511,2.3670,2.0531,-0.6742,3.21
2.664010,2.6985,2.6982,0.0916,3.82
2.673414,2.9678,3.0421,0.3321,4.26
2.684339,3.2397,3.0437,0.6542,4.49
2.704585,3.6680,3.2149,1.3588,5.06
2.704825,4.1798,3.7516,1.8215,5.90
2.714289,4.4909,4.2156,2.9884,6.85
2.724383,4.5646,4.9009,4.2193,7.92
2.734197,5.3741,5.5930,4.9720,9.21
2.746858,5.6627,6.3355,5.4018,10.07
2.754667,5.0020,7.6286,5.0920,10.45
2.764830,4.7874,9.2362,4.9037,11.50
2.775458,4.7036,11.1310,4.8066,13.00
2.785041,5.2988,12.5393,4.4111,14.31
2.801861,7.0802,13.3314,4.9745,15.89
2.805590,7.9339,13.5356,3.8750,16.16
2.815310,7.7337,14.2467,4.6073,16.85
2.825119,7.5033,14.4846,6.5877,17.59
2.839942,8.2427,13.9643,7.5275,17.88
2.853614,8.9559,11.9076,7.9283,16.88
2.858946,6.7166,7.8902,7.4321,12.75
2.865925,3.9349,4.1851,4.7662,7.46
2.875680,2.3607,1.3698,4.2186,5.02
2.886018,1.8632,0.8028,0.5101,2.09
2.896500,1.1416,1.7074,-5.5714,5.94
2.905902,-1.9835,1.7638,-3.4376,4.34
2.915813,-5.1251,0.4171,4.5384,6.86
2.930868,-5.4043,-0.9761,6.0315,8.16
2.936447,-0.1877,-2.3425,4.3165,4.91
2.948295,3.5610,-3.3987,1.9950,5.31
2.964952,5.9401,-3.6447,-0.5538,6.99
2.967533,7.1750,-4.0008,-1.3788,8.33
2.985701,7.7687,-3.5523,-0.3234,8.55
2.987355,6.6579,-2.5507,0.2082,7.13
3.002410,5.1309,-2.0990,-0.0145,5.54
3.006945,3.3191,-1.8866,-0.3663,3.84
3.017621,1.9548,-1.7411,-0.7976,2.74
3.030304,0.9025,-1.4332,-1.2468,2.10
3.037108,-0.1927,-1.0748,-0.9501,1.45
3.047560,-1.1986,-0.6583,-0.8792,1.63
3.057073,-1.7666,-0.1091,-1.8077,2.53
3.067422,-2.6639,0.4883,-2.5051,3.69
3.082206,-2.8180,1.3656,-3.2675,4.53
3.088453,-3.0435,2.1261,-4.2685,5.66
3.102069,-3.9481,3.0843,-4.5080,6.74
3.108214,-5.3364,3.8912,-4.0833,7.76
3.117597,-7.0103,4.5978,-3.8101,9.21
3.129391,-8.4066,4.5503,-3.9688,10.35
3.139223,-9.3146,4.6237,-4.0859,11.17
3.148406,-9.9185,4.8861,-4.4521,11.92
3.158086,-8.8273,4.7255,-4.8603,11.13
3.168997,-8.1860,3.9028,-5.2029,10.46
3.181412,-9.3410,2.4442,-5.0319,10.89
3.188842,-10.0548,0.9775,-4.5526,11.08
3.198688,-9.6944,0.0033,-4.1153,10.53
3.212897,-9.1462,-0.4991,-3.8966,9.95
3.218985,-8.5424,-1.0808,-4.1322,9.55
3.231539,-8.9712,-2.0269,-5.3926,10.66
3.239575,-10.7740,-2.6210,-6.2726,12.74
3.250057,-11.9177,-2.3504,-6.1561,13.62
3.266757,-13.2437,-2.0020,-6.1545,14.74
3.269656,-14.9466,-2.1745,-6.0826,16.28
3.285348,-14.3637,-2.1073,-6.0384,15.72
3.290227,-11.7178,-1.0137,-5.1071,12.82
3.301462,-11.2077,-0.2495,-4.6218,12.13
3.312956,-11.6677,0.5957,-2.9025,12.04
3.320061,-7.9034,0.7832,-1.0625,8.01
3.332232,0.1821,2.6190,6.7906,7.28
3.340397,2.8373,2.5363,3.9749,5.50
3.356465,2.2117,3.1714,-4.7189,6.10
3.360846,3.1379,6.4461,-10.8756,13.03
3.370517,5.8153,10.9492,-14.3115,18.93
3.380690,8.6320,15.6105,-8.5642,19.79
3.390992,6.1557,13.9087,1.8964,15.33
3.400817,0.2996,3.2856,3.6651,4.93
3.414939,-1.8755,-2.8720,3.8354,5.15
3.420974,-3.1564,-4.6307,4.8854,7.43
3.430985,-4.6780,-5.0626,5.4040,8.76
3.442624,-5.9401,-4.5147,3.5413,8.26
3.451430,-7.7847,-1.7944,1.2437,8.09
3.465524,-9.8189,0.6606,0.6321,9.86
3.472056,-6.4974,1.2453,1.6182,6.81
3.483428,-1.6905,0.3395,-0.5616,1.81
3.492323,0.1180,0.3342,-1.4493,1.49
3.502310,0.8748,0.7447,-1.1084,1.60
3.517024,-0.0270,1.0203,-1.8040,2.07
3.523623,-1.0435,0.7311,-1.4508,1.93
3.532305,-1.9181,-0.2904,-1.3586,2.37
3.545996,-2.9548,-1.0357,-2.4480,3.97
3.552294,-2.8715,-0.5608,-1.8770,3.48
3.563502,-1.6103,0.1784,-1.3883,2.13
3.572362,-0.4633,0.5062,-0.9823,1.20
3.584751,1.1033,0.7526,-0.4230,1.40
3.596759,2.2801,0.6828,0.0913,2.38
3.603622,2.2674,0.3581,0.4515,2.34
3.615192,1.1044,-0.1046,0.1118,1.12
3.624061,-0.0145,-0.4724,0.1905,0.51
3.633706,-0.3139,-0.3877,0.0684,0.50
3.646998,0.2298,-0.0288,0.1534,0.28
3.653679,0.5969,0.4459,-0.2485,0.79
3.664216,2.1764,0.8652,-0.2473,2.36
3.673726,0.3566,0.6119,-0.0659,0.71
3.684243,0.5847,0.2872,-0.1466,0.67
3.697737,0.4358,0.0609,-0.2725,0.52
3.704310,0.1429,-0.3781,0.1944,0.45
3.714355,0.1398,-0.3263,0.7104,0.79
3.724598,0.6236,0.2038,0.7880,1.03
3.734323,1.0513,0.6940,0.8264,1.51
3.748313,1.2836,0.9993,0.9796,1.90
3.754342,1.5095,1.1776,0.9944,2.16
3.765689,1.8120,1.2231,1.0939,2.44
3.775060,1.9651,1.3329,0.6757,2.47
3.784975,2.1263,1.4591,0.7810,2.69
3.799115,2.3769,1.5594,0.5499,2.90
3.805455,2.4819,1.6971,0.5552,3.06
3.815185,2.3483,1.7222,0.6155,2.98
3.825043,2.2631,1.8589,0.5856,2.99
3.835919,2.2600,2.3525,0.8857,3.38
3.845971,2.2903,2.8333,1.5812,3.97
3.856024,2.7077,3.3788,2.2595,4.88
3.865575,3.5891,3.8115,3.3174,6.20
3.879065,4.2873,3.8952,3.3841,6.71
3.885712,4.3061,3.9195,3.3586,6.72
3.897267,3.6007,4.5091,2.8956,6.46
3.905910,3.1583,5.3865,3.0169,6.93
3.915704,3.2307,6.1128,3.6633,7.82
3.939707,3.7228,6.9042,3.7229,8.68
3.956254,6.9213,10.3839,4.9276,13.42
3.969720,6.7969,11.2928,4.9239,14.07
3.982022,7.3334,12.4720,2.9935,14.77
3.987012,8.0482,13.6942,3.2483,16.21
3.997442,9.1779,13.3024,9.0197,18.51
4.006896,8.0224,10.3481,7.5324,15.11
4.017104,3.1205,6.1352,3.2072,7.59
4.030842,0.3538,3.1098,2.5742,4.05
4.036945,-0.9519,1.1118,4.2121,4.46
4.047519,-1.2478,-0.4710,1.2702,1.84
4.057076,0.3990,-0.5785,0.8941,1.14
4.067840,0.2926,1.1262,-4.3719,4.52
4.080783,-2.1106,-0.3036,1.3041,2.50
4.087713,0.6590,-0.6304,5.0177,5.10
4.097583,3.4719,-1.6898,5.5698,6.78
4.108275,4.8494,-2.9025,2.1702,6.05
4.117882,5.7109,-3.3308,-0.1500,6.61
4.137567,5.8029,-2.8494,0.2231,6.47
4.138568,5.2712,-2.3318,1.4110,5.93
4.150582,4.4501,-2.2473,1.8347,5.31
4.158498,3.5839,-2.4900,0.9037,4.46
4.168616,2.8460,-2.7247,0.1764,3.94
4.181762,2.6228,-2.7110,0.0146,3.77
4.189016,2.4827,-2.2610,-0.1562,3.36
4.199012,2.1276,-1.3159,-0.4014,2.53
4.217569,1.5555,-0.2558,-1.0249,1.88
4.218717,0.6186,0.5456,-1.4580,1.68
4.233469,-0.9717,0.5451,-1.5630,1.92
4.239321,-1.2402,0.8555,-1.7674,2.32
4.256484,-1.6501,1.5984,-2.5873,3.46
4.265315,-1.7132,2.6214,-2.1444,3.80
4.269519,-2.1676,3.8203,-2.3230,4.97
4.280457,-3.2689,4.4758,-3.2940,6.45
4.290731,-4.3631,5.0676,-3.3680,7.49
4.299844,-5.4723,5.4601,-2.6832,8.18
4.314903,-6.5496,5.5289,-2.8896,9.05
4.320103,-7.6325,5.0188,-4.0933,10.01
4.331265,-8.8244,4.4879,-4.8302,11.02
4.340163,-10.4799,3.7741,-4.2144,11.91
4.350753,-9.3115,1.9079,-3.9644,10.30
4.364464,-8.1288,0.5404,-3.9060,9.03
4.370630,-6.2491,0.4479,-4.0189,7.44
4.388601,-5.3255,1.0867,-4.4805,7.04
4.390820,-4.6022,1.1176,-4.9517,6.85
4.407294,-6.6881,-0.0028,-5.2310,8.49
4.414691,-8.1819,-1.1867,-6.1758,10.32
4.421171,-7.9681,-1.5927,-6.8106,10.60
4.431322,-8.1130,-2.3450,-6.9321,10.93
4.441323,-9.3933,-2.6459,-6.8924,11.95
4.451677,-10.5874,-2.2731,-6.9371,12.86
4.463333,-10.4971,-0.8973,-6.7128,12.49
4.472212,-8.8830,-1.3405,-4.5971,10.09
4.482413,-9.1770,-0.7538,-6.8641,11.48
4.491983,-10.5187,0.3227,-0.1431,10.52
4.502523,-6.3850,2.0213,0.4516,6.71
4.515008,1.8138,3.9048,3.9017,5.81
4.523137,2.9439,4.9547,-1.7367,6.02
4.536087,3.7533,7.2066,-7.7918,11.26
4.547494,7.2446,10.7654,-6.4718,14.50
4.552245,8.9693,9.8420,-6.3223,14.74
4.564126,1.2870,3.6279,-7.2361,8.20
4.572505,-4.6422,-1.5308,-0.9110,4.97
4.583831,-5.4609,-3.0259,1.6413,6.46
4.596072,-3.6315,-0.0675,1.5991,3.97
4.603961,-4.3399,2.0527,1.0927,4.92
4.614250,-5.6083,1.0938,1.8565,6.01
4.625126,-5.6347,-0.4327,-0.5709,5.68
4.632998,-5.4939,-1.3175,-3.4207,6.60
4.648992,-5.2078,-1.0771,-0.6384,5.36
4.653382,-3.0699,0.4465,1.0923,3.29
4.665277,-1.0744,1.5109,-0.8832,2.05
4.673595,-0.4249,1.3481,-1.0475,1.76
4.684166,-0.6052,0.6571,-0.7705,1.18
4.699167,0.0436,0.3134,-0.5373,0.62
4.704048,0.5128,-0.5362,0.4857,0.89
4.715158,-0.6690,-0.6737,0.4739,1.06
4.724569,-1.3597,-0.3289,0.1034,1.40
4.734113,-1.5023,0.0599,-0.7112,1.66
4.746445,-1.5470,0.1463,-1.1680,1.94
4.755108,-1.0936,-0.0709,-1.3593,1.75
4.765088,-0.4998,-0.1513,-1.3501,1.45
4.774541,-0.0112,0.0055,-0.9736,0.97
4.785000,0.1571,0.0193,-0.8427,0.86
4.797095,0.1001,-0.0333,-0.5215,0.53
4.805247,-0.0113,-0.0645,-0.0023,0.07
4.815185,-0.0678,-0.0509,0.5599,0.57
4.833524,-0.0194,-0.0714,0.7069,0.71
4.845317,0.3061,0.0924,0.4254,0.53
4.855558,0.3101,0.1648,0.1362,0.38
4.866783,0.5812,-0.1035,-0.1534,0.61
4.878025,0.4518,-0.1434,-0.2221,0.52
4.886767,0.3184,-0.0274,-0.0037,0.32
4.896510,0.2535,0.0748,0.0165,0.26
4.905869,0.2975,0.0535,0.1428,0.33
4.915929,0.6467,-0.0143,0.1384,0.66
4.929280,0.9573,0.0317,0.6524,1.16
4.936237,1.3226,0.7414,1.2520,1.97
4.947621,1.4425,0.0864,0.9692,1.74
4.956698,0.9689,-0.1430,0.7146,1.21
4.966852,1.2068,0.4105,0.2862,1.31
4.979652,1.5644,0.8502,0.4457,1.84
4.987251,2.0432,1.4158,0.6515,2.57
4.996819,2.1691,1.4895,0.7637,2.74
5.007224,1.9225,1.1771,0.9924,2.46
5.017336,1.9322,1.1631,1.3490,2.63
5.029482,2.0623,1.5549,1.5622,3.02
5.037933,2.6148,2.2285,1.8416,3.90
5.047717,2.8827,2.2564,1.3872,3.91
5.057173,2.5641,1.4433,1.5782,3.34
5.067754,2.0214,2.5121,1.7376,3.66
5.078824,2.6026,3.5369,2.2700,4.94
5.088575,2.9678,4.0746,2.3367,5.56
5.097516,3.3713,4.1075,2.3020,5.79
5.113494,3.4143,3.9798,2.2747,5.72
5.117914,3.4675,4.4538,3.0920,6.44
5.131314,3.9622,5.2890,3.6789,7.56
5.145751,3.8639,6.0116,3.5986,8.00
5.152841,3.6615,6.9639,3.8564,8.76
5.168417,4.8782,8.5542,5.8311,11.44
5.169756,6.6185,10.4000,5.8182,13.63
5.179418,7.3224,11.5808,5.2944,14.69
5.189814,7.5823,12.1515,5.4498,15.32
5.199097,7.6382,11.3102,6.3281,15.04
5.213316,8.5621,9.7976,4.9909,13.94
5.220678,8.3783,10.0522,4.1628,13.73
5.231520,7.2052,9.8508,7.7589,14.46
5.239459,3.2622,7.4757,6.3097,10.31
5.249498,-0.2159,4.6404,6.0794,7.65
5.264837,-1.4586,2.2085,6.4281,6.95
5.269783,-1.7105,0.5007,2.8581,3.37
5.280403,-1.9949,-0.8649,2.5729,3.37
5.290101,-1.5100,0.3398,0.1358,1.55
5.299518,-4.3807,0.0208,1.4429,4.61
5.314645,2.3198,0.0002,5.6242,6.08
5.321402,6.7954,-0.8688,6.4553,9.41
5.330408,7.8478,-2.5130,3.9110,9.12
5.340223,8.2156,-3.1714,1.6739,8.96
5.350572,7.7301,-2.9814,0.7552,8.32
5.362795,6.0985,-2.6164,1.8411,6.89
5.371955,4.4091,-2.2841,2.7370,5.67
5.380632,3.1104,-1.9744,2.0326,4.21
5.390591,2.1147,-1.7715,0.9425,2.92
5.401196,1.2942,-1.6879,0.1744,2.13
5.412510,0.9164,-1.5347,-0.3598,1.82
5.421025,0.7133,-1.1923,-0.3398,1.43
5.431473,0.6251,-0.7287,-0.4160,1.05
5.446049,0.4154,-0.0655,-0.6415,0.77
5.451579,-0.0974,0.4210,-0.4912,0.65
5.462557,-1.1638,0.8545,-0.7661,1.63
5.473003,-1.8122,1.9130,-0.8958,2.78
5.481479,-3.1135,2.9099,-1.1916,4.43
5.496525,-4.6414,3.8732,-1.3461,6.19
5.502076,-5.4020,5.1472,-1.4022,7.59
5.514923,-5.8016,6.0734,-1.5581,8.54
5.523710,-6.4767,6.0939,-1.5216,9.02
5.532301,-7.0698,5.2851,-1.5745,8.97
5.548471,-7.6185,4.6466,-1.8104,9.11
5.552682,-8.2628,4.4372,-3.0765,9.87
5.564912,-8.6837,4.6706,-4.1147,10.68
5.572732,-9.3047,4.3719,-5.4158,11.62
5.583966,-9.9755,3.3849,-6.4887,12.37
5.595837,-9.3788,2.1888,-9.3171,13.40
5.604284,-8.1439,0.4731,-8.7351,11.95
5.614235,-7.9524,-0.8683,-7.4193,10.91
5.630502,-8.5192,-1.6321,-9.0947,12.57
5.633420,-9.8262,-1.9460,-10.1266,14.24
5.646523,-11.6429,-2.1256,-8.8767,14.79
5.653628,-12.8953,-2.2442,-8.5278,15.62
5.663646,-13.7780,-2.5734,-8.8976,16.60
5.673632,-14.2245,-2.7517,-9.0993,17.11
5.684087,-12.6199,-0.8046,-5.6144,13.84
5.695189,-7.5167,1.3370,-5.7452,9.55
5.704318,-1.8772,4.6254,-0.4984,5.02
5.714457,1.7375,3.0000,9.0907,9.73
5.724366,2.8431,1.7741,0.9942,3.50
5.734402,4.9133,1.7674,-1.3856,5.40
5.745458,5.4489,3.5331,-8.1157,10.39
5.754539,4.4173,8.2775,-15.1109,17.79
5.765053,4.7256,13.8234,-7.0454,16.22
5.779487,2.3185,12.8716,-2.6120,13.34
5.785055,0.6842,5.1669,-5.5077,7.58
5.796337,0.4192,0.3498,-2.6759,2.73
5.805511,-0.7696,-1.5939,1.6215,2.40
5.815160,-3.5944,-2.4429,2.2331,4.89
5.829730,-5.9509,-2.5951,1.6541,6.70
5.835562,-8.0045,-1.6222,1.6103,8.32
5.846072,-10.1624,-0.3395,1.3151,10.25
5.856113,-8.7858,0.1739,1.6695,8.94
5.866025,-4.5356,-0.3113,1.3902,4.75
5.879543,-2.0988,-0.7673,-0.1793,2.24
5.886064,0.4413,-0.2900,-1.1877,1.30
5.896753,2.5060,0.9739,-0.8363,2.82
5.906347,3.5895,1.9324,-0.7310,4.14
5.915986,2.2410,1.4730,-0.4329,2.72
5.929737,0.1119,0.3998,-0.2048,0.46
5.936687,-0.6340,-0.2818,-0.1985,0.72
5.947621,-0.1444,-0.4869,-0.0188,0.51
5.956877,0.1994,-0.3208,-0.3170,0.49
5.967136,0.3912,0.0294,0.0482,0.40
5.979538,0.6271,0.1152,0.3535,0.73
5.987451,0.8476,-0.1348,0.7108,1.11
5.997136,1.0823,-0.4264,0.6880,1.35
6.007711,1.0163,-0.2573,0.7306,1.28
6.017481,0.8800,0.0210,0.5529,1.04
6.029617,0.7099,0.0807,0.2774,0.77
6.037421,0.5577,0.3491,-0.2737,0.71
6.047855,0.5166,0.3984,-0.3107,0.72
6.057443,0.2912,0.3056,-0.7898,0.90
6.068001,-0.0470,0.1949,-0.7685,0.79
6.079317,0.4869,0.2525,-0.0154,0.55
6.088035,1.0443,0.3425,0.0348,1.10
6.097929,1.2295,0.4314,0.3308,1.34
6.113526,1.1371,0.5767,0.5683,1.40
6.129978,1.2958,0.8581,0.8779,1.79
6.138748,1.4202,0.7919,1.0451,1.93
6.148788,1.2895,0.7493,1.0544,1.83
6.162837,1.4896,0.7494,0.9985,1.94
6.169317,2.2058,1.1931,1.2618,2.81
6.178873,2.4366,1.6640,1.1536,3.17
6.189205,2.4202,1.8514,1.2063,3.28
6.198871,2.7278,1.6625,1.5229,3.54
6.213563,2.9744,1.5958,1.1876,3.58
6.219134,2.9180,1.9295,1.4217,3.78
6.229786,2.9416,2.2673,1.7092,4.09
6.239507,2.7120,2.3016,1.6403,3.92
6.249588,2.4232,2.7468,2.0568,4.20
6.262378,2.8694,3.5973,2.4730,5.22
6.269897,3.1742,4.2912,2.4844,5.89
6.280585,3.4008,4.6931,2.2906,6.23
6.289974,3.4856,4.8397,2.0330,6.30
6.300225,3.4112,5.3198,2.4429,6.78
6.315792,4.0274,6.7468,4.2388,8.93
6.320920,5.1838,8.6620,5.5419,11.52
6.330539,6.2585,9.6640,5.1163,12.60
6.340493,6.7178,9.4114,3.2945,12.02
6.350974,6.0538,9.4736,1.8441,11.39
6.363622,5.7600,9.6868,1.9376,11.44
6.370821,6.6856,9.7751,1.7018,11.96
6.380726,7.6104,10.5089,3.6679,13.48
6.412227,6.3479,9.9471,7.6270,14.05
6.431848,-1.7096,2.0774,4.8196,5.52
6.450378,-0.4825,0.0264,2.6086,2.65
6.451487,1.4539,1.9460,-2.5126,3.49
6.461309,-1.5466,1.9020,1.0224,2.66
6.471887,1.6595,0.6290,6.2894,6.53
6.481307,5.3654,-0.3538,8.0486,9.68
6.494564,5.8848,-1.6816,4.9241,7.86
6.503623,6.4583,-2.3450,2.3426,7.26
6.512469,7.8610,-1.9887,0.9778,8.17
6.523416,7.3578,-1.1177,0.8739,7.49
6.532734,4.6509,-0.4720,1.2630,4.84
6.547168,3.3329,-0.0806,1.0926,3.51
6.552771,2.7167,-0.0170,0.7783,2.83
6.563854,2.3273,-0.2412,0.2384,2.35
6.572728,1.2887,-0.5696,-0.2282,1.43
6.583941,0.8318,-0.5461,-0.5231,1.12
6.597470,0.7720,0.0342,-0.5897,0.97
6.604242,0.3980,0.7794,-0.8078,1.19
6.614709,-0.1910,1.0994,-1.0045,1.50
6.624446,-0.6821,1.2698,-1.0108,1.76
6.633289,-1.3837,1.6149,-1.7390,2.75
6.647843,-1.9604,2.2002,-2.2430,3.70
6.654055,-2.9868,2.7363,-2.5533,4.79
6.666030,-4.4216,2.9009,-2.9391,6.05
6.674142,-5.5069,3.1225,-2.9816,7.00
6.684068,-6.0081,3.6280,-2.9691,7.62
6.698458,-6.0761,4.0513,-3.3507,8.03
6.704004,-6.6342,4.4742,-3.5106,8.74
6.714687,-7.1165,4.1447,-4.0456,9.18
6.731288,-8.5571,3.7250,-4.2329,10.25
6.734815,-9.2749,3.6031,-4.6966,11.00
6.746300,-9.8779,3.5202,-4.8791,11.57
6.754762,-10.8413,3.1798,-6.0094,12.80
6.765056,-11.9280,1.6240,-6.5932,13.73
6.779135,-9.7800,-0.1880,-7.0942,12.08
6.785369,-8.1659,-0.7038,-6.4505,10.43
6.798869,-8.7215,-2.0915,-4.8935,10.22
6.806366,-9.3432,-2.7777,-4.9625,10.94
6.815589,-10.3114,-2.7885,-4.8573,11.73
6.829801,-12.6503,-2.4750,-4.3974,13.62
6.835906,-13.5611,-2.3488,-4.7551,14.56
6.845862,-12.9637,-2.5198,-5.5952,14.34
6.856618,-11.4034,-2.7412,-5.6899,13.04
6.866356,-9.2994,-1.0674,-6.0042,11.12
6.880123,-6.8744,0.4982,0.2448,6.90
6.886452,-4.0992,1.8544,-3.3546,5.61
6.896996,0.4300,2.9801,4.4005,5.33
6.906752,2.3416,2.5568,3.7479,5.11
6.916511,2.2938,2.6297,-4.1774,5.44
6.929667,2.7400,5.3682,-8.3035,10.26
6.936886,4.8879,9.3947,-6.3003,12.32
6.947569,7.6887,12.2519,-6.7421,15.96
6.957031,5.1198,7.9317,-6.7833,11.62
6.967185,0.9016,2.2459,-2.4653,3.45
6.978382,-0.9705,-0.7108,2.4734,2.75
6.987566,-2.2815,-1.9263,0.5846,3.04
6.997236,-3.4509,-3.0149,0.9780,4.69
7.012012,-4.4823,-2.3130,4.3485,6.66
7.017824,-5.9535,-0.1172,4.3396,7.37
7.029493,-7.6270,1.2254,3.0505,8.31
7.037819,-7.7793,0.8901,1.7253,8.02
7.048254,-2.9182,0.5094,1.3839,3.27
7.062480,-0.5541,0.0148,1.3210,1.43
7.069537,-0.0916,-0.4121,0.4280,0.60
7.083234,0.1195,0.0758,-0.6690,0.68
7.104535,-0.9880,0.7226,-0.4245,1.30
7.116023,-1.2864,0.2323,-0.0083,1.31
7.122192,-1.1741,-0.2159,-0.1903,1.21
7.131309,-0.6535,-0.0392,-1.2431,1.40
7.138554,-0.1824,0.1758,-1.1220,1.15
7.150484,-0.3737,0.1238,-1.0129,1.09
7.161674,-0.5453,0.1679,-1.1481,1.28
7.168894,-0.1241,0.1426,-0.1281,0.23
7.178903,-0.3014,-0.2503,0.1583,0.42
7.189434,-0.0976,-0.5416,0.0340,0.55
7.199184,0.3732,-0.4301,0.5534,0.79
7.213639,0.9921,-0.2270,0.7888,1.29
7.219410,1.0180,0.0530,0.4394,1.11
7.229439,0.5338,0.2524,-0.0222,0.59
7.239677,0.3320,0.1877,-0.3578,0.52
7.249882,0.4299,0.2222,-0.0095,0.48
7.265166,0.6927,0.3821,0.0331,0.79
7.270187,0.8108,0.4595,0.1752,0.95
7.281744,0.8737,0.4503,0.1502,0.99
7.290626,0.8856,0.2661,0.2663,0.96
7.299880,0.9554,0.2701,0.6418,1.18
7.316530,0.8842,0.5405,1.0068,1.44
7.320484,0.9296,0.7573,0.8171,1.45
7.331815,1.1213,0.7901,0.9842,1.69
7.348782,1.2870,0.6919,1.0278,1.79
7.351598,1.7184,0.9292,1.0538,2.22
7.362385,2.1172,1.3560,1.1238,2.75
7.372948,2.2206,1.6366,1.1507,2.99
7.380740,1.9763,1.7166,1.2068,2.88
7.394462,1.8051,1.8204,1.3901,2.92
7.400856,2.2908,2.1090,1.8034,3.60
7.412500,2.2429,2.5198,1.9981,3.92
7.422204,2.1680,2.9550,1.9191,4.14
7.431363,3.1093,3.4771,2.5251,5.30
7.445976,3.6844,4.0133,2.5527,6.02
7.451821,3.9194,4.5831,2.5146,6.53
7.461682,4.4556,5.1465,2.6290,7.30
7.472124,4.7020,5.4971,2.5907,7.68
7.481998,4.8005,5.8673,3.3761,8.30
7.495951,4.4112,6.5319,3.8119,8.76
7.512674,4.6821,8.3070,6.2792,11.42
7.512750,5.7215,10.2056,6.7381,13.50
7.527541,6.5403,11.0547,6.1764,14.25
7.532734,7.3044,11.1402,6.0506,14.63
