# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:12:38.872
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
1.363076,0.064,-0.166,0.095,0.202
1.365074,0.058,-0.164,0.094,0.197
1.367137,0.058,-0.166,0.093,0.199
1.369349,0.053,-0.168,0.091,0.199
1.371437,0.046,-0.172,0.091,0.200
1.373547,0.047,-0.175,0.090,0.202
1.375640,0.046,-0.172,0.088,0.199
1.377825,0.047,-0.167,0.084,0.193
1.379863,0.049,-0.161,0.078,0.185
1.382278,0.049,-0.153,0.072,0.175
1.384093,0.050,-0.139,0.063,0.161
1.386305,0.050,-0.127,0.058,0.148
1.388372,0.049,-0.111,0.053,0.132
1.390545,0.046,-0.091,0.051,0.114
1.392562,0.044,-0.073,0.047,0.097
1.394906,0.040,-0.060,0.045,0.085
1.398607,0.036,-0.049,0.044,0.075
1.402142,0.044,-0.044,0.042,0.075
1.403262,0.052,-0.046,0.040,0.080
1.406584,0.062,-0.046,0.039,0.087
1.407420,0.074,-0.047,0.036,0.095
1.409488,0.083,-0.049,0.034,0.102
1.411651,0.095,-0.049,0.033,0.112
1.414982,0.105,-0.034,0.030,0.114
1.415907,0.112,-0.027,0.029,0.119
1.418053,0.115,-0.013,0.028,0.119
1.420074,0.115,-0.005,0.028,0.118
1.423317,0.111,0.005,0.028,0.114
1.424355,0.105,0.016,0.029,0.110
1.426417,0.097,0.026,0.030,0.105
1.428533,0.088,0.028,0.030,0.097
1.431507,0.083,0.027,0.029,0.092
1.432818,0.078,0.022,0.030,0.086
1.434943,0.075,0.018,0.029,0.083
1.437037,0.068,0.014,0.027,0.074
1.440097,0.061,0.011,0.024,0.066
1.442346,0.052,0.012,0.023,0.058
1.443378,0.041,0.010,0.020,0.047
1.445501,0.031,0.006,0.020,0.038
1.448401,0.024,0.005,0.020,0.032
1.449777,0.014,0.004,0.020,0.025
1.451830,0.006,0.003,0.019,0.020
1.454045,-0.002,0.000,0.019,0.019
1.456725,-0.006,0.001,0.020,0.021
1.458266,-0.011,0.007,0.020,0.025
1.460346,-0.017,0.007,0.020,0.028
1.462550,-0.020,0.007,0.022,0.030
1.464753,-0.019,0.012,0.022,0.031
1.466732,-0.017,0.014,0.023,0.032
1.468882,-0.019,0.016,0.022,0.033
1.470955,-0.016,0.023,0.022,0.036
1.473074,-0.014,0.031,0.022,0.040
1.475264,-0.010,0.034,0.022,0.042
1.477267,-0.006,0.047,0.022,0.052
1.479363,-0.004,0.058,0.023,0.062
1.482272,0.001,0.066,0.022,0.070
1.483591,0.002,0.078,0.022,0.081
1.485729,0.002,0.084,0.022,0.087
1.487836,0.007,0.099,0.020,0.101
1.489955,0.005,0.106,0.020,0.108
1.492056,0.005,0.115,0.022,0.117
1.494169,0.001,0.120,0.020,0.122
1.496315,-0.003,0.124,0.022,0.125
1.498448,-0.008,0.128,0.020,0.130
1.500516,-0.016,0.122,0.020,0.125
1.502803,-0.024,0.121,0.020,0.125
1.504773,-0.031,0.124,0.019,0.129
1.506906,-0.044,0.122,0.019,0.132
1.509114,-0.053,0.119,0.018,0.131
1.511272,-0.058,0.117,0.016,0.132
1.513336,-0.065,0.114,0.014,0.132
1.515484,-0.071,0.114,0.014,0.135
1.517615,-0.076,0.113,0.013,0.136
1.519647,-0.081,0.110,0.014,0.137
1.523511,-0.087,0.113,0.014,0.143
1.523941,-0.089,0.113,0.014,0.145
1.526135,-0.092,0.116,0.016,0.149
1.528230,-0.092,0.121,0.017,0.153
1.532706,-0.094,0.126,0.018,0.158
1.536622,-0.099,0.138,0.027,0.172
1.540164,-0.100,0.147,0.028,0.180
1.540765,-0.102,0.153,0.031,0.186
1.543009,-0.107,0.154,0.033,0.190
1.544981,-0.111,0.154,0.036,0.194
1.548359,-0.119,0.150,0.039,0.196
1.549236,-0.120,0.143,0.044,0.192
1.551340,-0.120,0.149,0.047,0.197
1.553519,-0.116,0.155,0.050,0.200
1.556451,-0.111,0.161,0.051,0.203
1.557718,-0.110,0.165,0.051,0.205
1.559818,-0.110,0.170,0.051,0.209
1.562248,-0.109,0.170,0.051,0.208
1.565081,-0.109,0.169,0.053,0.208
1.566202,-0.108,0.172,0.055,0.211
1.568292,-0.111,0.177,0.057,0.217
1.570403,-0.110,0.177,0.060,0.217
1.573474,-0.110,0.182,0.061,0.221
1.574654,-0.109,0.188,0.063,0.227
1.576755,-0.110,0.190,0.066,0.229
1.578907,-0.113,0.194,0.069,0.235
1.582453,-0.118,0.197,0.072,0.240
1.583142,-0.120,0.197,0.072,0.241
1.585502,-0.125,0.202,0.073,0.248
1.587424,-0.130,0.203,0.073,0.252
1.592862,-0.135,0.207,0.075,0.258
1.595821,-0.157,0.205,0.084,0.272
1.599789,-0.162,0.207,0.088,0.277
1.600060,-0.168,0.214,0.091,0.287
1.602339,-0.171,0.218,0.095,0.293
1.604244,-0.175,0.223,0.094,0.298
1.606498,-0.181,0.230,0.095,0.308
1.608490,-0.185,0.243,0.095,0.320
1.610617,-0.190,0.249,0.096,0.328
1.612729,-0.196,0.259,0.096,0.339
1.614993,-0.203,0.265,0.094,0.347
1.616952,-0.210,0.274,0.094,0.358
1.619068,-0.215,0.285,0.093,0.369
1.623485,-0.221,0.298,0.091,0.383
1.623565,-0.224,0.308,0.088,0.391
1.625551,-0.228,0.319,0.085,0.401
1.627668,-0.226,0.323,0.082,0.402
1.629755,-0.224,0.326,0.075,0.403
1.636065,-0.214,0.330,0.072,0.400
1.638158,-0.170,0.329,0.060,0.375
1.643264,-0.152,0.325,0.056,0.363
1.643298,-0.131,0.321,0.052,0.351
1.644696,-0.108,0.326,0.051,0.347
1.646804,-0.086,0.324,0.049,0.339
1.650324,-0.063,0.321,0.047,0.331
1.650871,-0.044,0.319,0.050,0.326
1.652979,-0.030,0.314,0.050,0.319
1.660344,-0.015,0.308,0.049,0.312
1.668156,0.027,0.263,0.045,0.268
1.676471,0.038,0.226,0.050,0.235
1.683674,0.029,0.212,0.056,0.221
1.687085,0.022,0.204,0.060,0.214
1.692673,0.022,0.201,0.061,0.211
1.695474,0.023,0.204,0.066,0.216
1.700866,0.025,0.204,0.069,0.217
1.700932,0.029,0.207,0.072,0.221
1.702413,0.033,0.205,0.074,0.221
1.703883,0.039,0.209,0.077,0.226
1.708328,0.046,0.221,0.080,0.240
1.708361,0.052,0.229,0.082,0.248
1.710179,0.057,0.232,0.080,0.252
1.712256,0.062,0.238,0.080,0.259
1.716717,0.063,0.234,0.078,0.254
1.716742,0.066,0.231,0.073,0.251
1.718850,0.069,0.226,0.069,0.247
1.720774,0.075,0.223,0.066,0.244
1.726996,0.084,0.225,0.063,0.248
1.729266,0.123,0.276,0.060,0.308
1.732992,0.133,0.298,0.060,0.332
1.733489,0.144,0.318,0.058,0.354
1.735684,0.154,0.335,0.058,0.373
1.737749,0.162,0.347,0.057,0.387
1.742429,0.167,0.358,0.057,0.399
1.742482,0.170,0.368,0.053,0.409
1.744146,0.168,0.375,0.055,0.415
1.746234,0.166,0.380,0.055,0.418
1.750349,0.162,0.385,0.056,0.421
1.750556,0.155,0.385,0.057,0.419
1.752504,0.148,0.389,0.058,0.420
1.754648,0.141,0.391,0.062,0.420
1.758154,0.132,0.391,0.063,0.417
1.758865,0.123,0.390,0.067,0.414
1.761990,0.113,0.390,0.071,0.412
1.763074,0.105,0.391,0.073,0.411
1.765665,0.094,0.390,0.077,0.408
1.767347,0.085,0.390,0.078,0.407
1.769400,0.079,0.380,0.080,0.396
1.771529,0.068,0.370,0.082,0.385
1.773746,0.064,0.357,0.080,0.371
1.775773,0.063,0.350,0.080,0.364
1.777938,0.061,0.339,0.079,0.353
1.781738,0.058,0.329,0.079,0.343
1.782281,0.060,0.312,0.077,0.326
1.784420,0.060,0.303,0.074,0.318
1.786430,0.057,0.293,0.075,0.308
1.788564,0.062,0.290,0.074,0.305
1.791987,0.062,0.285,0.072,0.300
1.792846,0.061,0.281,0.069,0.296
1.795088,0.062,0.282,0.067,0.297
1.797381,0.060,0.281,0.064,0.295
1.801847,0.060,0.284,0.062,0.296
1.802205,0.058,0.282,0.057,0.294
1.803624,0.057,0.284,0.053,0.294
1.812897,0.053,0.282,0.047,0.291
1.819906,0.049,0.306,0.023,0.310
1.825946,0.057,0.351,0.001,0.355
1.826153,0.061,0.359,-0.008,0.365
1.826607,0.063,0.367,-0.013,0.372
1.828667,0.071,0.376,-0.019,0.383
1.835328,0.080,0.383,-0.022,0.392
1.837846,0.099,0.403,-0.036,0.417
1.847820,0.105,0.409,-0.039,0.424
1.850201,0.128,0.442,-0.054,0.464
1.852453,0.132,0.446,-0.055,0.468
1.854323,0.130,0.449,-0.055,0.470
1.861387,0.132,0.452,-0.057,0.474
1.873467,0.128,0.447,-0.057,0.469
1.877522,0.073,0.400,-0.069,0.412
1.879534,0.096,0.418,-0.049,0.432
1.886450,0.101,0.441,-0.036,0.454
1.896648,0.031,0.320,-0.126,0.346
1.900654,-0.000,0.247,-0.098,0.266
1.903002,-0.008,0.225,-0.085,0.240
1.905280,-0.010,0.208,-0.072,0.220
1.907501,-0.004,0.197,-0.055,0.205
1.909239,0.002,0.191,-0.042,0.195
1.911363,0.002,0.185,-0.027,0.187
1.915640,0.005,0.171,-0.015,0.172
1.919750,0.005,0.125,0.002,0.125
1.923641,0.005,0.116,0.005,0.116
1.924003,0.003,0.103,0.008,0.103
1.926143,0.003,0.093,0.011,0.094
1.928206,0.005,0.077,0.013,0.078
1.934615,0.003,0.067,0.016,0.069
1.936832,-0.002,0.036,0.019,0.040
1.943322,-0.003,0.028,0.020,0.035
1.951229,0.002,-0.010,0.023,0.025
1.953684,0.006,-0.028,0.022,0.036
1.958891,0.009,-0.030,0.018,0.037
1.958921,0.012,-0.036,0.017,0.042
1.959979,0.012,-0.035,0.013,0.039
1.962320,0.016,-0.032,0.013,0.038
1.968487,0.014,-0.030,0.009,0.035
1.970614,0.018,-0.024,0.005,0.031
1.974784,0.019,-0.024,0.005,0.031
1.974853,0.020,-0.021,0.005,0.029
1.977213,0.022,-0.018,0.005,0.029
1.979265,0.020,-0.018,0.006,0.028
1.983806,0.020,-0.017,0.005,0.027
1.983867,0.017,-0.017,0.005,0.024
1.985513,0.014,-0.016,0.006,0.022
1.987801,0.011,-0.012,0.006,0.017
1.992255,0.003,-0.011,0.006,0.013
1.992332,-0.002,-0.012,0.006,0.013
1.993993,-0.008,-0.013,0.006,0.016
1.996178,-0.013,-0.016,0.008,0.022
2.001630,-0.015,-0.018,0.009,0.025
2.001703,-0.021,-0.023,0.012,0.033
2.002685,-0.028,-0.022,0.014,0.039
2.004616,-0.036,-0.019,0.020,0.046
2.009730,-0.046,-0.024,0.028,0.059
2.009761,-0.054,-0.028,0.036,0.071
2.011600,-0.066,-0.036,0.045,0.088
2.012925,-0.077,-0.044,0.053,0.104
2.018089,-0.088,-0.055,0.058,0.119
2.018137,-0.096,-0.066,0.064,0.133
2.019332,-0.103,-0.082,0.068,0.148
2.024585,-0.103,-0.098,0.068,0.157
2.024613,-0.104,-0.113,0.067,0.168
2.025624,-0.103,-0.120,0.064,0.170
2.027671,-0.100,-0.124,0.060,0.171
2.029796,-0.096,-0.131,0.055,0.171
2.031955,-0.094,-0.132,0.052,0.170
2.034098,-0.092,-0.134,0.051,0.171
2.036224,-0.091,-0.132,0.050,0.168
2.040106,-0.092,-0.124,0.046,0.161
2.040799,-0.097,-0.124,0.044,0.164
2.044157,-0.100,-0.118,0.039,0.160
2.044659,-0.107,-0.115,0.035,0.160
2.050927,-0.113,-0.109,0.031,0.160
2.053146,-0.122,-0.112,0.016,0.167
2.056943,-0.120,-0.113,0.011,0.166
2.057371,-0.124,-0.115,0.008,0.169
2.059452,-0.125,-0.113,0.003,0.169
2.062152,-0.125,-0.105,-0.002,0.163
2.065701,-0.126,-0.095,-0.004,0.158
2.065822,-0.127,-0.093,-0.004,0.158
2.067980,-0.129,-0.095,-0.003,0.160
2.070041,-0.130,-0.083,-0.000,0.154
2.073348,-0.130,-0.080,-0.003,0.153
2.074269,-0.126,-0.079,-0.003,0.149
2.076475,-0.127,-0.087,0.002,0.154
2.078499,-0.125,-0.078,0.003,0.147
2.081739,-0.130,-0.077,-0.000,0.151
2.082966,-0.138,-0.065,-0.016,0.154
2.084855,-0.140,-0.077,-0.014,0.160
2.087042,-0.132,-0.104,0.008,0.168
2.090928,-0.121,-0.131,0.031,0.181
2.091244,-0.113,-0.150,0.049,0.194
2.093405,-0.110,-0.164,0.058,0.206
2.095464,-0.104,-0.172,0.072,0.214
2.099406,-0.096,-0.177,0.083,0.218
2.099703,-0.089,-0.173,0.086,0.213
2.102230,-0.082,-0.162,0.084,0.200
2.103887,-0.076,-0.154,0.075,0.187
2.107196,-0.068,-0.145,0.064,0.173
2.108143,-0.063,-0.133,0.053,0.156
2.110279,-0.061,-0.123,0.042,0.144
2.112349,-0.055,-0.107,0.031,0.125
2.114760,-0.053,-0.100,0.024,0.116
2.116652,-0.053,-0.093,0.016,0.108
2.118722,-0.054,-0.083,0.008,0.099
2.123287,-0.053,-0.069,0.001,0.087
2.123342,-0.055,-0.063,-0.006,0.084
2.125081,-0.059,-0.051,-0.014,0.079
2.127201,-0.065,-0.041,-0.020,0.080
2.129311,-0.069,-0.033,-0.025,0.080
2.131491,-0.075,-0.022,-0.032,0.084
2.133660,-0.080,-0.015,-0.037,0.089
2.135664,-0.086,-0.002,-0.042,0.096
2.137793,-0.093,0.006,-0.047,0.104
2.139940,-0.100,0.012,-0.049,0.113
2.142249,-0.105,0.015,-0.049,0.117
2.144148,-0.113,0.020,-0.050,0.125
2.146282,-0.122,0.021,-0.048,0.133
2.148415,-0.131,0.020,-0.049,0.141
2.150488,-0.141,0.015,-0.047,0.149
2.152617,-0.151,0.010,-0.044,0.157
2.154779,-0.163,0.011,-0.043,0.169
2.156874,-0.179,0.006,-0.037,0.183
2.159005,-0.198,-0.006,-0.031,0.201
2.162084,-0.219,-0.013,-0.025,0.221
2.165107,-0.243,-0.028,-0.016,0.246
2.165339,-0.273,-0.049,-0.004,0.277
2.167459,-0.308,-0.078,0.007,0.318
2.169619,-0.341,-0.111,0.018,0.359
2.173107,-0.374,-0.159,0.030,0.408
2.173821,-0.407,-0.216,0.045,0.463
2.175874,-0.430,-0.282,0.071,0.519
2.178003,-0.469,-0.333,0.064,0.579
2.183161,-0.499,-0.393,0.031,0.636
2.186480,-0.476,-0.581,0.025,0.752
2.192188,-0.447,-0.616,0.034,0.762
2.195022,-0.348,-0.570,0.031,0.669
2.198751,-0.311,-0.525,0.024,0.611
2.199214,-0.275,-0.471,0.018,0.546
2.202321,-0.242,-0.420,0.011,0.485
2.203452,-0.213,-0.366,0.002,0.424
2.207321,-0.184,-0.308,-0.005,0.358
2.207669,-0.163,-0.253,-0.019,0.301
2.209745,-0.148,-0.206,-0.032,0.256
2.211885,-0.131,-0.165,-0.046,0.215
2.214538,-0.119,-0.134,-0.055,0.188
2.216179,-0.107,-0.115,-0.064,0.169
2.218230,-0.093,-0.104,-0.072,0.157
2.220327,-0.080,-0.096,-0.075,0.146
2.222919,-0.065,-0.089,-0.075,0.133
2.224601,-0.052,-0.085,-0.076,0.125
2.226700,-0.032,-0.076,-0.077,0.113
2.228813,-0.015,-0.065,-0.077,0.102
2.231319,0.005,-0.051,-0.077,0.093
2.233073,0.025,-0.039,-0.076,0.089
2.235280,0.051,-0.024,-0.076,0.095
2.237361,0.074,-0.013,-0.076,0.107
2.239896,0.095,-0.005,-0.076,0.122
2.242378,0.118,0.001,-0.078,0.142
2.243615,0.137,0.000,-0.080,0.158
2.245749,0.156,-0.001,-0.081,0.176
2.247950,0.171,-0.005,-0.083,0.190
2.250068,0.181,-0.007,-0.087,0.201
2.252092,0.190,-0.018,-0.088,0.211
2.254235,0.196,-0.028,-0.091,0.218
2.256483,0.200,-0.036,-0.094,0.224
2.258564,0.203,-0.039,-0.097,0.228
2.260573,0.203,-0.050,-0.097,0.230
2.262797,0.200,-0.060,-0.098,0.231
2.266681,0.196,-0.065,-0.098,0.229
2.266963,0.189,-0.068,-0.098,0.224
2.269062,0.185,-0.072,-0.098,0.222
2.271235,0.182,-0.080,-0.097,0.221
2.274144,0.176,-0.088,-0.093,0.217
2.275478,0.174,-0.100,-0.092,0.221
2.277551,0.173,-0.112,-0.091,0.225
2.279693,0.174,-0.121,-0.089,0.230
2.282308,0.177,-0.126,-0.087,0.234
2.283856,0.178,-0.134,-0.083,0.238
2.285972,0.177,-0.135,-0.083,0.238
2.288140,0.177,-0.139,-0.083,0.240
2.290611,0.177,-0.137,-0.081,0.238
2.292363,0.176,-0.138,-0.081,0.238
2.294519,0.173,-0.135,-0.082,0.235
2.299729,0.167,-0.137,-0.082,0.231
2.303217,0.149,-0.144,-0.083,0.223
2.307838,0.143,-0.145,-0.083,0.220
2.307909,0.137,-0.145,-0.083,0.216
2.309479,0.130,-0.146,-0.082,0.213
2.311495,0.127,-0.145,-0.083,0.210
2.316547,0.123,-0.144,-0.083,0.207
2.320013,0.127,-0.142,-0.082,0.207
2.326460,0.132,-0.138,-0.081,0.207
2.328586,0.160,-0.117,-0.076,0.212
2.335943,0.171,-0.106,-0.076,0.215
2.344859,0.196,-0.067,-0.069,0.219
2.356747,0.201,-0.033,-0.068,0.215
2.360232,0.199,-0.007,-0.083,0.216
2.362424,0.199,-0.015,-0.087,0.218
2.367001,0.199,-0.007,-0.089,0.218
2.367029,0.199,-0.002,-0.091,0.219
2.368544,0.203,-0.004,-0.093,0.223
2.370721,0.201,0.000,-0.096,0.223
2.375368,0.200,-0.004,-0.097,0.222
2.375401,0.205,-0.004,-0.099,0.228
2.377011,0.206,-0.004,-0.100,0.229
2.379159,0.207,-0.005,-0.104,0.232
2.382419,0.210,-0.002,-0.104,0.234
2.383365,0.211,-0.005,-0.104,0.235
2.385568,0.213,-0.007,-0.104,0.238
2.387772,0.212,-0.008,-0.104,0.237
2.390390,0.212,-0.010,-0.103,0.236
2.391854,0.211,-0.016,-0.102,0.235
2.394005,0.209,-0.018,-0.100,0.232
2.396153,0.211,-0.019,-0.099,0.234
2.398219,0.206,-0.021,-0.098,0.229
2.400269,0.205,-0.024,-0.096,0.227
2.402518,0.203,-0.026,-0.093,0.224
2.404515,0.199,-0.027,-0.092,0.221
2.406710,0.200,-0.022,-0.088,0.220
2.408769,0.196,-0.023,-0.087,0.216
2.410881,0.194,-0.021,-0.083,0.212
2.413005,0.189,-0.024,-0.080,0.207
2.416813,0.188,-0.027,-0.077,0.205
2.417429,0.187,-0.024,-0.075,0.203
2.419605,0.183,-0.023,-0.075,0.199
2.427510,0.178,-0.027,-0.075,0.195
2.434684,0.167,-0.043,-0.066,0.185
2.442249,0.152,-0.039,-0.058,0.168
2.445099,0.146,-0.027,-0.057,0.159
2.449736,0.144,-0.023,-0.054,0.155
2.449766,0.145,-0.017,-0.054,0.156
2.451223,0.143,-0.010,-0.053,0.152
2.453230,0.141,-0.002,-0.054,0.151
2.457742,0.141,0.001,-0.055,0.152
2.457767,0.143,0.012,-0.055,0.153
2.459562,0.144,0.018,-0.055,0.155
2.462177,0.145,0.027,-0.055,0.158
2.465784,0.144,0.029,-0.057,0.157
2.466206,0.145,0.036,-0.058,0.160
2.468207,0.146,0.042,-0.058,0.163
2.470310,0.148,0.047,-0.058,0.165
2.478900,0.150,0.053,-0.058,0.169
2.487048,0.151,0.071,-0.054,0.176
2.494131,0.145,0.095,-0.054,0.182
2.505671,0.133,0.109,-0.050,0.179
2.508387,0.097,0.117,-0.032,0.156
2.510609,0.089,0.119,-0.028,0.151
2.512650,0.082,0.116,-0.025,0.144
2.517499,0.073,0.115,-0.020,0.138
2.517582,0.067,0.110,-0.017,0.130
2.519123,0.060,0.110,-0.014,0.126
2.526672,0.056,0.111,-0.010,0.125
2.529684,0.031,0.116,-0.003,0.120
2.533982,0.024,0.116,-0.000,0.119
2.534012,0.019,0.121,0.002,0.123
2.535839,0.013,0.126,0.002,0.127
2.537906,0.006,0.132,0.002,0.132
2.542721,-0.000,0.137,0.003,0.137
2.542754,-0.005,0.148,0.005,0.148
2.544342,-0.011,0.153,0.003,0.153
2.553849,-0.013,0.161,0.002,0.162
2.560415,-0.033,0.180,-0.000,0.183
2.568095,-0.039,0.188,-0.002,0.192
2.571991,-0.053,0.198,0.002,0.205
2.576450,-0.058,0.201,0.003,0.209
2.578557,-0.068,0.201,0.011,0.212
2.585818,-0.071,0.199,0.014,0.212
2.595047,-0.085,0.214,0.001,0.230
2.601874,-0.091,0.218,0.012,0.236
2.609227,-0.086,0.198,0.029,0.218
2.612171,-0.074,0.218,0.017,0.230
2.616801,-0.071,0.225,0.018,0.237
2.616857,-0.071,0.232,0.023,0.244
2.618680,-0.075,0.237,0.029,0.250
2.620545,-0.082,0.240,0.035,0.256
2.624997,-0.091,0.246,0.040,0.265
2.625052,-0.096,0.240,0.046,0.262
2.627009,-0.103,0.232,0.052,0.259
2.629067,-0.105,0.224,0.057,0.254
2.633809,-0.104,0.210,0.061,0.242
2.633868,-0.102,0.203,0.064,0.236
2.635585,-0.098,0.194,0.067,0.228
2.637546,-0.091,0.186,0.068,0.218
2.644017,-0.087,0.185,0.071,0.216
2.652728,-0.072,0.180,0.075,0.208
2.662096,-0.102,0.182,0.078,0.223
2.677399,-0.122,0.170,0.080,0.224
2.680359,-0.179,0.190,0.071,0.270
2.684829,-0.188,0.192,0.072,0.278
2.684856,-0.197,0.197,0.073,0.288
2.686135,-0.203,0.207,0.073,0.299
2.693442,-0.210,0.212,0.073,0.307
2.705898,-0.231,0.268,0.068,0.360
2.709510,-0.208,0.365,0.058,0.425
2.711815,-0.201,0.381,0.058,0.435
2.720157,-0.192,0.398,0.061,0.446
2.731317,-0.171,0.461,0.067,0.496
2.734902,-0.141,0.484,0.089,0.512
2.737245,-0.130,0.480,0.090,0.506
2.743528,-0.115,0.474,0.086,0.496
2.753192,-0.060,0.458,0.052,0.465
2.760922,-0.022,0.450,0.047,0.453
2.766670,-0.003,0.455,0.053,0.458
2.766837,-0.008,0.445,0.071,0.450
2.768850,-0.017,0.451,0.077,0.458
2.770941,-0.026,0.458,0.073,0.465
2.776457,-0.026,0.469,0.061,0.474
2.779616,-0.011,0.517,0.030,0.518
2.784816,-0.003,0.530,0.025,0.531
2.788152,0.024,0.554,0.018,0.554
2.794300,0.030,0.557,0.019,0.558
2.796577,0.045,0.590,0.035,0.593
2.801387,0.047,0.607,0.041,0.611
2.801420,0.050,0.622,0.049,0.626
2.802831,0.050,0.632,0.052,0.636
2.811346,0.045,0.638,0.055,0.642
2.822752,0.027,0.640,0.062,0.644
2.826042,0.023,0.576,0.060,0.579
2.827967,0.027,0.566,0.057,0.569
2.832194,0.031,0.561,0.055,0.564
2.832295,0.038,0.557,0.049,0.561
2.834302,0.042,0.547,0.046,0.551
2.836462,0.051,0.535,0.049,0.540
2.840501,0.058,0.527,0.050,0.532
2.840726,0.064,0.515,0.051,0.521
2.843035,0.068,0.507,0.050,0.514
2.844975,0.072,0.499,0.049,0.506
2.850532,0.075,0.493,0.046,0.500
2.853583,0.079,0.463,0.044,0.472
2.860006,0.078,0.450,0.042,0.458
2.862533,0.073,0.395,0.049,0.404
2.866809,0.072,0.376,0.051,0.387
2.866835,0.071,0.357,0.053,0.368
2.870371,0.074,0.325,0.060,0.339
2.877257,0.074,0.317,0.058,0.330
2.890954,0.075,0.301,0.045,0.313
2.893679,0.086,0.295,0.012,0.307
2.895702,0.090,0.302,0.009,0.315
2.899259,0.086,0.307,0.007,0.319
2.899941,0.088,0.315,0.005,0.327
2.902220,0.086,0.326,0.005,0.338
2.904218,0.083,0.340,0.003,0.350
2.907694,0.080,0.353,0.002,0.362
2.908439,0.078,0.368,0.001,0.376
2.910511,0.072,0.381,-0.002,0.388
2.912631,0.064,0.396,-0.003,0.401
2.917532,0.058,0.411,-0.005,0.415
2.917557,0.051,0.425,-0.006,0.428
2.919781,0.042,0.431,-0.009,0.434
2.928693,0.035,0.439,-0.011,0.440
2.934927,-0.000,0.467,-0.025,0.468
2.934965,-0.004,0.462,-0.026,0.463
2.935978,-0.004,0.461,-0.030,0.462
2.938203,-0.008,0.458,-0.032,0.459
2.940514,-0.008,0.457,-0.035,0.458
2.942411,-0.009,0.455,-0.035,0.456
2.944684,-0.010,0.453,-0.036,0.455
2.949808,-0.009,0.452,-0.037,0.454
2.953099,-0.004,0.439,-0.033,0.440
2.958077,-0.004,0.431,-0.028,0.432
2.958105,-0.000,0.424,-0.026,0.425
2.959248,0.001,0.417,-0.025,0.417
2.962433,0.002,0.406,-0.024,0.406
2.966969,0.007,0.397,-0.025,0.398
2.970326,0.014,0.370,-0.021,0.371
2.978468,0.014,0.359,-0.019,0.360
2.984875,0.020,0.312,-0.010,0.313
2.992593,0.034,0.260,-0.005,0.263
2.995245,0.044,0.231,-0.003,0.235
3.000357,0.047,0.221,0.001,0.226
3.000381,0.047,0.214,0.002,0.219
3.002244,0.051,0.210,0.006,0.216
3.003666,0.053,0.208,0.007,0.215
3.008442,0.055,0.198,0.009,0.206
3.008468,0.058,0.194,0.012,0.203
3.010050,0.060,0.193,0.014,0.203
3.012894,0.062,0.188,0.016,0.199
3.021332,0.064,0.182,0.018,0.194
3.029070,0.068,0.164,0.027,0.179
3.034673,0.068,0.143,0.031,0.162
3.034776,0.069,0.135,0.030,0.154
3.035745,0.067,0.133,0.031,0.152
3.037663,0.069,0.135,0.030,0.154
3.042540,0.071,0.132,0.030,0.153
3.042576,0.072,0.130,0.030,0.151
3.043934,0.072,0.127,0.030,0.149
3.046062,0.073,0.120,0.031,0.144
3.048367,0.075,0.121,0.031,0.146
3.050409,0.074,0.113,0.031,0.138
3.052363,0.074,0.110,0.030,0.136
3.054541,0.073,0.106,0.030,0.133
3.056642,0.071,0.100,0.029,0.126
3.058792,0.068,0.092,0.030,0.118
3.061810,0.068,0.089,0.029,0.116
3.065077,0.064,0.084,0.030,0.110
3.065112,0.061,0.076,0.030,0.102
3.067343,0.061,0.077,0.030,0.103
3.069340,0.061,0.077,0.031,0.103
3.072852,0.053,0.059,0.033,0.086
3.073552,0.056,0.082,0.031,0.104
3.075726,0.053,0.072,0.033,0.096
3.077772,0.053,0.072,0.033,0.096
3.081560,0.051,0.067,0.034,0.091
3.082294,0.050,0.064,0.036,0.089
3.084161,0.049,0.059,0.034,0.083
3.086240,0.045,0.056,0.036,0.081
3.089622,0.041,0.050,0.038,0.075
3.090502,0.039,0.040,0.038,0.067
3.092603,0.038,0.040,0.039,0.067
3.094808,0.036,0.033,0.040,0.063
3.098825,0.036,0.026,0.040,0.060
3.098980,0.034,0.022,0.042,0.059
3.102078,0.030,0.017,0.041,0.054
3.103235,0.033,0.007,0.041,0.053
3.109733,0.029,0.000,0.041,0.050
3.118816,0.019,-0.032,0.040,0.055
3.126220,0.003,-0.077,0.044,0.088
3.128614,-0.016,-0.109,0.046,0.119
3.140128,-0.021,-0.123,0.046,0.133
3.146841,-0.053,-0.159,0.036,0.171
3.152256,-0.066,-0.172,0.028,0.187
3.152323,-0.071,-0.176,0.024,0.191
3.154175,-0.075,-0.173,0.017,0.190
3.159552,-0.078,-0.173,0.011,0.191
3.162593,-0.086,-0.192,0.018,0.211
3.166105,-0.091,-0.199,0.018,0.219
3.166846,-0.092,-0.203,0.016,0.223
3.168910,-0.093,-0.201,0.011,0.222
3.171116,-0.094,-0.195,0.003,0.217
3.174996,-0.097,-0.197,-0.005,0.219
3.175539,-0.097,-0.190,-0.009,0.214
3.177481,-0.099,-0.189,-0.010,0.214
3.180024,-0.105,-0.187,-0.009,0.215
3.185053,-0.107,-0.181,-0.010,0.210
3.188875,-0.100,-0.162,-0.022,0.192
